shared name	FOLDCHANGE	PVALUE
AT1G30880 (INDUCED:PCHX) AT5G62430	0.4	2.6E-02
AT1G31150 (REPRESSED:PCHX) AT5G62430	-0.7	6.1E-02
AT1G31350 (INDUCED:PCHX) AT5G62430	0.4	5.1E-02
AT1G31770 (REPRESSED:PCHX) AT5G62430	-0.7	2.5E-07
AT1G31850 (REPRESSED:PCHX) AT5G62430	-0.3	5.2E-02
AT1G31950 (INDUCED:PCHX) AT5G62430	0.7	5.6E-02
AT1G32090 (REPRESSED:PCHX) AT5G62430	-0.3	6.7E-02
AT1G32700 (REPRESSED:PCHX) AT5G62430	-0.3	8.7E-02
AT1G33475 (INDUCED:PCHX) AT5G62430	0.7	7.2E-02
AT1G33600 (INDUCED:PCHX) AT5G62430	0.6	8.1E-02
AT1G33790 (INDUCED:PCHX) AT5G62430	0.7	3.2E-02
AT1G33800 (INDUCED:PCHX) AT5G62430	0.9	4.2E-07
AT1G34760 (INDUCED:PCHX) AT5G62430	1.0	9.6E-04
AT1G35190 (REPRESSED:PCHX) AT5G62430	-0.3	2.5E-02
AT1G35910 (REPRESSED:PCHX) AT5G62430	-0.4	4.2E-02
AT1G36060 (INDUCED:PCHX) AT5G62430	0.7	2.7E-02
AT1G36180 (REPRESSED:PCHX) AT5G62430	-0.5	3.4E-02
AT1G36370 (INDUCED:PCHX) AT5G62430	0.5	3.2E-04
AT1G37130 (REPRESSED:PCHX) AT5G62430	-0.8	1.1E-10
AT1G44090 (INDUCED:PCHX) AT5G62430	0.9	2.3E-03
AT1G44100 (REPRESSED:PCHX) AT5G62430	-0.4	6.3E-03
AT1G45688 (REPRESSED:PCHX) AT5G62430	-0.3	4.7E-02
AT1G47530 (REPRESSED:PCHX) AT5G62430	-0.5	1.2E-02
AT1G47970 (INDUCED:PCHX) AT5G62430	0.3	6.6E-02
AT1G48210 (REPRESSED:PCHX) AT5G62430	-0.3	6.6E-02
AT1G48220 (REPRESSED:PCHX) AT5G62430	-0.5	4.0E-02
AT1G48260 (INDUCED:PCHX) AT5G62430	0.8	3.5E-04
AT1G48330 (INDUCED:PCHX) AT5G62430	0.7	1.1E-02
AT1G48410 (REPRESSED:PCHX) AT5G62430	-0.3	4.3E-02
AT1G48630 (INDUCED:PCHX) AT5G62430	0.5	9.4E-03
AT1G48850 (REPRESSED:PCHX) AT5G62430	-0.5	3.4E-04
AT1G48930 (INDUCED:PCHX) AT5G62430	1.0	2.8E-05
AT1G49500 (INDUCED:PCHX) AT5G62430	1.3	7.8E-10
AT1G49670 (REPRESSED:PCHX) AT5G62430	-0.4	1.4E-02
AT1G49740 (REPRESSED:PCHX) AT5G62430	-0.6	6.5E-03
AT1G49900 (INDUCED:PCHX) AT5G62430	0.5	3.6E-02
AT1G50030 (REPRESSED:PCHX) AT5G62430	-0.3	8.2E-02
AT1G50840 (REPRESSED:PCHX) AT5G62430	-0.4	5.6E-02
AT1G51060 (INDUCED:PCHX) AT5G62430	0.6	7.3E-05
AT1G51110 (REPRESSED:PCHX) AT5G62430	-0.7	5.9E-02
AT1G51270 (INDUCED:PCHX) AT5G62430	0.9	5.6E-04
AT1G51420 (INDUCED:PCHX) AT5G62430	0.8	1.3E-05
AT1G51680 (REPRESSED:PCHX) AT5G62430	-0.4	2.1E-02
AT1G51820 (INDUCED:PCHX) AT5G62430	0.6	8.3E-02
AT1G51850 (INDUCED:PCHX) AT5G62430	0.9	6.3E-03
AT1G52660 (INDUCED:PCHX) AT5G62430	0.7	2.4E-02
AT1G52890 (REPRESSED:PCHX) AT5G62430	-0.4	2.0E-03
AT1G53210 (REPRESSED:PCHX) AT5G62430	-0.5	1.8E-04
AT1G53280 (REPRESSED:PCHX) AT5G62430	-0.6	3.3E-05
AT1G53440 (REPRESSED:PCHX) AT5G62430	-0.4	3.1E-02
AT1G53570 (REPRESSED:PCHX) AT5G62430	-0.4	1.9E-03
AT1G53700 (INDUCED:PCHX) AT5G62430	1.9	5.7E-13
AT1G53830 (INDUCED:PCHX) AT5G62430	0.8	1.2E-04
AT1G54020 (INDUCED:PCHX) AT5G62430	1.0	5.7E-04
AT1G54120 (INDUCED:PCHX) AT5G62430	1.5	3.7E-09
AT1G54220 (REPRESSED:PCHX) AT5G62430	-0.4	2.4E-02
AT1G54560 (REPRESSED:PCHX) AT5G62430	-0.7	1.0E-02
AT1G54970 (INDUCED:PCHX) AT5G62430	0.6	9.6E-02
AT1G55350 (REPRESSED:PCHX) AT5G62430	-0.5	2.1E-03
AT1G55360 (REPRESSED:PCHX) AT5G62430	-0.4	9.9E-03
AT1G55850 (INDUCED:PCHX) AT5G62430	0.4	1.8E-02
AT1G56150 (REPRESSED:PCHX) AT5G62430	-0.5	5.6E-03
AT1G56230 (REPRESSED:PCHX) AT5G62430	-0.4	2.9E-02
AT1G56510 (REPRESSED:PCHX) AT5G62430	-0.5	1.7E-02
AT1G56540 (INDUCED:PCHX) AT5G62430	0.7	5.9E-02
AT1G58410 (REPRESSED:PCHX) AT5G62430	-0.6	4.4E-05
AT1G59620 (REPRESSED:PCHX) AT5G62430	-0.6	7.3E-04
AT1G59740 (REPRESSED:PCHX) AT5G62430	-1.2	2.3E-37
AT1G59870 (REPRESSED:PCHX) AT5G62430	-0.4	2.0E-03
AT1G59900 (REPRESSED:PCHX) AT5G62430	-0.3	5.8E-02
AT1G60070 (REPRESSED:PCHX) AT5G62430	-0.4	4.4E-02
AT1G60200 (REPRESSED:PCHX) AT5G62430	-0.3	1.2E-02
AT1G60710 (REPRESSED:PCHX) AT5G62430	-0.5	3.5E-06
AT1G60810 (INDUCED:PCHX) AT5G62430	0.7	1.6E-02
AT1G61120 (INDUCED:PCHX) AT5G62430	1.2	5.6E-12
AT1G61360 (REPRESSED:PCHX) AT5G62430	-0.5	7.5E-04
AT1G61520 (REPRESSED:PCHX) AT5G62430	-0.7	7.5E-02
AT1G61610 (REPRESSED:PCHX) AT5G62430	-0.4	5.3E-02
AT1G61660 (REPRESSED:PCHX) AT5G62430	-0.8	5.8E-15
AT1G61820 (REPRESSED:PCHX) AT5G62430	-0.5	1.5E-04
AT1G62180 (INDUCED:PCHX) AT5G62430	0.9	3.2E-05
AT1G62400 (INDUCED:PCHX) AT5G62430	0.8	2.5E-02
AT1G62510 (INDUCED:PCHX) AT5G62430	0.8	8.7E-03
AT1G62980 (INDUCED:PCHX) AT5G62430	1.0	9.3E-04
AT1G63030 (REPRESSED:PCHX) AT5G62430	-0.4	7.7E-02
AT1G63070 (REPRESSED:PCHX) AT5G62430	-0.5	9.7E-02
AT1G63290 (REPRESSED:PCHX) AT5G62430	-0.4	1.8E-02
AT1G63310 (INDUCED:PCHX) AT5G62430	1.0	3.2E-04
AT1G63530 (INDUCED:PCHX) AT5G62430	0.3	3.7E-02
AT1G63770 (REPRESSED:PCHX) AT5G62430	-0.3	3.1E-02
AT1G63940 (REPRESSED:PCHX) AT5G62430	-0.3	7.6E-02
AT1G64390 (REPRESSED:PCHX) AT5G62430	-0.4	4.3E-02
AT1G64530 (REPRESSED:PCHX) AT5G62430	-0.4	2.5E-03
AT1G64940 (INDUCED:PCHX) AT5G62430	0.6	6.6E-05
AT1G65390 (REPRESSED:PCHX) AT5G62430	-0.6	1.4E-03
AT1G66200 (INDUCED:PCHX) AT5G62430	0.5	1.0E-04
AT1G66470 (INDUCED:PCHX) AT5G62430	2.1	2.6E-39
AT1G66490 (REPRESSED:PCHX) AT5G62430	-0.6	3.7E-02
AT1G66580 (INDUCED:PCHX) AT5G62430	0.4	5.8E-03
AT1G67030 (INDUCED:PCHX) AT5G62430	0.6	4.9E-02
AT1G67710 (REPRESSED:PCHX) AT5G62430	-0.6	1.6E-02
AT1G67720 (REPRESSED:PCHX) AT5G62430	-0.6	4.8E-05
AT1G67930 (REPRESSED:PCHX) AT5G62430	-0.3	8.7E-02
AT1G68450 (INDUCED:PCHX) AT5G62430	1.1	5.8E-05
AT1G68530 (INDUCED:PCHX) AT5G62430	0.6	2.5E-02
AT1G68560 (INDUCED:PCHX) AT5G62430	0.7	3.3E-02
AT1G68820 (INDUCED:PCHX) AT5G62430	0.3	8.3E-02
AT1G69040 (REPRESSED:PCHX) AT5G62430	-0.4	1.9E-02
AT1G69490 (REPRESSED:PCHX) AT5G62430	-0.3	9.1E-03
AT1G69530 (INDUCED:PCHX) AT5G62430	0.6	3.6E-03
AT1G69620 (INDUCED:PCHX) AT5G62430	0.4	4.2E-02
AT1G70130 (REPRESSED:PCHX) AT5G62430	-0.6	2.1E-08
AT1G70280 (REPRESSED:PCHX) AT5G62430	-0.6	2.7E-03
AT1G70420 (INDUCED:PCHX) AT5G62430	0.8	1.6E-07
AT1G70460 (INDUCED:PCHX) AT5G62430	0.7	1.3E-02
AT1G70690 (INDUCED:PCHX) AT5G62430	0.7	2.9E-02
AT1G70730 (REPRESSED:PCHX) AT5G62430	-0.3	2.5E-02
AT1G70820 (REPRESSED:PCHX) AT5G62430	-0.3	9.9E-02
AT1G71040 (REPRESSED:PCHX) AT5G62430	-0.6	2.1E-07
AT1G71050 (REPRESSED:PCHX) AT5G62430	-0.5	8.5E-02
AT1G71450 (REPRESSED:PCHX) AT5G62430	-0.4	6.2E-02
AT1G71500 (INDUCED:PCHX) AT5G62430	0.6	7.8E-02
AT1G71830 (REPRESSED:PCHX) AT5G62430	-0.6	6.2E-02
AT1G71880 (REPRESSED:PCHX) AT5G62430	-0.5	3.3E-03
AT1G72160 (REPRESSED:PCHX) AT5G62430	-0.4	4.1E-03
AT1G72200 (INDUCED:PCHX) AT5G62430	0.8	8.3E-03
AT1G72520 (REPRESSED:PCHX) AT5G62430	-0.4	3.8E-04
AT1G72800 (INDUCED:PCHX) AT5G62430	0.4	7.1E-02
AT1G72940 (REPRESSED:PCHX) AT5G62430	-0.5	5.2E-03
AT1G73080 (REPRESSED:PCHX) AT5G62430	-0.4	2.0E-03
AT1G73110 (REPRESSED:PCHX) AT5G62430	-0.5	2.3E-02
AT1G73240 (INDUCED:PCHX) AT5G62430	0.4	5.4E-02
AT1G73250 (INDUCED:PCHX) AT5G62430	0.7	5.7E-03
AT1G73340 (INDUCED:PCHX) AT5G62430	1.0	2.2E-08
AT1G73590 (REPRESSED:PCHX) AT5G62430	-0.8	6.5E-06
AT1G74220 (REPRESSED:PCHX) AT5G62430	-0.6	6.5E-02
AT1G74360 (REPRESSED:PCHX) AT5G62430	-0.3	9.4E-02
AT1G74390 (REPRESSED:PCHX) AT5G62430	-0.5	1.2E-04
AT1G74400 (REPRESSED:PCHX) AT5G62430	-0.4	3.1E-02
AT1G74430 (REPRESSED:PCHX) AT5G62430	-0.5	1.2E-02
AT1G74490 (INDUCED:PCHX) AT5G62430	0.6	9.8E-02
AT1G74590 (INDUCED:PCHX) AT5G62430	0.7	8.1E-03
AT1G74650 (INDUCED:PCHX) AT5G62430	0.7	5.2E-02
AT1G75330 (REPRESSED:PCHX) AT5G62430	-0.4	1.2E-02
AT1G75600 (INDUCED:PCHX) AT5G62430	1.4	6.4E-12
AT1G75620 (INDUCED:PCHX) AT5G62430	0.7	7.3E-02
AT1G75710 (INDUCED:PCHX) AT5G62430	0.7	5.0E-02
AT1G76040 (REPRESSED:PCHX) AT5G62430	-0.4	1.9E-03
AT1G76090 (INDUCED:PCHX) AT5G62430	0.7	1.9E-02
AT1G76160 (REPRESSED:PCHX) AT5G62430	-0.4	2.3E-04
AT1G76210 (INDUCED:PCHX) AT5G62430	1.0	1.6E-04
AT1G76240 (INDUCED:PCHX) AT5G62430	1.4	4.7E-27
AT1G76630 (INDUCED:PCHX) AT5G62430	0.3	4.5E-02
AT1G77000 (INDUCED:PCHX) AT5G62430	0.4	7.6E-02
AT1G77280 (REPRESSED:PCHX) AT5G62430	-0.6	3.1E-02
AT1G77570 (INDUCED:PCHX) AT5G62430	1.0	6.0E-04
AT1G77770 (INDUCED:PCHX) AT5G62430	0.4	1.6E-02
AT1G77840 (INDUCED:PCHX) AT5G62430	0.5	1.2E-03
AT1G78000 (INDUCED:PCHX) AT5G62430	0.5	3.2E-02
AT1G78090 (REPRESSED:PCHX) AT5G62430	-0.6	9.7E-02
AT1G78340 (INDUCED:PCHX) AT5G62430	1.1	3.2E-09
AT1G78380 (INDUCED:PCHX) AT5G62430	0.5	1.3E-05
AT1G78490 (INDUCED:PCHX) AT5G62430	1.0	6.7E-04
AT1G78580 (REPRESSED:PCHX) AT5G62430	-0.6	1.2E-04
AT1G78720 (INDUCED:PCHX) AT5G62430	0.6	9.9E-02
AT1G79280 (REPRESSED:PCHX) AT5G62430	-0.3	7.9E-02
AT1G79500 (REPRESSED:PCHX) AT5G62430	-0.6	6.2E-02
AT1G79550 (REPRESSED:PCHX) AT5G62430	-0.3	3.7E-02
AT1G80160 (INDUCED:PCHX) AT5G62430	0.5	4.8E-02
AT1G80180 (INDUCED:PCHX) AT5G62430	0.5	4.0E-02
AT1G80440 (INDUCED:PCHX) AT5G62430	1.2	2.9E-21
AT1G80660 (INDUCED:PCHX) AT5G62430	0.7	1.8E-06
AT1G80670 (INDUCED:PCHX) AT5G62430	0.4	5.9E-03
AT1G80760 (REPRESSED:PCHX) AT5G62430	-0.7	3.5E-02
AT2G01140 (REPRESSED:PCHX) AT5G62430	-0.3	3.2E-02
AT2G01350 (REPRESSED:PCHX) AT5G62430	-0.3	1.7E-02
AT2G01460 (REPRESSED:PCHX) AT5G62430	-0.3	7.6E-02
AT2G01880 (INDUCED:PCHX) AT5G62430	0.4	8.7E-02
AT2G02250 (INDUCED:PCHX) AT5G62430	1.0	7.4E-08
AT2G02390 (REPRESSED:PCHX) AT5G62430	-0.2	7.5E-02
AT2G02630 (INDUCED:PCHX) AT5G62430	0.7	2.4E-02
AT2G03220 (REPRESSED:PCHX) AT5G62430	-0.5	4.1E-04
AT2G03750 (INDUCED:PCHX) AT5G62430	1.4	7.6E-07
AT2G04160 (INDUCED:PCHX) AT5G62430	0.6	1.7E-03
AT2G04350 (REPRESSED:PCHX) AT5G62430	-0.4	4.6E-03
AT2G04520 (INDUCED:PCHX) AT5G62430	0.3	7.1E-02
AT2G04680 (INDUCED:PCHX) AT5G62430	0.8	1.9E-02
AT2G05830 (REPRESSED:PCHX) AT5G62430	-0.6	5.7E-05
AT2G05920 (REPRESSED:PCHX) AT5G62430	-0.5	2.6E-06
AT2G12190 (INDUCED:PCHX) AT5G62430	0.5	1.9E-02
AT2G14120 (REPRESSED:PCHX) AT5G62430	-0.3	6.7E-02
AT2G14160 (INDUCED:PCHX) AT5G62430	0.5	9.7E-02
AT2G14620 (INDUCED:PCHX) AT5G62430	1.5	3.1E-08
AT2G14960 (INDUCED:PCHX) AT5G62430	0.5	1.6E-03
AT2G15220 (INDUCED:PCHX) AT5G62430	0.8	2.6E-02
AT2G15480 (INDUCED:PCHX) AT5G62430	0.3	3.7E-02
AT2G15780 (INDUCED:PCHX) AT5G62430	0.6	3.3E-02
AT2G15880 (REPRESSED:PCHX) AT5G62430	-0.5	1.2E-04
AT2G15960 (INDUCED:PCHX) AT5G62430	0.9	6.7E-03
AT2G16660 (REPRESSED:PCHX) AT5G62430	-0.5	9.2E-05
AT2G16980 (REPRESSED:PCHX) AT5G62430	-0.6	1.3E-02
AT2G17070 (INDUCED:PCHX) AT5G62430	1.4	1.4E-09
AT2G17080 (INDUCED:PCHX) AT5G62430	1.9	7.9E-25
AT2G17120 (REPRESSED:PCHX) AT5G62430	-0.3	6.4E-02
AT2G17210 (REPRESSED:PCHX) AT5G62430	-0.7	2.5E-05
AT2G17220 (REPRESSED:PCHX) AT5G62430	-0.3	1.8E-02
AT2G17600 (INDUCED:PCHX) AT5G62430	0.7	6.0E-02
AT2G17720 (INDUCED:PCHX) AT5G62430	0.5	4.3E-03
AT2G17820 (REPRESSED:PCHX) AT5G62430	-0.8	2.5E-03
AT2G17930 (REPRESSED:PCHX) AT5G62430	-0.4	5.1E-02
AT2G18230 (REPRESSED:PCHX) AT5G62430	-0.5	1.8E-02
AT2G18700 (REPRESSED:PCHX) AT5G62430	-0.4	4.8E-02
AT2G18960 (REPRESSED:PCHX) AT5G62430	-0.4	4.0E-03
AT2G19810 (INDUCED:PCHX) AT5G62430	0.6	6.1E-02
AT2G20100 (REPRESSED:PCHX) AT5G62430	-0.7	3.3E-02
AT2G20170 (REPRESSED:PCHX) AT5G62430	-0.7	3.3E-02
AT2G20190 (REPRESSED:PCHX) AT5G62430	-0.4	1.9E-02
AT2G20370 (INDUCED:PCHX) AT5G62430	0.5	3.3E-03
AT2G20950 (REPRESSED:PCHX) AT5G62430	-0.5	4.9E-04
AT2G20960 (REPRESSED:PCHX) AT5G62430	-0.4	4.4E-02
AT2G21170 (REPRESSED:PCHX) AT5G62430	-0.4	1.5E-03
AT2G21180 (INDUCED:PCHX) AT5G62430	0.7	3.6E-02
AT2G21610 (INDUCED:PCHX) AT5G62430	0.9	7.2E-03
AT2G21660 (INDUCED:PCHX) AT5G62430	0.4	2.8E-03
AT2G21780 (INDUCED:PCHX) AT5G62430	0.7	6.5E-03
AT2G21820 (INDUCED:PCHX) AT5G62430	0.5	7.9E-02
AT2G22080 (INDUCED:PCHX) AT5G62430	0.4	4.2E-02
AT2G22190 (REPRESSED:PCHX) AT5G62430	-0.8	7.2E-07
AT2G22250 (REPRESSED:PCHX) AT5G62430	-0.6	1.1E-04
AT2G22430 (REPRESSED:PCHX) AT5G62430	-0.3	1.9E-02
AT2G22670 (REPRESSED:PCHX) AT5G62430	-0.4	3.0E-02
AT2G22860 (REPRESSED:PCHX) AT5G62430	-0.4	3.9E-02
AT2G23400 (INDUCED:PCHX) AT5G62430	0.6	8.7E-02
AT2G23450 (INDUCED:PCHX) AT5G62430	0.3	9.8E-02
AT2G23800 (INDUCED:PCHX) AT5G62430	0.5	1.0E-01
AT2G24260 (REPRESSED:PCHX) AT5G62430	-0.3	5.0E-02
AT2G24500 (INDUCED:PCHX) AT5G62430	0.5	2.7E-03
AT2G24610 (INDUCED:PCHX) AT5G62430	1.5	5.8E-15
AT2G24800 (INDUCED:PCHX) AT5G62430	0.7	3.6E-02
AT2G24840 (INDUCED:PCHX) AT5G62430	1.0	5.5E-12
