shared name	FOLDCHANGE	PVALUE
AT1G04410 (REPRESSED:PCHX) AT5G15830	-0.4	1.4E-03
AT1G04480 (INDUCED:PCHX) AT5G15830	0.7	3.2E-04
AT1G04490 (REPRESSED:PCHX) AT5G15830	-0.4	8.8E-03
AT1G04500 (INDUCED:PCHX) AT5G15830	0.6	4.5E-02
AT1G04710 (REPRESSED:PCHX) AT5G15830	-0.4	7.9E-02
AT1G04870 (INDUCED:PCHX) AT5G15830	0.5	9.3E-03
AT1G04945 (INDUCED:PCHX) AT5G15830	0.8	1.3E-04
AT1G05010 (REPRESSED:PCHX) AT5G15830	-0.5	2.1E-03
AT1G05060 (INDUCED:PCHX) AT5G15830	0.5	6.8E-03
AT1G05280 (INDUCED:PCHX) AT5G15830	1.2	6.0E-04
AT1G05570 (REPRESSED:PCHX) AT5G15830	-0.3	1.0E-01
AT1G05800 (REPRESSED:PCHX) AT5G15830	-1.0	8.5E-06
AT1G05850 (REPRESSED:PCHX) AT5G15830	-0.4	1.0E-02
AT1G06380 (INDUCED:PCHX) AT5G15830	0.6	3.1E-02
AT1G06410 (REPRESSED:PCHX) AT5G15830	-0.3	4.3E-03
AT1G06550 (REPRESSED:PCHX) AT5G15830	-0.7	2.3E-07
AT1G06710 (INDUCED:PCHX) AT5G15830	0.5	6.7E-02
AT1G06720 (INDUCED:PCHX) AT5G15830	0.6	4.7E-04
AT1G06760 (INDUCED:PCHX) AT5G15830	0.6	7.8E-09
AT1G07150 (INDUCED:PCHX) AT5G15830	1.0	1.7E-17
AT1G07180 (INDUCED:PCHX) AT5G15830	1.3	7.9E-07
AT1G07630 (REPRESSED:PCHX) AT5G15830	-0.5	5.3E-02
AT1G07640 (INDUCED:PCHX) AT5G15830	0.3	6.8E-02
AT1G07650 (REPRESSED:PCHX) AT5G15830	-0.7	1.8E-03
AT1G07770 (INDUCED:PCHX) AT5G15830	0.7	1.6E-04
AT1G07790 (INDUCED:PCHX) AT5G15830	0.9	4.3E-08
AT1G08050 (REPRESSED:PCHX) AT5G15830	-0.5	4.3E-03
AT1G08090 (INDUCED:PCHX) AT5G15830	0.6	1.3E-02
AT1G08190 (REPRESSED:PCHX) AT5G15830	-0.4	3.6E-03
AT1G08270 (REPRESSED:PCHX) AT5G15830	-0.5	6.3E-02
AT1G08480 (REPRESSED:PCHX) AT5G15830	-0.4	3.4E-02
AT1G08580 (INDUCED:PCHX) AT5G15830	0.6	3.2E-03
AT1G08650 (INDUCED:PCHX) AT5G15830	0.4	1.6E-02
AT1G08700 (REPRESSED:PCHX) AT5G15830	-0.5	5.6E-02
AT1G08730 (REPRESSED:PCHX) AT5G15830	-0.6	3.0E-04
AT1G08830 (REPRESSED:PCHX) AT5G15830	-0.4	1.6E-03
AT1G08860 (REPRESSED:PCHX) AT5G15830	-0.5	4.0E-03
AT1G08880 (INDUCED:PCHX) AT5G15830	0.5	1.4E-03
AT1G08930 (REPRESSED:PCHX) AT5G15830	-0.3	4.8E-02
AT1G09200 (INDUCED:PCHX) AT5G15830	0.6	3.5E-03
AT1G09230 (INDUCED:PCHX) AT5G15830	0.4	3.0E-02
AT1G09430 (REPRESSED:PCHX) AT5G15830	-0.7	5.0E-05
AT1G09575 (REPRESSED:PCHX) AT5G15830	-0.3	9.2E-02
AT1G09930 (REPRESSED:PCHX) AT5G15830	-0.3	1.7E-02
AT1G10070 (INDUCED:PCHX) AT5G15830	0.6	8.5E-06
AT1G10300 (INDUCED:PCHX) AT5G15830	0.8	6.4E-03
AT1G10370 (REPRESSED:PCHX) AT5G15830	-0.3	2.0E-02
AT1G10480 (REPRESSED:PCHX) AT5G15830	-0.4	2.4E-03
AT1G10490 (INDUCED:PCHX) AT5G15830	0.5	6.3E-02
AT1G10560 (INDUCED:PCHX) AT5G15830	0.6	1.8E-02
AT1G10650 (REPRESSED:PCHX) AT5G15830	-0.4	8.0E-02
AT1G10670 (REPRESSED:PCHX) AT5G15830	-0.4	5.9E-02
AT1G10680 (INDUCED:PCHX) AT5G15830	0.9	9.7E-03
AT1G10840 (INDUCED:PCHX) AT5G15830	0.4	5.8E-03
AT1G11000 (INDUCED:PCHX) AT5G15830	1.0	2.1E-04
AT1G11080 (INDUCED:PCHX) AT5G15830	1.6	3.5E-07
AT1G11190 (INDUCED:PCHX) AT5G15830	0.5	3.5E-02
AT1G11310 (REPRESSED:PCHX) AT5G15830	-0.3	5.5E-02
AT1G12000 (REPRESSED:PCHX) AT5G15830	-0.6	4.7E-06
AT1G12050 (REPRESSED:PCHX) AT5G15830	-0.6	2.7E-05
AT1G12140 (REPRESSED:PCHX) AT5G15830	-0.4	1.1E-03
AT1G12200 (REPRESSED:PCHX) AT5G15830	-0.5	4.7E-03
AT1G12260 (REPRESSED:PCHX) AT5G15830	-1.2	7.5E-04
AT1G12580 (REPRESSED:PCHX) AT5G15830	-0.4	3.6E-03
AT1G12650 (INDUCED:PCHX) AT5G15830	0.4	9.6E-02
AT1G12780 (REPRESSED:PCHX) AT5G15830	-0.4	2.6E-02
AT1G12930 (REPRESSED:PCHX) AT5G15830	-0.4	6.8E-02
AT1G12950 (REPRESSED:PCHX) AT5G15830	-0.4	3.2E-02
AT1G12990 (INDUCED:PCHX) AT5G15830	0.4	9.6E-02
AT1G13160 (INDUCED:PCHX) AT5G15830	0.4	4.8E-02
AT1G13210 (REPRESSED:PCHX) AT5G15830	-0.7	6.4E-12
AT1G13260 (REPRESSED:PCHX) AT5G15830	-0.4	5.6E-04
AT1G13340 (REPRESSED:PCHX) AT5G15830	-0.4	8.2E-03
AT1G13440 (REPRESSED:PCHX) AT5G15830	-0.4	1.7E-03
AT1G13560 (REPRESSED:PCHX) AT5G15830	-0.3	7.2E-02
AT1G13600 (REPRESSED:PCHX) AT5G15830	-1.0	2.3E-03
AT1G13930 (REPRESSED:PCHX) AT5G15830	-0.5	2.7E-02
AT1G14000 (REPRESSED:PCHX) AT5G15830	-0.3	4.0E-02
AT1G14060 (INDUCED:PCHX) AT5G15830	1.0	1.1E-04
AT1G14290 (INDUCED:PCHX) AT5G15830	0.7	7.6E-02
AT1G14320 (INDUCED:PCHX) AT5G15830	0.5	1.5E-04
AT1G14490 (REPRESSED:PCHX) AT5G15830	-0.6	7.7E-03
AT1G14540 (REPRESSED:PCHX) AT5G15830	-0.7	4.4E-02
AT1G14640 (INDUCED:PCHX) AT5G15830	0.5	3.6E-02
AT1G14720 (INDUCED:PCHX) AT5G15830	0.4	4.0E-03
AT1G14780 (REPRESSED:PCHX) AT5G15830	-0.5	3.1E-05
AT1G14890 (REPRESSED:PCHX) AT5G15830	-0.5	3.6E-05
AT1G15210 (REPRESSED:PCHX) AT5G15830	-0.5	6.0E-06
AT1G15230 (INDUCED:PCHX) AT5G15830	0.3	6.0E-02
AT1G15380 (INDUCED:PCHX) AT5G15830	0.8	4.4E-08
AT1G15390 (INDUCED:PCHX) AT5G15830	0.6	8.3E-02
AT1G15420 (INDUCED:PCHX) AT5G15830	0.6	1.1E-03
AT1G15440 (INDUCED:PCHX) AT5G15830	0.5	4.6E-03
AT1G15570 (REPRESSED:PCHX) AT5G15830	-1.1	1.0E-03
AT1G15580 (REPRESSED:PCHX) AT5G15830	-1.1	3.9E-04
AT1G15670 (REPRESSED:PCHX) AT5G15830	-0.5	8.3E-03
AT1G15780 (REPRESSED:PCHX) AT5G15830	-0.3	6.7E-02
AT1G15820 (INDUCED:PCHX) AT5G15830	0.7	9.9E-02
AT1G15930 (INDUCED:PCHX) AT5G15830	0.8	9.5E-10
AT1G15940 (INDUCED:PCHX) AT5G15830	0.4	2.3E-02
AT1G15950 (REPRESSED:PCHX) AT5G15830	-0.5	3.3E-02
AT1G16260 (REPRESSED:PCHX) AT5G15830	-0.7	4.8E-02
AT1G16340 (REPRESSED:PCHX) AT5G15830	-0.6	9.8E-02
AT1G16350 (REPRESSED:PCHX) AT5G15830	-0.4	2.3E-02
AT1G16380 (REPRESSED:PCHX) AT5G15830	-1.1	2.4E-09
AT1G16650 (INDUCED:PCHX) AT5G15830	0.8	1.5E-05
AT1G16670 (REPRESSED:PCHX) AT5G15830	-0.4	3.1E-02
AT1G17060 (INDUCED:PCHX) AT5G15830	1.1	1.7E-05
AT1G17170 (INDUCED:PCHX) AT5G15830	0.4	5.2E-03
AT1G17180 (INDUCED:PCHX) AT5G15830	1.1	1.7E-08
AT1G17190 (INDUCED:PCHX) AT5G15830	0.6	1.7E-03
AT1G17420 (REPRESSED:PCHX) AT5G15830	-0.2	8.9E-02
AT1G17440 (REPRESSED:PCHX) AT5G15830	-0.3	7.9E-02
AT1G17500 (REPRESSED:PCHX) AT5G15830	-0.3	8.0E-02
AT1G17690 (INDUCED:PCHX) AT5G15830	0.4	7.5E-02
AT1G17710 (INDUCED:PCHX) AT5G15830	0.4	9.8E-02
AT1G17750 (REPRESSED:PCHX) AT5G15830	-0.7	1.1E-07
AT1G17880 (INDUCED:PCHX) AT5G15830	0.5	4.6E-03
AT1G17950 (REPRESSED:PCHX) AT5G15830	-0.5	1.9E-03
AT1G18080 (INDUCED:PCHX) AT5G15830	0.4	2.6E-03
AT1G18270 (REPRESSED:PCHX) AT5G15830	-0.4	5.0E-03
AT1G18310 (REPRESSED:PCHX) AT5G15830	-0.5	5.6E-03
AT1G18540 (INDUCED:PCHX) AT5G15830	0.6	7.9E-06
AT1G18570 (REPRESSED:PCHX) AT5G15830	-0.3	3.6E-02
AT1G18800 (INDUCED:PCHX) AT5G15830	0.7	9.2E-06
AT1G18840 (INDUCED:PCHX) AT5G15830	0.6	5.6E-03
AT1G18850 (INDUCED:PCHX) AT5G15830	0.7	2.1E-03
AT1G18890 (REPRESSED:PCHX) AT5G15830	-0.4	1.4E-02
AT1G19130 (REPRESSED:PCHX) AT5G15830	-0.5	1.3E-02
AT1G19180 (REPRESSED:PCHX) AT5G15830	-0.3	6.6E-02
AT1G19210 (REPRESSED:PCHX) AT5G15830	-0.4	4.1E-02
AT1G19220 (REPRESSED:PCHX) AT5G15830	-0.7	3.1E-07
AT1G19540 (REPRESSED:PCHX) AT5G15830	-0.7	9.6E-02
AT1G19920 (REPRESSED:PCHX) AT5G15830	-0.6	6.0E-04
AT1G19970 (REPRESSED:PCHX) AT5G15830	-0.6	4.7E-02
AT1G20100 (INDUCED:PCHX) AT5G15830	0.3	4.1E-02
AT1G20110 (REPRESSED:PCHX) AT5G15830	-0.2	9.5E-02
AT1G20340 (INDUCED:PCHX) AT5G15830	1.2	3.1E-04
AT1G20350 (INDUCED:PCHX) AT5G15830	0.9	4.6E-03
AT1G20380 (REPRESSED:PCHX) AT5G15830	-1.1	1.1E-11
AT1G20510 (REPRESSED:PCHX) AT5G15830	-0.5	2.1E-06
AT1G20560 (REPRESSED:PCHX) AT5G15830	-0.5	7.4E-03
AT1G20920 (INDUCED:PCHX) AT5G15830	0.3	4.9E-02
AT1G20930 (INDUCED:PCHX) AT5G15830	0.5	2.5E-02
AT1G20980 (REPRESSED:PCHX) AT5G15830	-0.3	6.7E-02
AT1G21010 (INDUCED:PCHX) AT5G15830	0.6	1.4E-04
AT1G21450 (REPRESSED:PCHX) AT5G15830	-0.4	1.1E-02
AT1G21630 (REPRESSED:PCHX) AT5G15830	-0.3	6.0E-02
AT1G21670 (INDUCED:PCHX) AT5G15830	0.7	2.7E-02
AT1G21680 (INDUCED:PCHX) AT5G15830	0.3	6.1E-02
AT1G21730 (REPRESSED:PCHX) AT5G15830	-0.4	9.7E-02
AT1G22410 (REPRESSED:PCHX) AT5G15830	-0.8	1.8E-10
AT1G22440 (REPRESSED:PCHX) AT5G15830	-0.5	2.2E-03
AT1G22780 (INDUCED:PCHX) AT5G15830	0.6	7.5E-04
AT1G22970 (INDUCED:PCHX) AT5G15830	0.5	4.0E-02
AT1G22985 (INDUCED:PCHX) AT5G15830	0.8	1.0E-04
AT1G23010 (REPRESSED:PCHX) AT5G15830	-0.4	9.7E-02
AT1G23140 (INDUCED:PCHX) AT5G15830	0.7	7.8E-02
AT1G23190 (REPRESSED:PCHX) AT5G15830	-0.4	2.1E-03
AT1G23230 (REPRESSED:PCHX) AT5G15830	-0.3	6.4E-02
AT1G23280 (INDUCED:PCHX) AT5G15830	0.9	1.8E-07
AT1G23560 (INDUCED:PCHX) AT5G15830	0.9	4.9E-05
AT1G24030 (REPRESSED:PCHX) AT5G15830	-0.7	5.1E-02
AT1G24180 (REPRESSED:PCHX) AT5G15830	-0.3	3.6E-02
AT1G24280 (REPRESSED:PCHX) AT5G15830	-0.6	2.2E-03
AT1G24330 (REPRESSED:PCHX) AT5G15830	-0.6	3.0E-05
AT1G24440 (INDUCED:PCHX) AT5G15830	0.6	1.5E-02
AT1G25260 (INDUCED:PCHX) AT5G15830	1.0	2.9E-10
AT1G26450 (INDUCED:PCHX) AT5G15830	0.6	5.6E-02
AT1G26580 (INDUCED:PCHX) AT5G15830	0.4	5.0E-03
AT1G26665 (INDUCED:PCHX) AT5G15830	0.4	5.6E-02
AT1G26740 (REPRESSED:PCHX) AT5G15830	-0.6	2.9E-02
AT1G26820 (INDUCED:PCHX) AT5G15830	0.9	1.6E-03
AT1G26880 (INDUCED:PCHX) AT5G15830	0.6	5.5E-03
AT1G26920 (INDUCED:PCHX) AT5G15830	0.8	8.3E-04
AT1G27200 (INDUCED:PCHX) AT5G15830	0.4	1.2E-03
AT1G27320 (REPRESSED:PCHX) AT5G15830	-0.3	8.2E-02
AT1G27400 (INDUCED:PCHX) AT5G15830	0.8	1.9E-06
AT1G27450 (REPRESSED:PCHX) AT5G15830	-0.4	1.7E-02
AT1G27570 (INDUCED:PCHX) AT5G15830	0.8	2.2E-02
AT1G27730 (REPRESSED:PCHX) AT5G15830	-0.4	3.0E-02
AT1G27770 (REPRESSED:PCHX) AT5G15830	-0.5	1.0E-05
AT1G27950 (INDUCED:PCHX) AT5G15830	0.9	6.6E-03
AT1G27980 (REPRESSED:PCHX) AT5G15830	-0.3	3.5E-02
AT1G28110 (REPRESSED:PCHX) AT5G15830	-0.6	2.2E-02
AT1G28190 (REPRESSED:PCHX) AT5G15830	-0.5	2.1E-03
AT1G28375 (REPRESSED:PCHX) AT5G15830	-0.8	3.3E-02
AT1G28380 (REPRESSED:PCHX) AT5G15830	-0.6	1.5E-06
AT1G28395 (INDUCED:PCHX) AT5G15830	0.8	1.3E-02
AT1G29050 (REPRESSED:PCHX) AT5G15830	-0.6	3.7E-02
AT1G29250 (INDUCED:PCHX) AT5G15830	0.7	4.8E-04
AT1G29470 (REPRESSED:PCHX) AT5G15830	-0.4	2.1E-02
AT1G29680 (REPRESSED:PCHX) AT5G15830	-0.4	6.2E-02
AT1G29940 (INDUCED:PCHX) AT5G15830	0.6	1.2E-05
AT1G30120 (REPRESSED:PCHX) AT5G15830	-0.4	8.8E-02
AT1G30130 (REPRESSED:PCHX) AT5G15830	-0.3	9.3E-02
AT1G30135 (REPRESSED:PCHX) AT5G15830	-0.7	1.6E-04
AT1G30240 (INDUCED:PCHX) AT5G15830	0.7	9.2E-05
AT1G30400 (INDUCED:PCHX) AT5G15830	0.6	8.6E-06
AT1G30490 (REPRESSED:PCHX) AT5G15830	-0.5	5.9E-03
AT1G30510 (REPRESSED:PCHX) AT5G15830	-0.4	1.7E-02
AT1G30600 (REPRESSED:PCHX) AT5G15830	-0.5	9.7E-02
AT1G30750 (REPRESSED:PCHX) AT5G15830	-1.1	2.9E-08
AT1G30820 (INDUCED:PCHX) AT5G15830	0.6	3.7E-06
AT1G30880 (INDUCED:PCHX) AT5G15830	0.8	1.7E-07
AT1G30960 (INDUCED:PCHX) AT5G15830	0.6	2.9E-02
AT1G31020 (INDUCED:PCHX) AT5G15830	0.5	9.0E-02
AT1G31120 (REPRESSED:PCHX) AT5G15830	-0.4	4.5E-02
AT1G31230 (REPRESSED:PCHX) AT5G15830	-0.5	2.6E-02
AT1G31280 (REPRESSED:PCHX) AT5G15830	-0.2	9.0E-02
AT1G31310 (INDUCED:PCHX) AT5G15830	0.8	4.0E-02
AT1G31660 (INDUCED:PCHX) AT5G15830	1.0	1.7E-08
AT1G31850 (REPRESSED:PCHX) AT5G15830	-0.3	4.4E-02
AT1G31860 (INDUCED:PCHX) AT5G15830	0.8	4.0E-04
AT1G31910 (INDUCED:PCHX) AT5G15830	0.3	6.5E-02
AT1G31970 (INDUCED:PCHX) AT5G15830	0.5	2.0E-03
AT1G32090 (REPRESSED:PCHX) AT5G15830	-0.4	6.1E-03
AT1G32260 (REPRESSED:PCHX) AT5G15830	-0.6	1.1E-02
AT1G32700 (REPRESSED:PCHX) AT5G15830	-0.5	8.3E-05
AT1G32950 (REPRESSED:PCHX) AT5G15830	-0.6	4.0E-02
AT1G32970 (REPRESSED:PCHX) AT5G15830	-0.9	2.9E-08
AT1G33340 (INDUCED:PCHX) AT5G15830	0.6	2.6E-02
AT1G33590 (REPRESSED:PCHX) AT5G15830	-0.9	2.5E-07
AT1G33700 (REPRESSED:PCHX) AT5G15830	-0.6	1.8E-03
AT1G33760 (REPRESSED:PCHX) AT5G15830	-0.9	3.3E-08
AT1G33790 (INDUCED:PCHX) AT5G15830	0.8	5.5E-02
AT1G33800 (INDUCED:PCHX) AT5G15830	0.4	7.3E-02
AT1G34030 (INDUCED:PCHX) AT5G15830	0.8	1.0E-05
AT1G34260 (REPRESSED:PCHX) AT5G15830	-0.3	3.6E-02
AT1G34320 (REPRESSED:PCHX) AT5G15830	-0.3	9.8E-02
AT1G34430 (REPRESSED:PCHX) AT5G15830	-0.6	1.7E-02
AT1G35230 (REPRESSED:PCHX) AT5G15830	-0.6	9.0E-02
AT1G35580 (REPRESSED:PCHX) AT5G15830	-0.3	6.8E-02
AT1G35720 (REPRESSED:PCHX) AT5G15830	-0.3	9.9E-02
AT1G35730 (INDUCED:PCHX) AT5G15830	0.6	7.2E-02
AT1G35910 (REPRESSED:PCHX) AT5G15830	-0.7	1.2E-07
AT1G36060 (INDUCED:PCHX) AT5G15830	0.7	8.6E-02
AT1G36160 (REPRESSED:PCHX) AT5G15830	-0.5	3.3E-03
AT1G36180 (REPRESSED:PCHX) AT5G15830	-0.4	7.8E-02
AT1G36310 (INDUCED:PCHX) AT5G15830	0.4	6.4E-02
AT1G36370 (INDUCED:PCHX) AT5G15830	0.4	3.0E-02
AT1G37130 (REPRESSED:PCHX) AT5G15830	-1.2	1.1E-20
AT1G42440 (INDUCED:PCHX) AT5G15830	0.4	1.3E-02
AT1G43140 (REPRESSED:PCHX) AT5G15830	-0.8	6.3E-02
AT1G43170 (INDUCED:PCHX) AT5G15830	0.4	2.9E-04
AT1G43900 (INDUCED:PCHX) AT5G15830	0.4	6.3E-03
AT1G44100 (REPRESSED:PCHX) AT5G15830	-1.1	6.8E-17
AT1G44170 (REPRESSED:PCHX) AT5G15830	-0.4	2.5E-04
AT1G44350 (REPRESSED:PCHX) AT5G15830	-0.3	8.2E-02
AT1G44446 (REPRESSED:PCHX) AT5G15830	-0.6	2.7E-02
AT1G45160 (REPRESSED:PCHX) AT5G15830	-0.4	3.2E-02
AT1G45688 (REPRESSED:PCHX) AT5G15830	-0.3	6.9E-02
AT1G47480 (REPRESSED:PCHX) AT5G15830	-0.5	6.3E-02
AT1G47530 (REPRESSED:PCHX) AT5G15830	-0.5	2.4E-02
AT1G47970 (INDUCED:PCHX) AT5G15830	0.5	4.9E-03
AT1G48090 (REPRESSED:PCHX) AT5G15830	-0.4	2.7E-02
AT1G48480 (REPRESSED:PCHX) AT5G15830	-0.8	1.0E-06
AT1G48630 (INDUCED:PCHX) AT5G15830	1.0	2.0E-07
AT1G48830 (INDUCED:PCHX) AT5G15830	0.5	4.8E-03
AT1G48850 (REPRESSED:PCHX) AT5G15830	-0.6	4.9E-05
AT1G48920 (INDUCED:PCHX) AT5G15830	0.7	5.5E-09
AT1G48930 (INDUCED:PCHX) AT5G15830	0.6	4.6E-02
AT1G49160 (INDUCED:PCHX) AT5G15830	0.7	2.6E-03
AT1G49410 (INDUCED:PCHX) AT5G15830	0.6	1.2E-02
AT1G49500 (INDUCED:PCHX) AT5G15830	0.6	3.1E-02
AT1G49670 (REPRESSED:PCHX) AT5G15830	-0.4	2.1E-03
AT1G49760 (INDUCED:PCHX) AT5G15830	0.3	7.6E-02
AT1G49900 (INDUCED:PCHX) AT5G15830	0.5	4.9E-02
AT1G50400 (INDUCED:PCHX) AT5G15830	0.6	1.3E-02
AT1G50610 (INDUCED:PCHX) AT5G15830	1.0	2.6E-03
AT1G50740 (REPRESSED:PCHX) AT5G15830	-0.4	1.9E-03
AT1G50750 (REPRESSED:PCHX) AT5G15830	-0.3	5.7E-02
AT1G50920 (INDUCED:PCHX) AT5G15830	0.6	5.2E-06
AT1G51060 (INDUCED:PCHX) AT5G15830	0.7	8.6E-06
AT1G51090 (REPRESSED:PCHX) AT5G15830	-0.8	6.1E-05
AT1G51270 (INDUCED:PCHX) AT5G15830	0.6	8.3E-02
AT1G51680 (REPRESSED:PCHX) AT5G15830	-0.7	5.4E-07
AT1G51850 (INDUCED:PCHX) AT5G15830	1.0	4.1E-03
AT1G52200 (REPRESSED:PCHX) AT5G15830	-0.6	3.7E-02
AT1G52300 (INDUCED:PCHX) AT5G15830	0.6	2.5E-05
AT1G52390 (INDUCED:PCHX) AT5G15830	0.7	1.0E-01
AT1G52500 (INDUCED:PCHX) AT5G15830	0.6	6.3E-03
AT1G52890 (REPRESSED:PCHX) AT5G15830	-0.3	5.0E-02
AT1G52930 (INDUCED:PCHX) AT5G15830	0.7	7.4E-05
AT1G53210 (REPRESSED:PCHX) AT5G15830	-0.4	8.5E-03
AT1G53240 (REPRESSED:PCHX) AT5G15830	-0.4	3.2E-02
AT1G53280 (REPRESSED:PCHX) AT5G15830	-0.5	1.2E-03
AT1G53310 (REPRESSED:PCHX) AT5G15830	-0.5	2.1E-04
AT1G53430 (REPRESSED:PCHX) AT5G15830	-0.4	1.7E-03
AT1G53440 (REPRESSED:PCHX) AT5G15830	-0.5	5.2E-04
AT1G53570 (REPRESSED:PCHX) AT5G15830	-0.3	5.7E-02
AT1G53700 (INDUCED:PCHX) AT5G15830	1.8	1.0E-07
AT1G54020 (INDUCED:PCHX) AT5G15830	0.7	8.5E-02
AT1G54120 (INDUCED:PCHX) AT5G15830	0.8	3.0E-02
AT1G54210 (INDUCED:PCHX) AT5G15830	0.5	8.6E-02
AT1G54220 (REPRESSED:PCHX) AT5G15830	-0.5	6.0E-03
AT1G54360 (REPRESSED:PCHX) AT5G15830	-0.3	7.0E-02
AT1G54380 (INDUCED:PCHX) AT5G15830	0.5	1.5E-02
AT1G54560 (REPRESSED:PCHX) AT5G15830	-0.7	3.1E-02
AT1G54690 (INDUCED:PCHX) AT5G15830	0.6	7.8E-02
AT1G54890 (REPRESSED:PCHX) AT5G15830	-0.6	7.5E-02
AT1G55020 (REPRESSED:PCHX) AT5G15830	-0.6	5.0E-05
AT1G55090 (REPRESSED:PCHX) AT5G15830	-0.4	3.3E-02
AT1G55360 (REPRESSED:PCHX) AT5G15830	-0.5	1.1E-02
AT1G55805 (INDUCED:PCHX) AT5G15830	0.6	9.4E-02
AT1G55810 (INDUCED:PCHX) AT5G15830	0.5	8.4E-02
AT1G55840 (INDUCED:PCHX) AT5G15830	0.3	5.4E-02
AT1G55850 (INDUCED:PCHX) AT5G15830	0.5	5.2E-03
AT1G56110 (INDUCED:PCHX) AT5G15830	0.7	1.2E-07
AT1G56150 (REPRESSED:PCHX) AT5G15830	-1.0	2.7E-10
AT1G56190 (REPRESSED:PCHX) AT5G15830	-0.5	9.3E-03
AT1G56340 (INDUCED:PCHX) AT5G15830	0.3	3.1E-02
AT1G56350 (INDUCED:PCHX) AT5G15830	0.5	2.2E-02
AT1G56510 (REPRESSED:PCHX) AT5G15830	-1.3	9.0E-18
AT1G56680 (INDUCED:PCHX) AT5G15830	0.9	1.7E-02
AT1G57630 (REPRESSED:PCHX) AT5G15830	-0.6	6.4E-03
AT1G57650 (REPRESSED:PCHX) AT5G15830	-0.7	5.6E-03
AT1G57770 (REPRESSED:PCHX) AT5G15830	-0.7	8.2E-02
AT1G57820 (INDUCED:PCHX) AT5G15830	0.7	4.4E-02
AT1G58080 (REPRESSED:PCHX) AT5G15830	-0.4	1.8E-02
AT1G58100 (INDUCED:PCHX) AT5G15830	0.4	6.8E-02
AT1G58230 (REPRESSED:PCHX) AT5G15830	-0.4	3.9E-02
AT1G58250 (REPRESSED:PCHX) AT5G15830	-0.4	4.3E-02
AT1G58410 (REPRESSED:PCHX) AT5G15830	-0.6	5.3E-06
AT1G58440 (REPRESSED:PCHX) AT5G15830	-0.5	1.1E-02
AT1G59610 (REPRESSED:PCHX) AT5G15830	-0.3	2.5E-02
AT1G59620 (REPRESSED:PCHX) AT5G15830	-0.5	6.7E-03
AT1G59740 (REPRESSED:PCHX) AT5G15830	-0.4	5.3E-04
AT1G59870 (REPRESSED:PCHX) AT5G15830	-0.9	1.6E-11
AT1G59900 (REPRESSED:PCHX) AT5G15830	-0.4	1.0E-03
AT1G59960 (REPRESSED:PCHX) AT5G15830	-0.6	1.0E-02
AT1G59990 (INDUCED:PCHX) AT5G15830	0.6	6.3E-03
AT1G60420 (REPRESSED:PCHX) AT5G15830	-0.4	2.5E-02
AT1G60710 (REPRESSED:PCHX) AT5G15830	-0.7	4.3E-11
AT1G60730 (REPRESSED:PCHX) AT5G15830	-0.5	6.7E-05
AT1G61100 (REPRESSED:PCHX) AT5G15830	-0.4	9.9E-03
