shared name	FOLDCHANGE	PVALUE
AT1G13260 (REPRESSED:PCHX) AT3G49940	-0.5	7.1E-05
AT1G14320 (INDUCED:PCHX) AT3G49940	0.3	1.9E-02
AT1G14640 (INDUCED:PCHX) AT3G49940	0.5	7.0E-02
AT1G14670 (REPRESSED:PCHX) AT3G49940	-0.4	6.4E-02
AT1G14720 (INDUCED:PCHX) AT3G49940	0.4	1.2E-02
AT1G14890 (REPRESSED:PCHX) AT3G49940	-0.3	5.3E-02
AT1G15230 (INDUCED:PCHX) AT3G49940	0.3	5.2E-02
AT1G15440 (INDUCED:PCHX) AT3G49940	0.4	2.8E-02
AT1G16380 (REPRESSED:PCHX) AT3G49940	-0.7	1.6E-04
AT1G16500 (INDUCED:PCHX) AT3G49940	0.6	6.2E-02
AT1G16900 (INDUCED:PCHX) AT3G49940	0.4	3.7E-02
AT1G17020 (REPRESSED:PCHX) AT3G49940	-0.5	1.4E-02
AT1G17170 (REPRESSED:PCHX) AT3G49940	-0.4	1.3E-02
AT1G17420 (REPRESSED:PCHX) AT3G49940	-0.5	2.4E-06
AT1G17460 (INDUCED:PCHX) AT3G49940	0.5	6.4E-03
AT1G17950 (INDUCED:PCHX) AT3G49940	0.5	7.3E-05
AT1G18270 (REPRESSED:PCHX) AT3G49940	-0.6	3.6E-07
AT1G18310 (REPRESSED:PCHX) AT3G49940	-0.4	6.9E-02
AT1G18800 (INDUCED:PCHX) AT3G49940	0.5	1.4E-03
AT1G18880 (REPRESSED:PCHX) AT3G49940	-0.5	4.4E-03
AT1G19220 (REPRESSED:PCHX) AT3G49940	-0.5	6.8E-04
AT1G20180 (INDUCED:PCHX) AT3G49940	0.6	4.7E-02
AT1G20350 (INDUCED:PCHX) AT3G49940	0.6	4.6E-02
AT1G20380 (REPRESSED:PCHX) AT3G49940	-1.0	2.2E-10
AT1G20510 (REPRESSED:PCHX) AT3G49940	-0.3	1.1E-02
AT1G20560 (REPRESSED:PCHX) AT3G49940	-0.4	2.3E-02
AT1G20693 (INDUCED:PCHX) AT3G49940	0.5	1.4E-04
AT1G20696 (INDUCED:PCHX) AT3G49940	0.3	7.4E-02
AT1G20920 (INDUCED:PCHX) AT3G49940	0.4	1.7E-02
AT1G20950 (REPRESSED:PCHX) AT3G49940	-0.4	2.4E-02
AT1G21010 (REPRESSED:PCHX) AT3G49940	-0.4	3.6E-02
AT1G21680 (REPRESSED:PCHX) AT3G49940	-0.4	1.1E-02
AT1G22180 (INDUCED:PCHX) AT3G49940	0.4	8.9E-02
AT1G22530 (REPRESSED:PCHX) AT3G49940	-0.4	5.7E-03
AT1G22710 (REPRESSED:PCHX) AT3G49940	-0.6	5.0E-06
AT1G22890 (INDUCED:PCHX) AT3G49940	0.6	7.6E-02
AT1G22970 (INDUCED:PCHX) AT3G49940	0.5	7.9E-02
AT1G22985 (INDUCED:PCHX) AT3G49940	0.5	4.1E-02
AT1G23190 (REPRESSED:PCHX) AT3G49940	-0.3	2.3E-02
AT1G24330 (REPRESSED:PCHX) AT3G49940	-0.3	3.6E-02
AT1G24610 (INDUCED:PCHX) AT3G49940	0.5	7.2E-02
AT1G25560 (REPRESSED:PCHX) AT3G49940	-0.4	8.9E-03
AT1G27290 (INDUCED:PCHX) AT3G49940	0.3	8.4E-02
AT1G27530 (REPRESSED:PCHX) AT3G49940	-0.4	9.9E-03
AT1G27700 (REPRESSED:PCHX) AT3G49940	-0.3	6.8E-02
AT1G27770 (REPRESSED:PCHX) AT3G49940	-0.2	9.7E-02
AT1G27970 (INDUCED:PCHX) AT3G49940	0.4	1.7E-03
AT1G27980 (REPRESSED:PCHX) AT3G49940	-0.3	2.0E-02
AT1G28135 (INDUCED:PCHX) AT3G49940	0.6	7.1E-03
AT1G28330 (REPRESSED:PCHX) AT3G49940	-0.4	5.0E-03
AT1G28410 (INDUCED:PCHX) AT3G49940	0.5	4.0E-02
AT1G29470 (REPRESSED:PCHX) AT3G49940	-0.4	2.1E-02
AT1G29860 (INDUCED:PCHX) AT3G49940	0.6	9.9E-02
AT1G29940 (INDUCED:PCHX) AT3G49940	0.4	3.6E-02
AT1G30130 (REPRESSED:PCHX) AT3G49940	-0.4	3.1E-02
AT1G30660 (INDUCED:PCHX) AT3G49940	0.7	5.4E-03
AT1G30750 (INDUCED:PCHX) AT3G49940	1.2	1.2E-18
AT1G30820 (REPRESSED:PCHX) AT3G49940	-0.4	9.4E-03
AT1G30880 (INDUCED:PCHX) AT3G49940	0.4	7.0E-02
AT1G31020 (INDUCED:PCHX) AT3G49940	0.5	7.7E-02
AT1G31280 (INDUCED:PCHX) AT3G49940	0.4	6.0E-03
AT1G31660 (INDUCED:PCHX) AT3G49940	0.4	8.3E-02
AT1G31770 (REPRESSED:PCHX) AT3G49940	-0.9	3.3E-11
AT1G31840 (INDUCED:PCHX) AT3G49940	0.6	3.9E-02
AT1G32440 (INDUCED:PCHX) AT3G49940	0.3	9.1E-02
AT1G32560 (REPRESSED:PCHX) AT3G49940	-0.5	7.5E-02
AT1G32570 (INDUCED:PCHX) AT3G49940	0.8	3.5E-03
AT1G32970 (REPRESSED:PCHX) AT3G49940	-0.4	3.0E-02
AT1G33110 (REPRESSED:PCHX) AT3G49940	-0.3	5.1E-02
AT1G33590 (REPRESSED:PCHX) AT3G49940	-0.4	4.7E-02
AT1G34430 (REPRESSED:PCHX) AT3G49940	-0.4	9.8E-02
AT1G35910 (REPRESSED:PCHX) AT3G49940	-0.4	2.8E-02
AT1G36180 (INDUCED:PCHX) AT3G49940	0.6	5.1E-05
AT1G36310 (INDUCED:PCHX) AT3G49940	0.4	6.8E-02
AT1G36370 (INDUCED:PCHX) AT3G49940	0.5	1.2E-03
AT1G37130 (REPRESSED:PCHX) AT3G49940	-0.5	3.8E-05
AT1G44100 (REPRESSED:PCHX) AT3G49940	-0.6	1.6E-05
AT1G44800 (REPRESSED:PCHX) AT3G49940	-0.3	6.1E-02
AT1G44900 (INDUCED:PCHX) AT3G49940	0.6	2.7E-02
AT1G45130 (INDUCED:PCHX) AT3G49940	0.6	2.7E-03
AT1G45160 (REPRESSED:PCHX) AT3G49940	-0.5	8.5E-03
AT1G47530 (REPRESSED:PCHX) AT3G49940	-0.4	6.0E-02
AT1G47970 (INDUCED:PCHX) AT3G49940	0.6	2.2E-05
AT1G48260 (INDUCED:PCHX) AT3G49940	0.7	2.9E-03
AT1G48630 (INDUCED:PCHX) AT3G49940	0.6	1.0E-02
AT1G48850 (REPRESSED:PCHX) AT3G49940	-0.3	4.0E-02
AT1G49670 (REPRESSED:PCHX) AT3G49940	-0.6	5.2E-07
AT1G49730 (REPRESSED:PCHX) AT3G49940	-0.4	4.7E-02
AT1G49740 (REPRESSED:PCHX) AT3G49940	-0.5	4.6E-02
AT1G49900 (INDUCED:PCHX) AT3G49940	0.6	1.0E-02
AT1G50750 (REPRESSED:PCHX) AT3G49940	-0.3	2.0E-02
AT1G50920 (INDUCED:PCHX) AT3G49940	0.3	2.6E-02
AT1G51060 (INDUCED:PCHX) AT3G49940	0.6	4.2E-05
AT1G51680 (REPRESSED:PCHX) AT3G49940	-0.3	6.7E-02
AT1G52410 (REPRESSED:PCHX) AT3G49940	-0.5	3.9E-02
AT1G52890 (REPRESSED:PCHX) AT3G49940	-0.3	9.6E-03
AT1G52930 (INDUCED:PCHX) AT3G49940	0.5	2.6E-02
AT1G53280 (REPRESSED:PCHX) AT3G49940	-0.4	4.4E-03
AT1G53310 (REPRESSED:PCHX) AT3G49940	-0.4	1.9E-03
AT1G53440 (REPRESSED:PCHX) AT3G49940	-0.5	2.6E-03
AT1G53570 (REPRESSED:PCHX) AT3G49940	-0.3	6.9E-02
AT1G54100 (REPRESSED:PCHX) AT3G49940	-0.3	2.9E-02
AT1G54410 (REPRESSED:PCHX) AT3G49940	-0.6	4.8E-06
AT1G54560 (REPRESSED:PCHX) AT3G49940	-0.6	1.8E-02
AT1G54690 (INDUCED:PCHX) AT3G49940	0.6	3.8E-02
AT1G55350 (REPRESSED:PCHX) AT3G49940	-0.3	5.6E-02
AT1G55360 (REPRESSED:PCHX) AT3G49940	-0.4	5.3E-02
AT1G55805 (INDUCED:PCHX) AT3G49940	0.6	2.2E-02
AT1G56150 (REPRESSED:PCHX) AT3G49940	-0.4	1.7E-02
AT1G56190 (REPRESSED:PCHX) AT3G49940	-0.4	6.3E-02
AT1G58250 (REPRESSED:PCHX) AT3G49940	-0.3	8.6E-02
AT1G59740 (REPRESSED:PCHX) AT3G49940	-0.6	7.3E-11
AT1G59870 (REPRESSED:PCHX) AT3G49940	-0.4	2.0E-02
AT1G59900 (REPRESSED:PCHX) AT3G49940	-0.3	3.4E-02
AT1G60070 (REPRESSED:PCHX) AT3G49940	-0.5	4.5E-03
AT1G60200 (REPRESSED:PCHX) AT3G49940	-0.4	3.1E-03
AT1G60710 (REPRESSED:PCHX) AT3G49940	-0.4	1.6E-04
AT1G60730 (REPRESSED:PCHX) AT3G49940	-0.5	4.3E-04
AT1G61290 (REPRESSED:PCHX) AT3G49940	-0.4	2.5E-02
AT1G61660 (REPRESSED:PCHX) AT3G49940	-0.7	2.2E-10
AT1G61690 (REPRESSED:PCHX) AT3G49940	-0.3	5.6E-02
AT1G61850 (REPRESSED:PCHX) AT3G49940	-0.3	4.4E-02
AT1G62180 (INDUCED:PCHX) AT3G49940	0.5	4.4E-02
AT1G62380 (REPRESSED:PCHX) AT3G49940	-0.3	5.6E-02
AT1G62570 (REPRESSED:PCHX) AT3G49940	-0.3	3.5E-02
AT1G63070 (REPRESSED:PCHX) AT3G49940	-0.5	3.0E-02
AT1G63310 (INDUCED:PCHX) AT3G49940	0.8	5.7E-03
AT1G63530 (INDUCED:PCHX) AT3G49940	1.1	8.9E-22
AT1G63770 (REPRESSED:PCHX) AT3G49940	-0.4	2.2E-03
AT1G63940 (REPRESSED:PCHX) AT3G49940	-0.2	9.3E-02
AT1G63980 (INDUCED:PCHX) AT3G49940	0.4	5.9E-02
AT1G64390 (REPRESSED:PCHX) AT3G49940	-0.4	9.6E-02
AT1G64530 (REPRESSED:PCHX) AT3G49940	-0.3	4.9E-02
AT1G65390 (REPRESSED:PCHX) AT3G49940	-0.6	7.3E-03
AT1G66170 (REPRESSED:PCHX) AT3G49940	-0.5	2.3E-03
AT1G66470 (INDUCED:PCHX) AT3G49940	0.6	1.5E-02
AT1G67250 (INDUCED:PCHX) AT3G49940	0.6	7.4E-03
AT1G67710 (REPRESSED:PCHX) AT3G49940	-0.9	1.2E-04
AT1G68820 (INDUCED:PCHX) AT3G49940	0.4	2.3E-02
AT1G69040 (REPRESSED:PCHX) AT3G49940	-0.5	1.2E-03
AT1G69420 (INDUCED:PCHX) AT3G49940	0.4	3.3E-02
AT1G69490 (REPRESSED:PCHX) AT3G49940	-0.5	2.8E-05
AT1G69620 (INDUCED:PCHX) AT3G49940	0.4	1.5E-02
AT1G69760 (REPRESSED:PCHX) AT3G49940	-0.5	3.2E-02
AT1G70130 (REPRESSED:PCHX) AT3G49940	-0.5	8.3E-06
AT1G70280 (REPRESSED:PCHX) AT3G49940	-0.5	2.7E-02
AT1G70650 (INDUCED:PCHX) AT3G49940	0.5	9.6E-02
AT1G71040 (REPRESSED:PCHX) AT3G49940	-0.5	8.1E-04
AT1G71740 (INDUCED:PCHX) AT3G49940	1.6	2.2E-13
AT1G71830 (REPRESSED:PCHX) AT3G49940	-0.6	8.3E-02
AT1G71880 (REPRESSED:PCHX) AT3G49940	-0.5	4.3E-03
AT1G72040 (INDUCED:PCHX) AT3G49940	0.5	2.3E-02
AT1G72160 (REPRESSED:PCHX) AT3G49940	-0.4	2.8E-03
AT1G72450 (REPRESSED:PCHX) AT3G49940	-0.4	2.1E-04
AT1G72520 (REPRESSED:PCHX) AT3G49940	-0.3	8.2E-03
AT1G72680 (REPRESSED:PCHX) AT3G49940	-0.5	1.9E-03
AT1G72800 (INDUCED:PCHX) AT3G49940	0.6	3.6E-05
AT1G72810 (INDUCED:PCHX) AT3G49940	0.8	2.0E-06
AT1G72900 (REPRESSED:PCHX) AT3G49940	-0.4	2.0E-02
AT1G72940 (REPRESSED:PCHX) AT3G49940	-0.6	1.8E-04
AT1G73080 (REPRESSED:PCHX) AT3G49940	-0.3	3.7E-02
AT1G73260 (REPRESSED:PCHX) AT3G49940	-0.5	2.3E-03
AT1G73590 (REPRESSED:PCHX) AT3G49940	-0.5	1.0E-02
AT1G74030 (REPRESSED:PCHX) AT3G49940	-0.3	4.9E-02
AT1G74390 (REPRESSED:PCHX) AT3G49940	-0.3	1.9E-02
AT1G74460 (INDUCED:PCHX) AT3G49940	0.4	6.0E-02
AT1G74660 (REPRESSED:PCHX) AT3G49940	-0.6	1.4E-02
AT1G74920 (REPRESSED:PCHX) AT3G49940	-0.3	1.6E-02
AT1G74930 (REPRESSED:PCHX) AT3G49940	-0.3	7.9E-02
AT1G75200 (INDUCED:PCHX) AT3G49940	0.3	9.6E-02
AT1G75330 (REPRESSED:PCHX) AT3G49940	-0.3	8.8E-02
AT1G75350 (INDUCED:PCHX) AT3G49940	0.6	5.1E-02
AT1G75490 (REPRESSED:PCHX) AT3G49940	-0.4	2.0E-02
AT1G75600 (INDUCED:PCHX) AT3G49940	1.5	9.5E-16
AT1G76040 (REPRESSED:PCHX) AT3G49940	-0.3	2.3E-02
AT1G77450 (REPRESSED:PCHX) AT3G49940	-0.3	2.8E-02
AT1G77760 (REPRESSED:PCHX) AT3G49940	-0.5	1.6E-03
AT1G77770 (INDUCED:PCHX) AT3G49940	0.6	2.8E-04
AT1G77930 (INDUCED:PCHX) AT3G49940	0.5	2.9E-02
AT1G78110 (INDUCED:PCHX) AT3G49940	0.4	6.7E-02
AT1G78240 (REPRESSED:PCHX) AT3G49940	-0.3	7.3E-02
AT1G78580 (REPRESSED:PCHX) AT3G49940	-0.5	6.9E-04
AT1G78620 (INDUCED:PCHX) AT3G49940	0.4	8.9E-02
AT1G78840 (INDUCED:PCHX) AT3G49940	0.6	3.4E-02
AT1G78900 (REPRESSED:PCHX) AT3G49940	-0.3	2.9E-02
AT1G79230 (REPRESSED:PCHX) AT3G49940	-0.3	5.4E-02
AT1G79460 (REPRESSED:PCHX) AT3G49940	-0.5	2.4E-02
AT1G79680 (REPRESSED:PCHX) AT3G49940	-0.6	4.8E-02
AT1G79690 (REPRESSED:PCHX) AT3G49940	-0.3	2.7E-02
AT1G79900 (REPRESSED:PCHX) AT3G49940	-0.5	8.2E-02
AT1G79990 (REPRESSED:PCHX) AT3G49940	-0.3	4.8E-02
AT1G80380 (REPRESSED:PCHX) AT3G49940	-0.4	6.0E-03
AT1G80660 (INDUCED:PCHX) AT3G49940	0.9	6.3E-10
AT1G80670 (INDUCED:PCHX) AT3G49940	0.9	4.7E-13
AT1G80880 (REPRESSED:PCHX) AT3G49940	-0.6	1.8E-02
AT2G01140 (REPRESSED:PCHX) AT3G49940	-0.3	6.9E-02
AT2G01350 (REPRESSED:PCHX) AT3G49940	-0.4	1.8E-03
AT2G02250 (INDUCED:PCHX) AT3G49940	0.7	7.8E-04
AT2G02300 (INDUCED:PCHX) AT3G49940	0.6	7.8E-02
AT2G02390 (REPRESSED:PCHX) AT3G49940	-0.5	2.2E-06
AT2G02860 (REPRESSED:PCHX) AT3G49940	-0.3	5.1E-02
AT2G03220 (REPRESSED:PCHX) AT3G49940	-0.6	4.5E-05
AT2G04160 (REPRESSED:PCHX) AT3G49940	-0.5	2.9E-02
AT2G04350 (REPRESSED:PCHX) AT3G49940	-0.3	4.0E-02
AT2G04400 (REPRESSED:PCHX) AT3G49940	-0.4	1.2E-02
AT2G05520 (REPRESSED:PCHX) AT3G49940	-0.7	7.8E-04
AT2G05710 (REPRESSED:PCHX) AT3G49940	-0.4	7.6E-04
AT2G05830 (REPRESSED:PCHX) AT3G49940	-0.4	1.7E-02
AT2G06520 (REPRESSED:PCHX) AT3G49940	-0.4	5.3E-02
AT2G07360 (REPRESSED:PCHX) AT3G49940	-0.3	7.2E-02
AT2G12400 (REPRESSED:PCHX) AT3G49940	-0.4	3.4E-03
AT2G13560 (REPRESSED:PCHX) AT3G49940	-0.4	2.6E-03
AT2G14170 (REPRESSED:PCHX) AT3G49940	-0.4	1.2E-02
AT2G14620 (INDUCED:PCHX) AT3G49940	0.8	5.6E-03
AT2G14960 (REPRESSED:PCHX) AT3G49940	-0.4	3.0E-02
AT2G15630 (INDUCED:PCHX) AT3G49940	0.6	4.2E-02
AT2G15880 (REPRESSED:PCHX) AT3G49940	-0.4	4.7E-03
AT2G16570 (INDUCED:PCHX) AT3G49940	0.5	5.6E-03
AT2G16660 (REPRESSED:PCHX) AT3G49940	-0.3	3.7E-02
AT2G16740 (REPRESSED:PCHX) AT3G49940	-0.5	2.8E-02
AT2G16900 (REPRESSED:PCHX) AT3G49940	-0.3	7.3E-03
AT2G17030 (INDUCED:PCHX) AT3G49940	0.5	2.5E-02
AT2G17210 (REPRESSED:PCHX) AT3G49940	-0.7	1.3E-05
AT2G17820 (REPRESSED:PCHX) AT3G49940	-0.8	3.8E-03
AT2G18700 (REPRESSED:PCHX) AT3G49940	-0.4	8.8E-03
AT2G18910 (REPRESSED:PCHX) AT3G49940	-0.5	4.7E-02
AT2G18960 (REPRESSED:PCHX) AT3G49940	-0.4	7.0E-03
AT2G19385 (INDUCED:PCHX) AT3G49940	0.5	4.2E-02
AT2G19800 (REPRESSED:PCHX) AT3G49940	-0.5	1.1E-02
AT2G19900 (REPRESSED:PCHX) AT3G49940	-0.3	1.6E-02
AT2G20110 (REPRESSED:PCHX) AT3G49940	-0.5	9.8E-03
AT2G20190 (REPRESSED:PCHX) AT3G49940	-0.3	3.5E-02
AT2G20450 (INDUCED:PCHX) AT3G49940	0.4	9.8E-02
AT2G20490 (INDUCED:PCHX) AT3G49940	0.5	9.3E-02
AT2G20610 (REPRESSED:PCHX) AT3G49940	-0.4	2.3E-02
AT2G20950 (REPRESSED:PCHX) AT3G49940	-0.5	2.7E-03
AT2G20970 (REPRESSED:PCHX) AT3G49940	-0.6	8.0E-02
AT2G21170 (REPRESSED:PCHX) AT3G49940	-0.4	9.4E-04
AT2G21180 (INDUCED:PCHX) AT3G49940	0.7	1.3E-02
AT2G21390 (REPRESSED:PCHX) AT3G49940	-0.4	1.0E-02
AT2G21590 (INDUCED:PCHX) AT3G49940	0.6	7.6E-02
AT2G21780 (INDUCED:PCHX) AT3G49940	0.6	3.3E-02
AT2G21790 (INDUCED:PCHX) AT3G49940	0.6	3.0E-05
AT2G22190 (REPRESSED:PCHX) AT3G49940	-1.0	1.7E-08
AT2G23350 (INDUCED:PCHX) AT3G49940	0.5	3.1E-03
AT2G24050 (INDUCED:PCHX) AT3G49940	0.4	4.9E-02
AT2G24260 (REPRESSED:PCHX) AT3G49940	-0.4	1.2E-02
AT2G25910 (REPRESSED:PCHX) AT3G49940	-0.4	1.6E-02
AT2G26080 (REPRESSED:PCHX) AT3G49940	-0.4	1.1E-02
AT2G26250 (INDUCED:PCHX) AT3G49940	0.9	3.6E-04
AT2G26480 (INDUCED:PCHX) AT3G49940	0.6	6.8E-03
AT2G26670 (INDUCED:PCHX) AT3G49940	0.4	2.0E-02
AT2G27120 (REPRESSED:PCHX) AT3G49940	-0.4	8.2E-03
AT2G27150 (REPRESSED:PCHX) AT3G49940	-0.4	3.4E-03
AT2G27370 (INDUCED:PCHX) AT3G49940	0.8	3.1E-03
AT2G27530 (INDUCED:PCHX) AT3G49940	0.3	1.0E-01
AT2G27710 (INDUCED:PCHX) AT3G49940	0.4	4.6E-02
AT2G27720 (INDUCED:PCHX) AT3G49940	0.3	7.0E-02
AT2G27840 (INDUCED:PCHX) AT3G49940	0.6	1.8E-02
AT2G27970 (INDUCED:PCHX) AT3G49940	0.6	7.7E-02
AT2G28200 (INDUCED:PCHX) AT3G49940	0.4	3.8E-02
AT2G28720 (INDUCED:PCHX) AT3G49940	1.0	4.2E-07
AT2G28740 (INDUCED:PCHX) AT3G49940	0.6	1.3E-02
AT2G29350 (REPRESSED:PCHX) AT3G49940	-0.6	1.9E-02
AT2G29380 (REPRESSED:PCHX) AT3G49940	-0.7	2.1E-09
AT2G29440 (REPRESSED:PCHX) AT3G49940	-0.6	2.3E-10
AT2G29460 (REPRESSED:PCHX) AT3G49940	-0.4	7.3E-04
AT2G29510 (REPRESSED:PCHX) AT3G49940	-0.2	8.5E-02
AT2G30160 (INDUCED:PCHX) AT3G49940	0.4	8.2E-02
AT2G30210 (INDUCED:PCHX) AT3G49940	1.6	2.2E-14
AT2G30270 (INDUCED:PCHX) AT3G49940	0.7	1.6E-03
AT2G30620 (INDUCED:PCHX) AT3G49940	0.6	3.6E-07
AT2G30750 (INDUCED:PCHX) AT3G49940	0.6	8.1E-02
AT2G30870 (REPRESSED:PCHX) AT3G49940	-0.3	2.2E-02
AT2G30970 (REPRESSED:PCHX) AT3G49940	-0.4	5.8E-02
AT2G31200 (INDUCED:PCHX) AT3G49940	0.4	1.5E-02
AT2G31210 (INDUCED:PCHX) AT3G49940	0.7	3.2E-03
AT2G31320 (INDUCED:PCHX) AT3G49940	0.8	1.2E-06
AT2G31390 (REPRESSED:PCHX) AT3G49940	-0.4	1.7E-02
AT2G31410 (INDUCED:PCHX) AT3G49940	0.4	3.4E-02
AT2G31740 (INDUCED:PCHX) AT3G49940	0.3	4.5E-02
AT2G31830 (REPRESSED:PCHX) AT3G49940	-0.5	3.6E-02
AT2G31945 (INDUCED:PCHX) AT3G49940	0.5	3.4E-02
AT2G31960 (REPRESSED:PCHX) AT3G49940	-0.4	1.0E-02
AT2G32170 (REPRESSED:PCHX) AT3G49940	-0.4	6.4E-03
AT2G32300 (INDUCED:PCHX) AT3G49940	1.2	9.7E-07
AT2G32810 (REPRESSED:PCHX) AT3G49940	-0.4	4.1E-02
AT2G32850 (REPRESSED:PCHX) AT3G49940	-0.4	6.8E-02
AT2G33320 (REPRESSED:PCHX) AT3G49940	-0.8	4.8E-03
AT2G33720 (INDUCED:PCHX) AT3G49940	0.5	9.5E-02
AT2G33820 (REPRESSED:PCHX) AT3G49940	-0.5	4.9E-02
AT2G33830 (REPRESSED:PCHX) AT3G49940	-0.5	7.1E-05
AT2G34070 (REPRESSED:PCHX) AT3G49940	-0.6	1.1E-02
AT2G34300 (REPRESSED:PCHX) AT3G49940	-0.3	7.9E-02
AT2G34480 (INDUCED:PCHX) AT3G49940	0.3	3.7E-02
AT2G34680 (REPRESSED:PCHX) AT3G49940	-0.4	5.7E-02
AT2G34710 (REPRESSED:PCHX) AT3G49940	-0.5	5.7E-02
AT2G35050 (REPRESSED:PCHX) AT3G49940	-0.4	1.9E-02
AT2G35380 (INDUCED:PCHX) AT3G49940	0.3	5.4E-02
AT2G35510 (INDUCED:PCHX) AT3G49940	0.4	1.3E-02
AT2G35710 (REPRESSED:PCHX) AT3G49940	-0.4	5.2E-04
AT2G35930 (REPRESSED:PCHX) AT3G49940	-0.3	3.2E-02
AT2G36100 (INDUCED:PCHX) AT3G49940	1.8	1.7E-31
AT2G36120 (REPRESSED:PCHX) AT3G49940	-0.6	1.1E-03
AT2G36660 (REPRESSED:PCHX) AT3G49940	-0.5	5.1E-03
AT2G37120 (REPRESSED:PCHX) AT3G49940	-0.4	8.6E-02
AT2G37130 (REPRESSED:PCHX) AT3G49940	-0.4	1.9E-02
AT2G37190 (INDUCED:PCHX) AT3G49940	0.4	7.1E-02
AT2G37260 (INDUCED:PCHX) AT3G49940	0.8	3.1E-03
AT2G37400 (INDUCED:PCHX) AT3G49940	0.5	9.1E-02
AT2G37470 (INDUCED:PCHX) AT3G49940	0.5	7.2E-04
AT2G37970 (INDUCED:PCHX) AT3G49940	0.4	9.0E-02
AT2G37980 (INDUCED:PCHX) AT3G49940	0.9	1.1E-03
AT2G38280 (REPRESSED:PCHX) AT3G49940	-0.3	5.9E-02
AT2G38360 (INDUCED:PCHX) AT3G49940	0.6	5.3E-03
