shared name	FOLDCHANGE	PVALUE
AT4G33540 (REPRESSED:PCHX) AT5G10030	-0.5	1.8E-02
AT4G34050 (REPRESSED:PCHX) AT5G10030	-0.4	7.0E-02
AT4G34950 (INDUCED:PCHX) AT5G10030	0.5	2.7E-02
AT4G36040 (INDUCED:PCHX) AT5G10030	0.3	3.7E-02
AT4G36430 (REPRESSED:PCHX) AT5G10030	-0.3	7.2E-02
AT4G36500 (REPRESSED:PCHX) AT5G10030	-0.3	8.9E-02
AT4G37270 (REPRESSED:PCHX) AT5G10030	-0.3	8.3E-02
AT4G37290 (REPRESSED:PCHX) AT5G10030	-0.6	2.8E-02
AT4G37370 (REPRESSED:PCHX) AT5G10030	-0.4	2.5E-02
AT4G37780 (INDUCED:PCHX) AT5G10030	0.4	1.3E-02
AT4G37850 (INDUCED:PCHX) AT5G10030	0.4	1.0E-02
AT4G38580 (REPRESSED:PCHX) AT5G10030	-0.6	1.3E-02
AT4G38920 (REPRESSED:PCHX) AT5G10030	-0.3	9.5E-02
AT4G39190 (REPRESSED:PCHX) AT5G10030	-0.6	8.2E-03
AT4G39230 (REPRESSED:PCHX) AT5G10030	-0.4	1.0E-03
AT4G39320 (REPRESSED:PCHX) AT5G10030	-0.4	3.1E-02
AT5G02380 (REPRESSED:PCHX) AT5G10030	-0.5	4.4E-04
AT5G03610 (REPRESSED:PCHX) AT5G10030	-0.4	2.4E-03
AT5G03720 (INDUCED:PCHX) AT5G10030	0.4	7.0E-02
AT5G04340 (REPRESSED:PCHX) AT5G10030	-0.5	3.1E-04
AT5G04750 (REPRESSED:PCHX) AT5G10030	-0.4	7.5E-02
AT5G05190 (REPRESSED:PCHX) AT5G10030	-0.3	6.1E-02
AT5G06730 (REPRESSED:PCHX) AT5G10030	-0.5	2.3E-04
AT5G07830 (REPRESSED:PCHX) AT5G10030	-0.6	1.2E-02
AT5G09220 (REPRESSED:PCHX) AT5G10030	-0.6	8.5E-06
AT5G09810 (REPRESSED:PCHX) AT5G10030	-0.2	6.5E-02
AT5G09980 (REPRESSED:PCHX) AT5G10030	-0.3	1.0E-02
AT5G10650 (INDUCED:PCHX) AT5G10030	0.4	1.3E-02
AT5G10980 (INDUCED:PCHX) AT5G10030	0.4	2.4E-03
AT5G11670 (REPRESSED:PCHX) AT5G10030	-0.2	4.7E-02
AT5G12890 (REPRESSED:PCHX) AT5G10030	-0.6	4.0E-03
AT5G13080 (INDUCED:PCHX) AT5G10030	1.0	2.6E-22
AT5G13550 (INDUCED:PCHX) AT5G10030	0.4	1.4E-02
AT5G13740 (REPRESSED:PCHX) AT5G10030	-0.3	1.3E-02
AT5G14180 (INDUCED:PCHX) AT5G10030	0.4	3.4E-02
AT5G14700 (REPRESSED:PCHX) AT5G10030	-0.8	1.8E-11
AT5G14780 (REPRESSED:PCHX) AT5G10030	-0.6	1.3E-05
AT5G15490 (REPRESSED:PCHX) AT5G10030	-0.4	1.3E-02
AT5G15870 (REPRESSED:PCHX) AT5G10030	-0.4	2.4E-03
AT5G18840 (INDUCED:PCHX) AT5G10030	0.7	3.0E-06
AT5G19260 (INDUCED:PCHX) AT5G10030	1.1	3.5E-08
AT5G19550 (REPRESSED:PCHX) AT5G10030	-0.3	3.3E-02
AT5G20540 (REPRESSED:PCHX) AT5G10030	-0.4	8.0E-02
AT5G22270 (INDUCED:PCHX) AT5G10030	0.6	5.7E-03
AT5G22880 (INDUCED:PCHX) AT5G10030	0.5	2.8E-02
AT5G24110 (REPRESSED:PCHX) AT5G10030	-0.6	3.7E-04
AT5G26030 (REPRESSED:PCHX) AT5G10030	-0.3	7.3E-02
AT5G26310 (REPRESSED:PCHX) AT5G10030	-0.6	4.0E-02
AT5G26780 (REPRESSED:PCHX) AT5G10030	-0.4	2.2E-02
AT5G27670 (INDUCED:PCHX) AT5G10030	0.4	2.1E-02
AT5G28610 (REPRESSED:PCHX) AT5G10030	-1.2	2.1E-16
AT5G28630 (REPRESSED:PCHX) AT5G10030	-0.6	9.6E-04
AT5G36230 (REPRESSED:PCHX) AT5G10030	-0.3	6.0E-02
AT5G37490 (REPRESSED:PCHX) AT5G10030	-0.4	6.1E-02
AT5G37600 (REPRESSED:PCHX) AT5G10030	-0.2	1.0E-01
AT5G38310 (REPRESSED:PCHX) AT5G10030	-0.8	2.0E-06
AT5G39570 (REPRESSED:PCHX) AT5G10030	-0.4	3.4E-02
AT5G39610 (INDUCED:PCHX) AT5G10030	0.3	2.9E-02
AT5G39950 (REPRESSED:PCHX) AT5G10030	-0.3	8.0E-02
AT5G41730 (INDUCED:PCHX) AT5G10030	0.5	3.9E-02
AT5G41820 (INDUCED:PCHX) AT5G10030	0.5	6.8E-02
AT5G42650 (REPRESSED:PCHX) AT5G10030	-0.4	2.6E-03
AT5G43580 (INDUCED:PCHX) AT5G10030	0.4	3.3E-03
AT5G43940 (REPRESSED:PCHX) AT5G10030	-0.3	6.5E-02
AT5G44070 (REPRESSED:PCHX) AT5G10030	-0.4	2.8E-02
AT5G44350 (REPRESSED:PCHX) AT5G10030	-0.3	5.4E-02
AT5G44920 (REPRESSED:PCHX) AT5G10030	-0.5	9.3E-02
AT5G45110 (INDUCED:PCHX) AT5G10030	0.5	9.2E-04
AT5G45340 (REPRESSED:PCHX) AT5G10030	-0.3	3.3E-02
AT5G45500 (REPRESSED:PCHX) AT5G10030	-0.3	9.5E-02
AT5G46330 (REPRESSED:PCHX) AT5G10030	-0.5	1.6E-02
AT5G46340 (REPRESSED:PCHX) AT5G10030	-0.4	2.2E-02
AT5G46730 (REPRESSED:PCHX) AT5G10030	-0.5	2.8E-02
AT5G47070 (REPRESSED:PCHX) AT5G10030	-0.3	8.3E-02
AT5G47740 (INDUCED:PCHX) AT5G10030	0.7	1.7E-06
AT5G47750 (INDUCED:PCHX) AT5G10030	0.4	1.8E-03
AT5G47850 (REPRESSED:PCHX) AT5G10030	-0.7	9.4E-07
AT5G47990 (INDUCED:PCHX) AT5G10030	0.4	4.6E-02
AT5G48410 (INDUCED:PCHX) AT5G10030	0.5	4.9E-03
AT5G48430 (INDUCED:PCHX) AT5G10030	0.8	3.4E-07
AT5G48530 (REPRESSED:PCHX) AT5G10030	-0.5	3.5E-04
AT5G48540 (REPRESSED:PCHX) AT5G10030	-0.4	1.5E-02
AT5G49440 (INDUCED:PCHX) AT5G10030	1.5	6.4E-59
AT5G49810 (REPRESSED:PCHX) AT5G10030	-0.4	1.0E-02
AT5G52020 (REPRESSED:PCHX) AT5G10030	-0.3	3.2E-02
AT5G52050 (REPRESSED:PCHX) AT5G10030	-0.7	7.3E-10
AT5G52540 (REPRESSED:PCHX) AT5G10030	-0.6	6.8E-03
AT5G52750 (REPRESSED:PCHX) AT5G10030	-0.4	9.1E-04
AT5G53290 (REPRESSED:PCHX) AT5G10030	-0.5	2.6E-02
AT5G54160 (REPRESSED:PCHX) AT5G10030	-0.4	3.4E-03
AT5G54170 (REPRESSED:PCHX) AT5G10030	-0.4	1.4E-02
AT5G54380 (INDUCED:PCHX) AT5G10030	0.4	2.2E-02
AT5G54800 (REPRESSED:PCHX) AT5G10030	-0.3	2.5E-02
AT5G55050 (INDUCED:PCHX) AT5G10030	0.8	1.4E-09
AT5G55090 (INDUCED:PCHX) AT5G10030	0.4	2.3E-03
AT5G55400 (INDUCED:PCHX) AT5G10030	0.5	2.5E-02
AT5G56870 (INDUCED:PCHX) AT5G10030	0.6	1.2E-07
AT5G57220 (INDUCED:PCHX) AT5G10030	0.4	2.8E-02
AT5G57330 (REPRESSED:PCHX) AT5G10030	-0.3	7.2E-02
AT5G58650 (INDUCED:PCHX) AT5G10030	0.6	9.5E-04
AT5G58680 (REPRESSED:PCHX) AT5G10030	-0.3	9.1E-02
AT5G59480 (REPRESSED:PCHX) AT5G10030	-0.3	2.6E-02
AT5G59910 (INDUCED:PCHX) AT5G10030	0.3	8.1E-02
AT5G61170 (INDUCED:PCHX) AT5G10030	0.4	4.5E-02
AT5G61790 (REPRESSED:PCHX) AT5G10030	-0.4	1.9E-02
AT5G62350 (REPRESSED:PCHX) AT5G10030	-0.5	1.1E-04
AT5G62480 (INDUCED:PCHX) AT5G10030	0.5	6.0E-02
AT5G62620 (INDUCED:PCHX) AT5G10030	0.4	1.8E-03
AT5G63450 (REPRESSED:PCHX) AT5G10030	-0.3	5.0E-02
AT5G63970 (INDUCED:PCHX) AT5G10030	0.3	6.9E-02
AT5G64260 (INDUCED:PCHX) AT5G10030	0.4	2.1E-04
AT5G64350 (REPRESSED:PCHX) AT5G10030	-0.4	6.6E-03
AT5G64905 (REPRESSED:PCHX) AT5G10030	-0.4	4.2E-03
AT5G65360 (INDUCED:PCHX) AT5G10030	0.4	1.5E-02
AT5G65790 (INDUCED:PCHX) AT5G10030	0.6	2.2E-06
AT5G66120 (REPRESSED:PCHX) AT5G10030	-0.4	7.9E-03
AT5G66310 (REPRESSED:PCHX) AT5G10030	-0.3	9.5E-02
AT5G67420 (INDUCED:PCHX) AT5G10030	0.4	1.2E-04
