shared name	FOLDCHANGE	PVALUE
AT1G08580 (INDUCED:PCHX) AT2G22200	0.7	5.1E-03
AT1G08730 (REPRESSED:PCHX) AT2G22200	-0.7	3.4E-05
AT1G08830 (REPRESSED:PCHX) AT2G22200	-0.9	1.4E-13
AT1G08860 (REPRESSED:PCHX) AT2G22200	-0.3	8.8E-02
AT1G09070 (REPRESSED:PCHX) AT2G22200	-0.3	2.3E-02
AT1G09080 (REPRESSED:PCHX) AT2G22200	-0.9	2.1E-08
AT1G09180 (INDUCED:PCHX) AT2G22200	0.9	1.7E-02
AT1G09210 (REPRESSED:PCHX) AT2G22200	-0.7	8.0E-04
AT1G09430 (REPRESSED:PCHX) AT2G22200	-0.7	2.8E-06
AT1G09780 (REPRESSED:PCHX) AT2G22200	-0.5	3.8E-04
AT1G09815 (INDUCED:PCHX) AT2G22200	0.7	9.5E-05
AT1G09850 (REPRESSED:PCHX) AT2G22200	-0.6	1.2E-03
AT1G09890 (REPRESSED:PCHX) AT2G22200	-0.5	2.5E-02
AT1G09900 (REPRESSED:PCHX) AT2G22200	-0.5	1.6E-02
AT1G09910 (REPRESSED:PCHX) AT2G22200	-0.4	8.3E-02
AT1G09930 (INDUCED:PCHX) AT2G22200	0.3	8.0E-03
AT1G09950 (INDUCED:PCHX) AT2G22200	1.2	1.9E-15
AT1G09970 (REPRESSED:PCHX) AT2G22200	-0.4	3.5E-02
AT1G10270 (INDUCED:PCHX) AT2G22200	0.5	1.3E-02
AT1G10320 (REPRESSED:PCHX) AT2G22200	-0.4	2.0E-02
AT1G10490 (INDUCED:PCHX) AT2G22200	0.6	3.0E-02
AT1G10560 (INDUCED:PCHX) AT2G22200	0.6	5.6E-02
AT1G10670 (REPRESSED:PCHX) AT2G22200	-0.6	8.4E-05
AT1G10700 (REPRESSED:PCHX) AT2G22200	-0.5	3.9E-04
AT1G11000 (INDUCED:PCHX) AT2G22200	0.6	5.5E-02
AT1G11290 (REPRESSED:PCHX) AT2G22200	-0.6	7.5E-02
AT1G11650 (REPRESSED:PCHX) AT2G22200	-0.3	1.0E-02
AT1G11670 (REPRESSED:PCHX) AT2G22200	-0.8	9.1E-11
AT1G11860 (REPRESSED:PCHX) AT2G22200	-0.6	8.9E-02
AT1G11960 (REPRESSED:PCHX) AT2G22200	-0.3	6.1E-03
AT1G12000 (REPRESSED:PCHX) AT2G22200	-0.8	4.2E-07
AT1G12050 (REPRESSED:PCHX) AT2G22200	-0.6	2.3E-04
AT1G12140 (REPRESSED:PCHX) AT2G22200	-0.4	4.9E-03
AT1G12200 (REPRESSED:PCHX) AT2G22200	-1.1	6.7E-11
AT1G12240 (INDUCED:PCHX) AT2G22200	0.9	5.5E-03
AT1G12410 (INDUCED:PCHX) AT2G22200	0.4	4.8E-02
AT1G12740 (INDUCED:PCHX) AT2G22200	0.9	1.7E-02
AT1G12840 (REPRESSED:PCHX) AT2G22200	-0.5	1.8E-04
AT1G12990 (REPRESSED:PCHX) AT2G22200	-0.4	2.7E-02
AT1G13120 (INDUCED:PCHX) AT2G22200	1.0	5.0E-10
AT1G13210 (REPRESSED:PCHX) AT2G22200	-0.5	4.2E-04
AT1G13220 (INDUCED:PCHX) AT2G22200	0.4	2.7E-02
AT1G13250 (INDUCED:PCHX) AT2G22200	2.3	2.5E-09
AT1G13260 (REPRESSED:PCHX) AT2G22200	-0.8	7.1E-15
AT1G13300 (INDUCED:PCHX) AT2G22200	0.8	4.2E-03
AT1G13310 (REPRESSED:PCHX) AT2G22200	-0.6	2.2E-03
AT1G13320 (REPRESSED:PCHX) AT2G22200	-0.4	3.8E-02
AT1G13340 (REPRESSED:PCHX) AT2G22200	-0.3	1.6E-02
AT1G13440 (REPRESSED:PCHX) AT2G22200	-0.7	2.6E-07
AT1G13750 (INDUCED:PCHX) AT2G22200	0.8	9.8E-02
AT1G14040 (REPRESSED:PCHX) AT2G22200	-0.6	4.9E-03
AT1G14450 (REPRESSED:PCHX) AT2G22200	-0.7	6.2E-02
AT1G14490 (REPRESSED:PCHX) AT2G22200	-0.9	5.4E-04
AT1G14540 (REPRESSED:PCHX) AT2G22200	-0.7	5.2E-04
AT1G14640 (INDUCED:PCHX) AT2G22200	0.7	2.2E-03
AT1G14670 (REPRESSED:PCHX) AT2G22200	-0.4	3.2E-02
AT1G14710 (INDUCED:PCHX) AT2G22200	0.3	8.3E-02
AT1G14720 (INDUCED:PCHX) AT2G22200	0.9	7.2E-06
AT1G14890 (REPRESSED:PCHX) AT2G22200	-1.0	5.0E-13
AT1G14990 (REPRESSED:PCHX) AT2G22200	-0.6	3.3E-02
AT1G15120 (REPRESSED:PCHX) AT2G22200	-0.6	3.5E-03
AT1G15140 (INDUCED:PCHX) AT2G22200	0.7	5.7E-03
AT1G15180 (REPRESSED:PCHX) AT2G22200	-0.4	9.0E-02
AT1G15200 (INDUCED:PCHX) AT2G22200	0.3	5.2E-02
AT1G15210 (REPRESSED:PCHX) AT2G22200	-0.5	3.1E-04
AT1G15250 (INDUCED:PCHX) AT2G22200	0.6	3.7E-02
AT1G15310 (INDUCED:PCHX) AT2G22200	0.4	9.7E-02
AT1G15340 (INDUCED:PCHX) AT2G22200	0.5	3.8E-04
AT1G15400 (INDUCED:PCHX) AT2G22200	0.5	4.2E-02
AT1G15420 (INDUCED:PCHX) AT2G22200	0.5	2.5E-02
AT1G15440 (INDUCED:PCHX) AT2G22200	0.4	6.6E-02
AT1G15530 (INDUCED:PCHX) AT2G22200	1.8	2.9E-15
AT1G15550 (REPRESSED:PCHX) AT2G22200	-0.9	5.7E-02
AT1G15690 (REPRESSED:PCHX) AT2G22200	-0.3	7.6E-02
AT1G15940 (INDUCED:PCHX) AT2G22200	0.6	1.9E-04
AT1G16280 (INDUCED:PCHX) AT2G22200	0.7	3.5E-02
AT1G16350 (REPRESSED:PCHX) AT2G22200	-0.5	4.0E-02
AT1G16380 (REPRESSED:PCHX) AT2G22200	-0.8	1.7E-04
AT1G16440 (INDUCED:PCHX) AT2G22200	1.3	6.2E-04
AT1G16900 (INDUCED:PCHX) AT2G22200	0.4	3.9E-02
AT1G17090 (INDUCED:PCHX) AT2G22200	0.6	4.8E-03
AT1G17170 (REPRESSED:PCHX) AT2G22200	-0.7	6.5E-09
AT1G17190 (REPRESSED:PCHX) AT2G22200	-0.6	2.3E-02
AT1G17340 (REPRESSED:PCHX) AT2G22200	-0.5	1.4E-03
AT1G17360 (INDUCED:PCHX) AT2G22200	0.3	4.2E-02
AT1G17420 (REPRESSED:PCHX) AT2G22200	-0.7	3.6E-08
AT1G17440 (REPRESSED:PCHX) AT2G22200	-0.4	1.1E-02
AT1G17460 (INDUCED:PCHX) AT2G22200	1.3	1.6E-08
AT1G17560 (INDUCED:PCHX) AT2G22200	0.8	8.8E-02
AT1G17620 (REPRESSED:PCHX) AT2G22200	-0.4	8.3E-03
AT1G17680 (INDUCED:PCHX) AT2G22200	0.3	7.8E-02
AT1G17690 (INDUCED:PCHX) AT2G22200	0.8	1.8E-06
AT1G17750 (REPRESSED:PCHX) AT2G22200	-0.6	4.7E-06
AT1G17950 (INDUCED:PCHX) AT2G22200	1.0	2.4E-05
AT1G17980 (REPRESSED:PCHX) AT2G22200	-0.3	3.3E-02
AT1G18150 (INDUCED:PCHX) AT2G22200	0.4	4.2E-02
AT1G18270 (REPRESSED:PCHX) AT2G22200	-0.6	2.5E-05
AT1G18470 (INDUCED:PCHX) AT2G22200	0.3	4.4E-02
AT1G18540 (INDUCED:PCHX) AT2G22200	0.4	7.3E-02
AT1G18590 (REPRESSED:PCHX) AT2G22200	-1.2	2.2E-05
AT1G18640 (REPRESSED:PCHX) AT2G22200	-0.6	7.4E-02
AT1G18720 (REPRESSED:PCHX) AT2G22200	-0.3	4.4E-02
AT1G18750 (REPRESSED:PCHX) AT2G22200	-1.0	9.8E-10
AT1G18800 (INDUCED:PCHX) AT2G22200	0.8	1.2E-05
AT1G18880 (REPRESSED:PCHX) AT2G22200	-0.7	7.8E-05
AT1G18910 (INDUCED:PCHX) AT2G22200	0.3	5.3E-02
AT1G18950 (INDUCED:PCHX) AT2G22200	0.4	2.7E-02
AT1G19020 (REPRESSED:PCHX) AT2G22200	-0.6	1.5E-04
AT1G19130 (REPRESSED:PCHX) AT2G22200	-0.4	6.2E-02
AT1G19160 (REPRESSED:PCHX) AT2G22200	-0.8	6.9E-02
AT1G19210 (REPRESSED:PCHX) AT2G22200	-0.6	1.5E-04
AT1G19220 (REPRESSED:PCHX) AT2G22200	-0.4	2.0E-02
AT1G19230 (INDUCED:PCHX) AT2G22200	0.4	1.5E-02
AT1G19290 (INDUCED:PCHX) AT2G22200	0.5	5.4E-02
AT1G19410 (INDUCED:PCHX) AT2G22200	1.0	3.4E-02
AT1G19520 (INDUCED:PCHX) AT2G22200	0.5	3.3E-02
AT1G19860 (INDUCED:PCHX) AT2G22200	0.4	6.9E-02
AT1G20180 (INDUCED:PCHX) AT2G22200	1.0	2.8E-02
AT1G20310 (REPRESSED:PCHX) AT2G22200	-0.7	8.8E-11
AT1G20340 (INDUCED:PCHX) AT2G22200	0.9	5.1E-02
AT1G20430 (REPRESSED:PCHX) AT2G22200	-0.7	9.4E-02
AT1G20510 (REPRESSED:PCHX) AT2G22200	-0.5	3.0E-06
AT1G20560 (REPRESSED:PCHX) AT2G22200	-0.7	4.5E-04
AT1G20640 (REPRESSED:PCHX) AT2G22200	-0.5	4.5E-02
AT1G20693 (INDUCED:PCHX) AT2G22200	0.4	2.2E-03
AT1G20696 (INDUCED:PCHX) AT2G22200	0.3	3.5E-02
AT1G20750 (INDUCED:PCHX) AT2G22200	0.9	2.4E-02
AT1G20920 (INDUCED:PCHX) AT2G22200	0.7	1.2E-06
AT1G21010 (REPRESSED:PCHX) AT2G22200	-0.8	1.2E-07
AT1G21160 (INDUCED:PCHX) AT2G22200	0.3	6.4E-02
AT1G21310 (REPRESSED:PCHX) AT2G22200	-0.7	5.9E-05
AT1G21450 (REPRESSED:PCHX) AT2G22200	-0.4	3.6E-03
AT1G21460 (REPRESSED:PCHX) AT2G22200	-0.8	2.4E-05
AT1G21550 (REPRESSED:PCHX) AT2G22200	-0.8	1.8E-06
AT1G21600 (INDUCED:PCHX) AT2G22200	1.0	2.7E-02
AT1G21920 (INDUCED:PCHX) AT2G22200	0.5	1.9E-02
AT1G22300 (REPRESSED:PCHX) AT2G22200	-0.3	1.4E-02
AT1G22410 (REPRESSED:PCHX) AT2G22200	-1.2	4.2E-18
AT1G22440 (REPRESSED:PCHX) AT2G22200	-0.4	5.5E-02
AT1G22530 (REPRESSED:PCHX) AT2G22200	-0.5	4.0E-03
AT1G22540 (REPRESSED:PCHX) AT2G22200	-1.1	6.2E-08
AT1G22600 (INDUCED:PCHX) AT2G22200	1.5	2.7E-04
AT1G22660 (INDUCED:PCHX) AT2G22200	0.7	9.6E-04
AT1G22740 (INDUCED:PCHX) AT2G22200	0.8	8.2E-02
AT1G22840 (REPRESSED:PCHX) AT2G22200	-0.7	1.5E-08
AT1G22985 (INDUCED:PCHX) AT2G22200	1.0	2.2E-06
AT1G23040 (REPRESSED:PCHX) AT2G22200	-0.5	6.9E-02
AT1G23190 (REPRESSED:PCHX) AT2G22200	-0.7	1.9E-09
AT1G23220 (INDUCED:PCHX) AT2G22200	0.9	2.4E-02
AT1G23280 (INDUCED:PCHX) AT2G22200	0.5	5.6E-02
AT1G23480 (REPRESSED:PCHX) AT2G22200	-1.1	2.3E-05
AT1G23560 (INDUCED:PCHX) AT2G22200	0.8	4.5E-04
AT1G24180 (REPRESSED:PCHX) AT2G22200	-0.6	2.2E-05
AT1G24330 (REPRESSED:PCHX) AT2G22200	-0.6	1.9E-04
AT1G24610 (INDUCED:PCHX) AT2G22200	0.9	2.7E-05
AT1G24625 (REPRESSED:PCHX) AT2G22200	-1.0	2.2E-05
AT1G24706 (INDUCED:PCHX) AT2G22200	0.3	2.7E-02
AT1G25260 (INDUCED:PCHX) AT2G22200	0.5	6.5E-02
AT1G25560 (REPRESSED:PCHX) AT2G22200	-0.5	1.3E-04
AT1G26150 (INDUCED:PCHX) AT2G22200	0.8	1.3E-03
AT1G26550 (REPRESSED:PCHX) AT2G22200	-0.3	9.4E-02
AT1G26740 (REPRESSED:PCHX) AT2G22200	-0.5	5.9E-02
AT1G26750 (REPRESSED:PCHX) AT2G22200	-0.5	5.3E-02
AT1G26850 (INDUCED:PCHX) AT2G22200	0.3	8.8E-02
AT1G27000 (REPRESSED:PCHX) AT2G22200	-0.5	3.4E-03
AT1G27200 (INDUCED:PCHX) AT2G22200	0.4	1.3E-02
AT1G27450 (REPRESSED:PCHX) AT2G22200	-0.7	2.4E-03
AT1G27520 (INDUCED:PCHX) AT2G22200	0.4	3.9E-02
AT1G27530 (REPRESSED:PCHX) AT2G22200	-0.6	1.6E-04
AT1G27770 (REPRESSED:PCHX) AT2G22200	-0.4	1.0E-03
AT1G27820 (INDUCED:PCHX) AT2G22200	0.9	6.6E-02
AT1G27900 (INDUCED:PCHX) AT2G22200	0.7	5.8E-04
AT1G27970 (INDUCED:PCHX) AT2G22200	0.4	2.9E-02
AT1G28060 (INDUCED:PCHX) AT2G22200	0.3	3.6E-02
AT1G28110 (REPRESSED:PCHX) AT2G22200	-1.1	2.1E-05
AT1G28135 (INDUCED:PCHX) AT2G22200	0.8	4.7E-03
AT1G28190 (REPRESSED:PCHX) AT2G22200	-0.6	8.4E-04
AT1G28360 (INDUCED:PCHX) AT2G22200	1.8	1.6E-18
AT1G28375 (REPRESSED:PCHX) AT2G22200	-1.2	3.2E-05
AT1G28380 (REPRESSED:PCHX) AT2G22200	-0.3	4.9E-02
AT1G28410 (INDUCED:PCHX) AT2G22200	0.7	2.1E-03
AT1G29470 (REPRESSED:PCHX) AT2G22200	-0.4	7.4E-03
AT1G29680 (REPRESSED:PCHX) AT2G22200	-0.4	7.5E-02
AT1G29940 (INDUCED:PCHX) AT2G22200	0.4	6.3E-03
AT1G29990 (INDUCED:PCHX) AT2G22200	0.4	7.6E-02
AT1G30070 (REPRESSED:PCHX) AT2G22200	-0.4	9.9E-02
AT1G30135 (REPRESSED:PCHX) AT2G22200	-0.4	2.5E-02
AT1G30140 (INDUCED:PCHX) AT2G22200	0.7	5.4E-02
AT1G30460 (INDUCED:PCHX) AT2G22200	0.6	3.8E-03
AT1G30490 (REPRESSED:PCHX) AT2G22200	-0.6	7.9E-03
AT1G30510 (REPRESSED:PCHX) AT2G22200	-0.6	2.4E-03
AT1G30660 (INDUCED:PCHX) AT2G22200	1.0	2.1E-04
AT1G30700 (REPRESSED:PCHX) AT2G22200	-0.5	2.5E-02
AT1G30820 (INDUCED:PCHX) AT2G22200	0.4	3.7E-02
AT1G30970 (INDUCED:PCHX) AT2G22200	0.4	1.0E-02
AT1G31660 (INDUCED:PCHX) AT2G22200	0.5	9.2E-03
AT1G31770 (REPRESSED:PCHX) AT2G22200	-1.1	2.6E-06
AT1G31812 (REPRESSED:PCHX) AT2G22200	-0.5	1.2E-02
AT1G32170 (REPRESSED:PCHX) AT2G22200	-0.9	1.3E-10
AT1G32210 (REPRESSED:PCHX) AT2G22200	-0.6	5.4E-02
AT1G32440 (INDUCED:PCHX) AT2G22200	0.5	2.3E-02
AT1G32570 (INDUCED:PCHX) AT2G22200	0.9	4.6E-02
AT1G32920 (REPRESSED:PCHX) AT2G22200	-0.5	9.6E-03
AT1G32970 (REPRESSED:PCHX) AT2G22200	-0.9	9.1E-07
AT1G33410 (INDUCED:PCHX) AT2G22200	0.3	9.4E-02
AT1G33590 (REPRESSED:PCHX) AT2G22200	-0.7	9.3E-04
AT1G33760 (REPRESSED:PCHX) AT2G22200	-1.2	1.5E-25
AT1G34260 (INDUCED:PCHX) AT2G22200	0.4	1.6E-02
AT1G35190 (REPRESSED:PCHX) AT2G22200	-0.3	3.3E-02
AT1G35230 (INDUCED:PCHX) AT2G22200	0.6	1.2E-02
AT1G35720 (REPRESSED:PCHX) AT2G22200	-0.8	7.2E-10
AT1G35910 (REPRESSED:PCHX) AT2G22200	-0.8	8.7E-07
AT1G36180 (INDUCED:PCHX) AT2G22200	1.3	1.3E-12
AT1G36370 (INDUCED:PCHX) AT2G22200	0.3	9.5E-02
AT1G37130 (REPRESSED:PCHX) AT2G22200	-1.2	1.4E-24
AT1G43850 (INDUCED:PCHX) AT2G22200	0.4	3.2E-02
AT1G43900 (REPRESSED:PCHX) AT2G22200	-0.8	5.8E-07
AT1G43910 (REPRESSED:PCHX) AT2G22200	-0.3	6.9E-02
AT1G44090 (REPRESSED:PCHX) AT2G22200	-1.0	9.7E-03
AT1G44100 (REPRESSED:PCHX) AT2G22200	-0.6	1.8E-06
AT1G44350 (REPRESSED:PCHX) AT2G22200	-0.4	4.0E-02
AT1G44800 (REPRESSED:PCHX) AT2G22200	-1.0	4.0E-08
AT1G44830 (REPRESSED:PCHX) AT2G22200	-0.4	3.1E-02
AT1G45688 (INDUCED:PCHX) AT2G22200	0.4	4.2E-03
AT1G47260 (REPRESSED:PCHX) AT2G22200	-0.6	9.9E-04
AT1G47420 (REPRESSED:PCHX) AT2G22200	-0.6	3.2E-06
AT1G47480 (REPRESSED:PCHX) AT2G22200	-0.8	8.7E-05
AT1G47570 (INDUCED:PCHX) AT2G22200	0.4	6.5E-02
AT1G47970 (INDUCED:PCHX) AT2G22200	0.9	4.2E-08
AT1G48030 (REPRESSED:PCHX) AT2G22200	-0.6	4.6E-04
AT1G48220 (REPRESSED:PCHX) AT2G22200	-0.6	8.1E-02
AT1G48260 (INDUCED:PCHX) AT2G22200	1.1	2.8E-05
AT1G48310 (REPRESSED:PCHX) AT2G22200	-0.4	4.8E-02
AT1G48610 (INDUCED:PCHX) AT2G22200	1.2	4.3E-05
AT1G48640 (INDUCED:PCHX) AT2G22200	0.7	9.6E-02
AT1G48850 (REPRESSED:PCHX) AT2G22200	-0.9	4.8E-09
AT1G48920 (INDUCED:PCHX) AT2G22200	0.4	9.8E-03
AT1G49300 (REPRESSED:PCHX) AT2G22200	-0.6	3.7E-04
AT1G49310 (REPRESSED:PCHX) AT2G22200	-1.0	5.3E-06
AT1G49500 (REPRESSED:PCHX) AT2G22200	-0.7	2.1E-02
AT1G49670 (REPRESSED:PCHX) AT2G22200	-0.6	6.0E-05
AT1G49840 (REPRESSED:PCHX) AT2G22200	-0.6	4.1E-04
AT1G49900 (INDUCED:PCHX) AT2G22200	1.1	1.0E-07
AT1G49910 (INDUCED:PCHX) AT2G22200	0.9	3.0E-02
AT1G50010 (REPRESSED:PCHX) AT2G22200	-0.6	3.6E-03
AT1G50290 (INDUCED:PCHX) AT2G22200	0.8	4.8E-02
AT1G50420 (INDUCED:PCHX) AT2G22200	0.4	7.3E-02
AT1G50430 (REPRESSED:PCHX) AT2G22200	-0.6	5.2E-03
AT1G50600 (REPRESSED:PCHX) AT2G22200	-0.4	1.9E-02
AT1G50670 (REPRESSED:PCHX) AT2G22200	-0.5	8.6E-03
AT1G50740 (REPRESSED:PCHX) AT2G22200	-0.7	6.3E-09
AT1G50750 (REPRESSED:PCHX) AT2G22200	-0.4	4.2E-02
AT1G50920 (INDUCED:PCHX) AT2G22200	0.4	2.7E-02
AT1G51090 (REPRESSED:PCHX) AT2G22200	-0.7	1.7E-02
AT1G51170 (REPRESSED:PCHX) AT2G22200	-1.2	4.1E-05
AT1G51420 (REPRESSED:PCHX) AT2G22200	-0.8	7.7E-05
AT1G51650 (REPRESSED:PCHX) AT2G22200	-0.6	3.0E-04
AT1G51680 (REPRESSED:PCHX) AT2G22200	-1.1	1.4E-10
AT1G52070 (REPRESSED:PCHX) AT2G22200	-0.9	4.0E-03
AT1G52200 (REPRESSED:PCHX) AT2G22200	-0.4	5.7E-02
AT1G52500 (INDUCED:PCHX) AT2G22200	0.7	7.0E-03
AT1G52890 (REPRESSED:PCHX) AT2G22200	-0.3	1.0E-02
AT1G52980 (INDUCED:PCHX) AT2G22200	0.5	2.2E-02
AT1G53200 (INDUCED:PCHX) AT2G22200	0.6	1.0E-02
AT1G53210 (REPRESSED:PCHX) AT2G22200	-0.7	1.9E-07
AT1G53240 (REPRESSED:PCHX) AT2G22200	-0.6	9.4E-04
AT1G53280 (REPRESSED:PCHX) AT2G22200	-0.6	5.8E-03
AT1G53310 (REPRESSED:PCHX) AT2G22200	-0.5	2.7E-04
AT1G53430 (REPRESSED:PCHX) AT2G22200	-0.4	4.0E-03
AT1G53580 (INDUCED:PCHX) AT2G22200	0.3	7.4E-02
AT1G53645 (INDUCED:PCHX) AT2G22200	0.4	7.0E-02
AT1G53700 (INDUCED:PCHX) AT2G22200	1.3	3.2E-03
AT1G53730 (INDUCED:PCHX) AT2G22200	0.7	2.5E-05
AT1G53820 (INDUCED:PCHX) AT2G22200	0.9	6.3E-02
AT1G54100 (REPRESSED:PCHX) AT2G22200	-0.3	5.8E-02
AT1G54280 (INDUCED:PCHX) AT2G22200	0.6	6.6E-02
AT1G54690 (INDUCED:PCHX) AT2G22200	1.3	8.0E-05
AT1G54890 (REPRESSED:PCHX) AT2G22200	-1.1	3.5E-10
AT1G55020 (INDUCED:PCHX) AT2G22200	1.1	6.9E-11
AT1G55090 (REPRESSED:PCHX) AT2G22200	-0.5	7.3E-03
AT1G55150 (INDUCED:PCHX) AT2G22200	0.4	4.8E-02
AT1G55370 (INDUCED:PCHX) AT2G22200	1.3	2.7E-03
AT1G55440 (REPRESSED:PCHX) AT2G22200	-0.8	3.8E-02
