shared name	FOLDCHANGE	PVALUE
AT3G04640 (INDUCED:PCHX) AT2G33550	0.3	5.3E-02
AT3G04720 (REPRESSED:PCHX) AT2G33550	-0.3	8.3E-02
AT3G04770 (INDUCED:PCHX) AT2G33550	0.4	8.2E-02
AT3G04810 (REPRESSED:PCHX) AT2G33550	-0.6	1.9E-02
AT3G04920 (INDUCED:PCHX) AT2G33550	0.4	4.9E-02
AT3G05130 (INDUCED:PCHX) AT2G33550	0.8	7.2E-05
AT3G05390 (REPRESSED:PCHX) AT2G33550	-0.6	3.8E-03
AT3G05500 (INDUCED:PCHX) AT2G33550	0.5	6.5E-03
AT3G05560 (INDUCED:PCHX) AT2G33550	0.4	3.4E-02
AT3G05590 (INDUCED:PCHX) AT2G33550	0.4	4.6E-03
AT3G06020 (REPRESSED:PCHX) AT2G33550	-1.9	3.7E-33
AT3G06490 (REPRESSED:PCHX) AT2G33550	-0.5	8.4E-08
AT3G06630 (INDUCED:PCHX) AT2G33550	0.6	7.3E-02
AT3G06810 (REPRESSED:PCHX) AT2G33550	-0.3	3.8E-02
AT3G07170 (INDUCED:PCHX) AT2G33550	0.3	8.8E-02
AT3G07420 (INDUCED:PCHX) AT2G33550	0.9	2.9E-04
AT3G07470 (INDUCED:PCHX) AT2G33550	0.3	8.6E-02
AT3G07800 (INDUCED:PCHX) AT2G33550	0.7	1.0E-06
AT3G08040 (REPRESSED:PCHX) AT2G33550	-0.5	2.2E-02
AT3G08590 (REPRESSED:PCHX) AT2G33550	-0.4	7.6E-02
AT3G09260 (REPRESSED:PCHX) AT2G33550	-0.4	5.9E-02
AT3G09270 (INDUCED:PCHX) AT2G33550	0.4	9.7E-02
AT3G09405 (REPRESSED:PCHX) AT2G33550	-0.4	3.7E-02
AT3G09430 (REPRESSED:PCHX) AT2G33550	-0.7	5.3E-03
AT3G09480 (INDUCED:PCHX) AT2G33550	1.1	8.7E-12
AT3G09520 (INDUCED:PCHX) AT2G33550	1.2	9.7E-12
AT3G09820 (REPRESSED:PCHX) AT2G33550	-0.4	2.9E-02
AT3G10500 (INDUCED:PCHX) AT2G33550	0.4	4.7E-04
AT3G10590 (INDUCED:PCHX) AT2G33550	0.8	8.4E-03
AT3G10940 (REPRESSED:PCHX) AT2G33550	-0.6	4.2E-04
AT3G11250 (INDUCED:PCHX) AT2G33550	0.5	4.8E-02
AT3G11410 (REPRESSED:PCHX) AT2G33550	-0.3	6.6E-02
AT3G11560 (REPRESSED:PCHX) AT2G33550	-0.4	7.5E-02
AT3G12860 (INDUCED:PCHX) AT2G33550	0.5	2.7E-02
AT3G13090 (REPRESSED:PCHX) AT2G33550	-0.5	6.2E-04
AT3G13100 (REPRESSED:PCHX) AT2G33550	-0.4	1.8E-03
AT3G13235 (INDUCED:PCHX) AT2G33550	0.4	1.4E-02
AT3G13330 (REPRESSED:PCHX) AT2G33550	-0.3	7.2E-02
AT3G13580 (INDUCED:PCHX) AT2G33550	0.4	5.7E-02
AT3G13790 (REPRESSED:PCHX) AT2G33550	-0.4	6.4E-04
AT3G13930 (REPRESSED:PCHX) AT2G33550	-0.3	1.5E-02
AT3G14060 (REPRESSED:PCHX) AT2G33550	-0.5	6.9E-02
AT3G14190 (REPRESSED:PCHX) AT2G33550	-0.4	7.3E-02
AT3G14230 (REPRESSED:PCHX) AT2G33550	-0.2	6.8E-02
AT3G14240 (REPRESSED:PCHX) AT2G33550	-0.4	5.7E-02
AT3G14310 (REPRESSED:PCHX) AT2G33550	-0.7	1.4E-04
AT3G14890 (INDUCED:PCHX) AT2G33550	0.7	8.2E-04
AT3G14940 (REPRESSED:PCHX) AT2G33550	-0.4	2.1E-02
AT3G14990 (REPRESSED:PCHX) AT2G33550	-0.3	2.6E-02
AT3G15240 (INDUCED:PCHX) AT2G33550	0.7	2.2E-04
AT3G15410 (REPRESSED:PCHX) AT2G33550	-0.5	1.5E-02
AT3G15430 (INDUCED:PCHX) AT2G33550	0.3	2.3E-02
AT3G15450 (REPRESSED:PCHX) AT2G33550	-0.3	1.9E-02
AT3G15650 (REPRESSED:PCHX) AT2G33550	-0.5	9.6E-04
AT3G15670 (REPRESSED:PCHX) AT2G33550	-1.2	2.0E-16
AT3G15730 (REPRESSED:PCHX) AT2G33550	-0.2	9.2E-02
AT3G15770 (INDUCED:PCHX) AT2G33550	0.3	7.3E-02
AT3G16030 (REPRESSED:PCHX) AT2G33550	-0.4	1.3E-02
AT3G16310 (INDUCED:PCHX) AT2G33550	0.5	1.3E-02
AT3G16340 (REPRESSED:PCHX) AT2G33550	-0.3	5.6E-02
AT3G16440 (INDUCED:PCHX) AT2G33550	0.9	2.2E-04
AT3G16640 (INDUCED:PCHX) AT2G33550	0.4	2.5E-03
AT3G16810 (INDUCED:PCHX) AT2G33550	0.4	6.9E-02
AT3G16870 (INDUCED:PCHX) AT2G33550	0.5	6.1E-02
AT3G16940 (REPRESSED:PCHX) AT2G33550	-0.3	2.3E-02
AT3G17160 (INDUCED:PCHX) AT2G33550	0.5	4.3E-02
AT3G17820 (REPRESSED:PCHX) AT2G33550	-0.3	7.1E-02
AT3G18130 (INDUCED:PCHX) AT2G33550	0.5	9.7E-02
AT3G18280 (REPRESSED:PCHX) AT2G33550	-0.4	1.1E-02
AT3G18560 (INDUCED:PCHX) AT2G33550	0.5	1.5E-02
AT3G18740 (INDUCED:PCHX) AT2G33550	0.5	3.9E-02
AT3G19020 (REPRESSED:PCHX) AT2G33550	-0.2	8.2E-02
AT3G19130 (REPRESSED:PCHX) AT2G33550	-0.3	6.8E-02
AT3G19300 (REPRESSED:PCHX) AT2G33550	-0.4	4.2E-02
AT3G19360 (INDUCED:PCHX) AT2G33550	0.9	3.3E-04
AT3G19720 (REPRESSED:PCHX) AT2G33550	-0.4	3.4E-02
AT3G19820 (REPRESSED:PCHX) AT2G33550	-0.4	6.9E-02
AT3G20520 (REPRESSED:PCHX) AT2G33550	-0.5	8.1E-03
AT3G20670 (INDUCED:PCHX) AT2G33550	1.0	4.9E-07
AT3G20830 (REPRESSED:PCHX) AT2G33550	-0.6	3.9E-02
AT3G20870 (INDUCED:PCHX) AT2G33550	0.6	1.9E-02
AT3G21180 (REPRESSED:PCHX) AT2G33550	-0.6	8.4E-02
AT3G21230 (REPRESSED:PCHX) AT2G33550	-0.4	1.3E-03
AT3G21240 (REPRESSED:PCHX) AT2G33550	-0.5	1.5E-02
AT3G22200 (REPRESSED:PCHX) AT2G33550	-0.4	1.2E-03
AT3G22620 (INDUCED:PCHX) AT2G33550	1.1	5.9E-12
AT3G23030 (REPRESSED:PCHX) AT2G33550	-0.9	3.3E-19
AT3G23390 (INDUCED:PCHX) AT2G33550	0.5	9.6E-02
AT3G23590 (REPRESSED:PCHX) AT2G33550	-0.4	3.0E-03
AT3G24070 (INDUCED:PCHX) AT2G33550	0.5	3.2E-03
AT3G24080 (INDUCED:PCHX) AT2G33550	0.6	1.2E-04
AT3G24170 (REPRESSED:PCHX) AT2G33550	-0.4	2.4E-03
AT3G24495 (REPRESSED:PCHX) AT2G33550	-0.5	1.4E-02
AT3G24560 (REPRESSED:PCHX) AT2G33550	-0.6	5.6E-04
AT3G24570 (REPRESSED:PCHX) AT2G33550	-0.5	2.4E-02
AT3G24830 (INDUCED:PCHX) AT2G33550	0.3	8.3E-02
AT3G25610 (REPRESSED:PCHX) AT2G33550	-0.3	3.2E-02
AT3G25640 (REPRESSED:PCHX) AT2G33550	-0.6	4.1E-02
AT3G26400 (INDUCED:PCHX) AT2G33550	0.4	3.4E-02
AT3G26410 (INDUCED:PCHX) AT2G33550	0.6	3.2E-02
AT3G26960 (REPRESSED:PCHX) AT2G33550	-0.6	1.7E-02
AT3G27060 (INDUCED:PCHX) AT2G33550	0.3	2.7E-02
AT3G27280 (INDUCED:PCHX) AT2G33550	0.4	7.9E-02
AT3G27620 (INDUCED:PCHX) AT2G33550	0.7	4.1E-04
AT3G28180 (REPRESSED:PCHX) AT2G33550	-0.6	7.0E-09
AT3G28190 (REPRESSED:PCHX) AT2G33550	-0.5	9.4E-02
AT3G28210 (INDUCED:PCHX) AT2G33550	0.5	5.9E-03
AT3G28580 (REPRESSED:PCHX) AT2G33550	-0.5	8.7E-03
AT3G28890 (INDUCED:PCHX) AT2G33550	0.6	4.8E-02
AT3G29020 (REPRESSED:PCHX) AT2G33550	-0.4	6.7E-02
AT3G30210 (REPRESSED:PCHX) AT2G33550	-0.7	9.6E-03
AT3G30300 (REPRESSED:PCHX) AT2G33550	-0.3	6.9E-02
AT3G33530 (REPRESSED:PCHX) AT2G33550	-0.3	3.0E-02
AT3G43250 (INDUCED:PCHX) AT2G33550	0.5	5.5E-02
AT3G43300 (REPRESSED:PCHX) AT2G33550	-0.3	7.3E-02
AT3G44190 (INDUCED:PCHX) AT2G33550	0.4	1.6E-02
AT3G44720 (REPRESSED:PCHX) AT2G33550	-0.3	9.1E-02
AT3G46020 (INDUCED:PCHX) AT2G33550	0.9	2.8E-04
AT3G46030 (INDUCED:PCHX) AT2G33550	0.9	3.4E-07
AT3G46220 (REPRESSED:PCHX) AT2G33550	-0.4	3.5E-02
AT3G47340 (INDUCED:PCHX) AT2G33550	0.4	3.0E-02
AT3G47540 (INDUCED:PCHX) AT2G33550	0.6	2.1E-02
AT3G48020 (INDUCED:PCHX) AT2G33550	0.5	6.9E-02
AT3G48510 (REPRESSED:PCHX) AT2G33550	-0.7	1.2E-03
AT3G48520 (REPRESSED:PCHX) AT2G33550	-0.3	1.8E-02
AT3G48580 (INDUCED:PCHX) AT2G33550	0.5	8.2E-02
AT3G48930 (INDUCED:PCHX) AT2G33550	0.5	1.5E-02
AT3G48990 (REPRESSED:PCHX) AT2G33550	-0.3	5.7E-02
AT3G49380 (REPRESSED:PCHX) AT2G33550	-0.5	8.6E-02
AT3G49710 (REPRESSED:PCHX) AT2G33550	-0.6	4.2E-08
AT3G49720 (REPRESSED:PCHX) AT2G33550	-0.3	3.9E-02
AT3G49910 (INDUCED:PCHX) AT2G33550	0.5	3.0E-03
AT3G50260 (INDUCED:PCHX) AT2G33550	0.4	2.1E-02
AT3G50310 (INDUCED:PCHX) AT2G33550	0.8	5.8E-04
AT3G50920 (REPRESSED:PCHX) AT2G33550	-0.4	9.1E-02
AT3G51000 (REPRESSED:PCHX) AT2G33550	-0.4	4.2E-02
AT3G51270 (INDUCED:PCHX) AT2G33550	0.4	3.1E-02
AT3G51500 (INDUCED:PCHX) AT2G33550	0.5	3.6E-02
AT3G51670 (REPRESSED:PCHX) AT2G33550	-0.4	1.8E-03
AT3G51840 (REPRESSED:PCHX) AT2G33550	-0.3	1.1E-02
AT3G51910 (REPRESSED:PCHX) AT2G33550	-0.4	1.4E-02
AT3G52500 (REPRESSED:PCHX) AT2G33550	-0.5	8.1E-02
AT3G52880 (REPRESSED:PCHX) AT2G33550	-0.2	8.0E-02
AT3G53430 (INDUCED:PCHX) AT2G33550	0.4	7.1E-02
AT3G53620 (INDUCED:PCHX) AT2G33550	0.3	5.4E-02
AT3G53650 (INDUCED:PCHX) AT2G33550	0.6	6.2E-02
AT3G53730 (INDUCED:PCHX) AT2G33550	0.7	8.7E-04
AT3G53800 (REPRESSED:PCHX) AT2G33550	-0.6	3.3E-02
AT3G53890 (INDUCED:PCHX) AT2G33550	0.4	2.8E-02
AT3G54120 (REPRESSED:PCHX) AT2G33550	-0.3	9.7E-02
AT3G54150 (REPRESSED:PCHX) AT2G33550	-0.4	3.4E-02
AT3G55380 (INDUCED:PCHX) AT2G33550	0.4	7.8E-02
AT3G55410 (REPRESSED:PCHX) AT2G33550	-0.3	1.3E-02
AT3G55940 (INDUCED:PCHX) AT2G33550	0.4	4.9E-02
AT3G56170 (INDUCED:PCHX) AT2G33550	0.5	7.8E-02
AT3G56240 (INDUCED:PCHX) AT2G33550	1.4	1.3E-20
AT3G56250 (INDUCED:PCHX) AT2G33550	0.5	8.3E-02
AT3G56990 (INDUCED:PCHX) AT2G33550	0.4	5.9E-02
AT3G57150 (INDUCED:PCHX) AT2G33550	0.3	5.8E-02
AT3G57550 (INDUCED:PCHX) AT2G33550	0.3	9.5E-02
AT3G57980 (REPRESSED:PCHX) AT2G33550	-0.6	6.7E-02
AT3G58660 (INDUCED:PCHX) AT2G33550	0.6	2.9E-04
AT3G58700 (INDUCED:PCHX) AT2G33550	0.4	8.0E-02
AT3G59100 (INDUCED:PCHX) AT2G33550	0.4	1.2E-02
AT3G59760 (REPRESSED:PCHX) AT2G33550	-0.3	6.2E-02
AT3G60120 (REPRESSED:PCHX) AT2G33550	-0.5	4.6E-03
AT3G60140 (REPRESSED:PCHX) AT2G33550	-0.4	5.2E-02
AT3G60240 (REPRESSED:PCHX) AT2G33550	-0.3	5.0E-02
AT3G60245 (INDUCED:PCHX) AT2G33550	0.4	6.5E-03
AT3G60320 (REPRESSED:PCHX) AT2G33550	-0.4	4.4E-02
AT3G60770 (INDUCED:PCHX) AT2G33550	0.5	6.2E-03
AT3G60920 (REPRESSED:PCHX) AT2G33550	-0.6	1.9E-02
AT3G61590 (REPRESSED:PCHX) AT2G33550	-0.7	2.9E-03
AT3G61850 (REPRESSED:PCHX) AT2G33550	-0.4	8.1E-03
AT3G61890 (REPRESSED:PCHX) AT2G33550	-0.4	2.7E-03
AT3G62100 (REPRESSED:PCHX) AT2G33550	-0.9	8.2E-09
AT3G62700 (REPRESSED:PCHX) AT2G33550	-0.4	1.3E-02
AT3G62870 (INDUCED:PCHX) AT2G33550	0.3	9.9E-02
AT4G00940 (REPRESSED:PCHX) AT2G33550	-0.4	1.8E-02
AT4G01720 (REPRESSED:PCHX) AT2G33550	-0.4	4.1E-02
AT4G02330 (REPRESSED:PCHX) AT2G33550	-0.6	9.3E-03
AT4G02370 (INDUCED:PCHX) AT2G33550	0.5	5.8E-02
AT4G02390 (INDUCED:PCHX) AT2G33550	0.3	9.8E-02
AT4G02450 (INDUCED:PCHX) AT2G33550	0.4	3.5E-02
AT4G02840 (INDUCED:PCHX) AT2G33550	0.5	6.7E-02
AT4G02880 (INDUCED:PCHX) AT2G33550	0.4	3.8E-03
AT4G02930 (INDUCED:PCHX) AT2G33550	0.3	8.0E-02
AT4G02940 (REPRESSED:PCHX) AT2G33550	-0.4	1.9E-02
AT4G03550 (INDUCED:PCHX) AT2G33550	0.4	1.7E-02
AT4G05100 (REPRESSED:PCHX) AT2G33550	-0.9	1.3E-10
AT4G05410 (INDUCED:PCHX) AT2G33550	0.4	8.0E-02
AT4G05530 (REPRESSED:PCHX) AT2G33550	-0.3	7.1E-02
AT4G08850 (REPRESSED:PCHX) AT2G33550	-0.4	1.2E-03
AT4G09100 (INDUCED:PCHX) AT2G33550	0.5	6.9E-02
AT4G09340 (INDUCED:PCHX) AT2G33550	0.4	5.6E-02
AT4G10050 (REPRESSED:PCHX) AT2G33550	-0.4	5.4E-02
AT4G11010 (REPRESSED:PCHX) AT2G33550	-0.4	1.1E-02
AT4G12040 (INDUCED:PCHX) AT2G33550	0.4	6.2E-03
AT4G12110 (REPRESSED:PCHX) AT2G33550	-0.6	7.6E-02
AT4G12730 (REPRESSED:PCHX) AT2G33550	-0.4	8.0E-02
AT4G13360 (REPRESSED:PCHX) AT2G33550	-0.4	1.5E-02
AT4G13850 (INDUCED:PCHX) AT2G33550	0.4	8.3E-02
AT4G14430 (INDUCED:PCHX) AT2G33550	0.4	3.0E-02
AT4G14570 (REPRESSED:PCHX) AT2G33550	-0.5	2.0E-03
AT4G15000 (INDUCED:PCHX) AT2G33550	0.3	8.1E-02
AT4G15530 (REPRESSED:PCHX) AT2G33550	-0.4	5.6E-02
AT4G15610 (REPRESSED:PCHX) AT2G33550	-0.3	7.6E-02
AT4G16260 (REPRESSED:PCHX) AT2G33550	-0.7	3.0E-04
AT4G17250 (REPRESSED:PCHX) AT2G33550	-0.5	5.0E-04
AT4G17390 (INDUCED:PCHX) AT2G33550	0.4	1.6E-02
AT4G17785 (REPRESSED:PCHX) AT2G33550	-0.5	1.7E-02
AT4G18010 (REPRESSED:PCHX) AT2G33550	-0.3	2.4E-02
AT4G18300 (INDUCED:PCHX) AT2G33550	0.4	6.7E-02
AT4G18360 (REPRESSED:PCHX) AT2G33550	-0.4	3.3E-02
AT4G18950 (INDUCED:PCHX) AT2G33550	0.4	2.3E-03
AT4G19130 (INDUCED:PCHX) AT2G33550	0.7	3.5E-03
AT4G19220 (REPRESSED:PCHX) AT2G33550	-0.4	2.7E-02
AT4G19450 (REPRESSED:PCHX) AT2G33550	-0.4	3.1E-02
AT4G19865 (REPRESSED:PCHX) AT2G33550	-0.4	7.5E-02
AT4G20460 (INDUCED:PCHX) AT2G33550	0.5	2.9E-02
AT4G20830 (REPRESSED:PCHX) AT2G33550	-0.3	7.2E-02
AT4G20850 (REPRESSED:PCHX) AT2G33550	-0.3	9.0E-03
AT4G21070 (INDUCED:PCHX) AT2G33550	0.6	7.6E-04
AT4G21120 (REPRESSED:PCHX) AT2G33550	-0.5	1.2E-02
AT4G21150 (REPRESSED:PCHX) AT2G33550	-0.4	3.5E-02
AT4G21400 (REPRESSED:PCHX) AT2G33550	-0.4	2.1E-02
AT4G21800 (INDUCED:PCHX) AT2G33550	0.4	7.3E-02
AT4G22130 (REPRESSED:PCHX) AT2G33550	-0.4	7.2E-02
AT4G22720 (REPRESSED:PCHX) AT2G33550	-0.5	1.8E-03
AT4G23100 (REPRESSED:PCHX) AT2G33550	-0.4	3.0E-03
AT4G23630 (INDUCED:PCHX) AT2G33550	0.3	5.6E-02
AT4G23670 (REPRESSED:PCHX) AT2G33550	-0.5	9.3E-04
AT4G23680 (REPRESSED:PCHX) AT2G33550	-0.6	2.0E-02
AT4G23800 (REPRESSED:PCHX) AT2G33550	-0.6	4.6E-04
AT4G23810 (REPRESSED:PCHX) AT2G33550	-0.5	6.4E-04
AT4G24000 (REPRESSED:PCHX) AT2G33550	-0.4	6.2E-02
AT4G24430 (REPRESSED:PCHX) AT2G33550	-0.6	7.3E-02
AT4G24580 (REPRESSED:PCHX) AT2G33550	-0.4	1.1E-03
AT4G24620 (REPRESSED:PCHX) AT2G33550	-0.3	2.8E-02
AT4G24690 (INDUCED:PCHX) AT2G33550	0.3	6.9E-02
AT4G25480 (REPRESSED:PCHX) AT2G33550	-0.5	5.2E-04
AT4G25490 (REPRESSED:PCHX) AT2G33550	-0.7	8.3E-09
AT4G25630 (INDUCED:PCHX) AT2G33550	0.5	2.0E-02
AT4G25810 (REPRESSED:PCHX) AT2G33550	-0.3	8.1E-02
AT4G25820 (REPRESSED:PCHX) AT2G33550	-0.5	3.2E-03
AT4G26080 (REPRESSED:PCHX) AT2G33550	-0.3	3.4E-02
AT4G26540 (REPRESSED:PCHX) AT2G33550	-0.4	9.4E-02
AT4G26870 (REPRESSED:PCHX) AT2G33550	-0.3	8.6E-02
AT4G26890 (INDUCED:PCHX) AT2G33550	0.3	9.4E-02
AT4G26970 (REPRESSED:PCHX) AT2G33550	-0.3	6.3E-02
AT4G27090 (INDUCED:PCHX) AT2G33550	0.3	8.5E-02
AT4G27180 (REPRESSED:PCHX) AT2G33550	-0.4	1.8E-02
AT4G27230 (INDUCED:PCHX) AT2G33550	0.8	1.5E-06
AT4G27260 (REPRESSED:PCHX) AT2G33550	-1.0	1.5E-10
AT4G27270 (REPRESSED:PCHX) AT2G33550	-0.5	1.4E-03
AT4G27410 (REPRESSED:PCHX) AT2G33550	-0.5	3.2E-05
AT4G28190 (REPRESSED:PCHX) AT2G33550	-0.8	6.4E-03
AT4G28230 (REPRESSED:PCHX) AT2G33550	-0.5	3.0E-02
AT4G28350 (REPRESSED:PCHX) AT2G33550	-0.4	1.6E-02
AT4G28490 (REPRESSED:PCHX) AT2G33550	-0.6	4.6E-02
AT4G28890 (INDUCED:PCHX) AT2G33550	0.6	1.9E-02
AT4G29010 (REPRESSED:PCHX) AT2G33550	-0.4	1.2E-02
AT4G29410 (INDUCED:PCHX) AT2G33550	0.4	7.8E-02
AT4G29700 (REPRESSED:PCHX) AT2G33550	-0.5	4.4E-02
AT4G30150 (INDUCED:PCHX) AT2G33550	0.3	9.7E-02
AT4G30190 (REPRESSED:PCHX) AT2G33550	-0.4	1.6E-02
AT4G30220 (INDUCED:PCHX) AT2G33550	0.4	9.1E-02
AT4G30960 (REPRESSED:PCHX) AT2G33550	-0.4	2.4E-03
AT4G31700 (INDUCED:PCHX) AT2G33550	0.3	5.8E-02
AT4G31780 (REPRESSED:PCHX) AT2G33550	-0.4	3.3E-02
AT4G31790 (REPRESSED:PCHX) AT2G33550	-0.4	3.7E-02
AT4G31910 (REPRESSED:PCHX) AT2G33550	-0.5	3.5E-02
AT4G31990 (REPRESSED:PCHX) AT2G33550	-0.4	2.1E-02
AT4G32240 (INDUCED:PCHX) AT2G33550	0.4	2.5E-02
AT4G32630 (REPRESSED:PCHX) AT2G33550	-0.5	2.2E-02
AT4G32690 (INDUCED:PCHX) AT2G33550	0.5	3.1E-02
AT4G32950 (INDUCED:PCHX) AT2G33550	0.5	6.9E-02
AT4G33010 (REPRESSED:PCHX) AT2G33550	-0.4	3.2E-02
AT4G33150 (REPRESSED:PCHX) AT2G33550	-0.4	2.0E-03
AT4G33290 (REPRESSED:PCHX) AT2G33550	-0.5	5.8E-02
AT4G33490 (INDUCED:PCHX) AT2G33550	0.4	9.0E-02
AT4G33540 (REPRESSED:PCHX) AT2G33550	-0.4	5.1E-02
AT4G33610 (INDUCED:PCHX) AT2G33550	1.1	2.4E-10
AT4G33865 (INDUCED:PCHX) AT2G33550	0.4	9.7E-02
AT4G34180 (REPRESSED:PCHX) AT2G33550	-0.3	5.6E-02
AT4G34440 (REPRESSED:PCHX) AT2G33550	-0.4	9.7E-02
AT4G34500 (INDUCED:PCHX) AT2G33550	0.5	8.8E-02
AT4G34670 (INDUCED:PCHX) AT2G33550	0.4	2.2E-02
AT4G35000 (INDUCED:PCHX) AT2G33550	0.3	6.3E-02
AT4G35830 (REPRESSED:PCHX) AT2G33550	-0.5	3.6E-05
AT4G35985 (INDUCED:PCHX) AT2G33550	0.5	2.5E-03
AT4G36010 (INDUCED:PCHX) AT2G33550	0.3	3.9E-02
AT4G36020 (INDUCED:PCHX) AT2G33550	0.5	2.7E-03
AT4G36110 (INDUCED:PCHX) AT2G33550	0.5	7.9E-02
AT4G36360 (REPRESSED:PCHX) AT2G33550	-0.3	7.4E-02
AT4G36430 (INDUCED:PCHX) AT2G33550	0.3	8.0E-02
AT4G36940 (REPRESSED:PCHX) AT2G33550	-0.4	7.2E-03
AT4G37270 (REPRESSED:PCHX) AT2G33550	-0.4	2.2E-04
AT4G37295 (REPRESSED:PCHX) AT2G33550	-0.7	2.1E-02
AT4G37300 (REPRESSED:PCHX) AT2G33550	-0.4	7.2E-02
AT4G37490 (INDUCED:PCHX) AT2G33550	0.7	3.1E-04
AT4G37590 (REPRESSED:PCHX) AT2G33550	-0.5	5.5E-03
AT4G37730 (INDUCED:PCHX) AT2G33550	0.5	2.6E-04
AT4G37850 (REPRESSED:PCHX) AT2G33550	-0.3	7.8E-02
AT4G37870 (REPRESSED:PCHX) AT2G33550	-0.4	1.7E-03
AT4G38060 (INDUCED:PCHX) AT2G33550	0.3	5.2E-02
AT4G38220 (REPRESSED:PCHX) AT2G33550	-0.4	1.8E-02
AT4G38710 (INDUCED:PCHX) AT2G33550	0.3	3.7E-02
AT4G38940 (INDUCED:PCHX) AT2G33550	0.5	5.9E-03
AT4G39160 (INDUCED:PCHX) AT2G33550	0.4	8.0E-02
AT4G39190 (INDUCED:PCHX) AT2G33550	1.0	3.4E-06
AT4G40030 (INDUCED:PCHX) AT2G33550	0.4	8.0E-03
AT4G40040 (INDUCED:PCHX) AT2G33550	0.5	4.6E-05
AT5G01030 (REPRESSED:PCHX) AT2G33550	-0.5	1.7E-05
AT5G01410 (INDUCED:PCHX) AT2G33550	0.4	6.6E-02
AT5G01590 (REPRESSED:PCHX) AT2G33550	-0.6	8.1E-03
AT5G01600 (REPRESSED:PCHX) AT2G33550	-0.6	1.5E-05
AT5G02380 (REPRESSED:PCHX) AT2G33550	-0.4	1.6E-02
AT5G03240 (INDUCED:PCHX) AT2G33550	0.3	6.8E-02
AT5G03300 (REPRESSED:PCHX) AT2G33550	-0.4	8.4E-02
AT5G03510 (INDUCED:PCHX) AT2G33550	0.9	1.5E-05
AT5G03610 (REPRESSED:PCHX) AT2G33550	-0.3	5.7E-02
AT5G03620 (REPRESSED:PCHX) AT2G33550	-0.8	6.0E-06
AT5G03720 (INDUCED:PCHX) AT2G33550	0.6	5.3E-03
AT5G03780 (INDUCED:PCHX) AT2G33550	0.6	1.3E-04
AT5G04080 (REPRESSED:PCHX) AT2G33550	-0.4	1.9E-02
AT5G04340 (REPRESSED:PCHX) AT2G33550	-0.3	2.7E-02
AT5G04560 (REPRESSED:PCHX) AT2G33550	-0.4	4.0E-02
AT5G05730 (REPRESSED:PCHX) AT2G33550	-0.4	4.9E-02
AT5G06200 (INDUCED:PCHX) AT2G33550	0.6	3.0E-02
AT5G06370 (INDUCED:PCHX) AT2G33550	0.3	7.7E-02
AT5G06740 (REPRESSED:PCHX) AT2G33550	-0.4	1.1E-02
AT5G07030 (REPRESSED:PCHX) AT2G33550	-0.6	3.4E-02
AT5G07770 (INDUCED:PCHX) AT2G33550	0.6	5.9E-02
AT5G07900 (REPRESSED:PCHX) AT2G33550	-0.5	7.8E-02
AT5G08290 (INDUCED:PCHX) AT2G33550	0.5	7.0E-03
AT5G08380 (REPRESSED:PCHX) AT2G33550	-0.7	2.8E-03
AT5G09220 (REPRESSED:PCHX) AT2G33550	-0.9	2.9E-13
AT5G09520 (INDUCED:PCHX) AT2G33550	0.6	1.5E-02
AT5G10290 (REPRESSED:PCHX) AT2G33550	-0.3	8.8E-02
AT5G10400 (INDUCED:PCHX) AT2G33550	0.9	1.3E-04
AT5G10540 (REPRESSED:PCHX) AT2G33550	-0.4	1.6E-03
AT5G10650 (INDUCED:PCHX) AT2G33550	0.3	4.4E-02
AT5G10800 (REPRESSED:PCHX) AT2G33550	-0.5	6.5E-02
AT5G10980 (INDUCED:PCHX) AT2G33550	0.7	1.2E-11
AT5G11210 (REPRESSED:PCHX) AT2G33550	-0.4	1.5E-02
AT5G11520 (REPRESSED:PCHX) AT2G33550	-0.3	9.0E-02
AT5G11670 (REPRESSED:PCHX) AT2G33550	-0.4	2.4E-04
AT5G12170 (REPRESSED:PCHX) AT2G33550	-0.5	3.3E-02
AT5G13180 (INDUCED:PCHX) AT2G33550	0.3	7.9E-02
AT5G13200 (INDUCED:PCHX) AT2G33550	0.3	5.4E-02
AT5G13580 (INDUCED:PCHX) AT2G33550	0.5	1.6E-02
AT5G13680 (REPRESSED:PCHX) AT2G33550	-0.3	3.1E-02
AT5G13740 (REPRESSED:PCHX) AT2G33550	-0.5	6.5E-05
AT5G13750 (REPRESSED:PCHX) AT2G33550	-0.6	6.7E-06
AT5G13760 (REPRESSED:PCHX) AT2G33550	-0.5	3.5E-03
AT5G13800 (INDUCED:PCHX) AT2G33550	0.3	9.8E-02
AT5G13870 (INDUCED:PCHX) AT2G33550	0.5	1.5E-02
AT5G13880 (INDUCED:PCHX) AT2G33550	0.5	2.3E-04
AT5G13980 (REPRESSED:PCHX) AT2G33550	-0.5	1.8E-02
AT5G13990 (REPRESSED:PCHX) AT2G33550	-0.6	2.9E-02
AT5G14180 (REPRESSED:PCHX) AT2G33550	-0.3	2.4E-02
AT5G14420 (INDUCED:PCHX) AT2G33550	0.3	8.9E-02
AT5G14590 (REPRESSED:PCHX) AT2G33550	-0.4	1.8E-02
AT5G14700 (REPRESSED:PCHX) AT2G33550	-0.5	2.8E-03
AT5G14780 (REPRESSED:PCHX) AT2G33550	-0.7	1.2E-11
