shared name	FOLDCHANGE	PVALUE
AT2G41840 (INDUCED:PCHX) AT5G07680	0.4	3.3E-02
AT2G41960 (REPRESSED:PCHX) AT5G07680	-0.3	9.9E-02
AT2G42350 (INDUCED:PCHX) AT5G07680	0.4	7.3E-02
AT2G42490 (REPRESSED:PCHX) AT5G07680	-0.3	8.8E-02
AT2G42580 (REPRESSED:PCHX) AT5G07680	-0.5	5.7E-02
AT2G42600 (REPRESSED:PCHX) AT5G07680	-0.4	1.3E-02
AT2G42680 (INDUCED:PCHX) AT5G07680	0.3	6.0E-02
AT2G42900 (INDUCED:PCHX) AT5G07680	0.5	1.1E-02
AT2G43160 (REPRESSED:PCHX) AT5G07680	-0.3	4.8E-02
AT2G43290 (INDUCED:PCHX) AT5G07680	0.4	4.4E-03
AT2G43460 (INDUCED:PCHX) AT5G07680	0.6	5.4E-04
AT2G43680 (REPRESSED:PCHX) AT5G07680	-0.5	2.2E-03
AT2G44120 (INDUCED:PCHX) AT5G07680	0.6	2.1E-04
AT2G44620 (INDUCED:PCHX) AT5G07680	0.5	1.6E-02
AT2G44670 (INDUCED:PCHX) AT5G07680	0.4	4.3E-02
AT2G44820 (INDUCED:PCHX) AT5G07680	0.5	5.2E-02
AT2G44860 (INDUCED:PCHX) AT5G07680	0.4	8.1E-02
AT2G45220 (INDUCED:PCHX) AT5G07680	0.8	5.3E-04
AT2G45540 (REPRESSED:PCHX) AT5G07680	-0.4	9.9E-02
AT2G45710 (INDUCED:PCHX) AT5G07680	0.5	9.8E-02
AT2G45730 (INDUCED:PCHX) AT5G07680	0.6	1.1E-02
AT2G45810 (REPRESSED:PCHX) AT5G07680	-0.3	5.3E-02
AT2G45960 (INDUCED:PCHX) AT5G07680	0.3	6.2E-02
AT2G46020 (REPRESSED:PCHX) AT5G07680	-0.3	4.0E-02
AT2G46270 (REPRESSED:PCHX) AT5G07680	-0.4	8.2E-03
AT2G46400 (INDUCED:PCHX) AT5G07680	0.2	8.0E-02
AT2G46590 (REPRESSED:PCHX) AT5G07680	-0.3	9.1E-02
AT2G46600 (INDUCED:PCHX) AT5G07680	0.4	2.4E-03
AT2G46830 (REPRESSED:PCHX) AT5G07680	-0.8	1.3E-08
AT2G47060 (INDUCED:PCHX) AT5G07680	0.4	6.5E-03
AT2G47390 (REPRESSED:PCHX) AT5G07680	-0.4	6.9E-03
AT2G47610 (INDUCED:PCHX) AT5G07680	0.5	2.8E-03
AT2G47710 (REPRESSED:PCHX) AT5G07680	-0.4	9.0E-03
AT2G47730 (INDUCED:PCHX) AT5G07680	0.3	3.7E-02
AT2G48060 (REPRESSED:PCHX) AT5G07680	-0.4	2.4E-02
AT2G48090 (INDUCED:PCHX) AT5G07680	0.5	1.2E-02
AT3G01100 (REPRESSED:PCHX) AT5G07680	-0.4	2.4E-02
AT3G01290 (INDUCED:PCHX) AT5G07680	0.3	3.3E-02
AT3G01320 (REPRESSED:PCHX) AT5G07680	-0.4	8.3E-02
AT3G01500 (INDUCED:PCHX) AT5G07680	0.6	3.5E-03
AT3G01780 (REPRESSED:PCHX) AT5G07680	-0.4	2.4E-02
AT3G02060 (REPRESSED:PCHX) AT5G07680	-0.5	3.9E-02
AT3G02080 (INDUCED:PCHX) AT5G07680	0.5	2.8E-04
AT3G02260 (REPRESSED:PCHX) AT5G07680	-0.6	2.6E-03
AT3G02560 (INDUCED:PCHX) AT5G07680	0.5	2.1E-02
AT3G03110 (INDUCED:PCHX) AT5G07680	0.3	5.4E-02
AT3G03300 (REPRESSED:PCHX) AT5G07680	-0.5	6.9E-03
AT3G03790 (REPRESSED:PCHX) AT5G07680	-0.4	4.3E-02
AT3G03920 (INDUCED:PCHX) AT5G07680	0.6	2.8E-03
AT3G04240 (REPRESSED:PCHX) AT5G07680	-0.3	1.2E-02
AT3G04400 (INDUCED:PCHX) AT5G07680	0.6	9.8E-05
AT3G04520 (REPRESSED:PCHX) AT5G07680	-0.4	9.3E-02
AT3G04640 (INDUCED:PCHX) AT5G07680	0.5	4.5E-05
AT3G04840 (INDUCED:PCHX) AT5G07680	0.4	6.2E-03
AT3G04920 (INDUCED:PCHX) AT5G07680	0.6	4.6E-04
AT3G05060 (INDUCED:PCHX) AT5G07680	0.3	6.4E-02
AT3G05130 (INDUCED:PCHX) AT5G07680	0.5	4.8E-02
AT3G05490 (INDUCED:PCHX) AT5G07680	0.4	4.9E-02
AT3G05500 (INDUCED:PCHX) AT5G07680	0.4	3.5E-02
AT3G05560 (INDUCED:PCHX) AT5G07680	0.6	1.4E-04
AT3G05590 (INDUCED:PCHX) AT5G07680	0.5	1.3E-04
AT3G06370 (INDUCED:PCHX) AT5G07680	0.5	1.4E-02
AT3G06680 (INDUCED:PCHX) AT5G07680	0.5	8.6E-02
AT3G06700 (INDUCED:PCHX) AT5G07680	0.5	9.2E-04
AT3G06810 (REPRESSED:PCHX) AT5G07680	-0.3	7.9E-02
AT3G06930 (INDUCED:PCHX) AT5G07680	0.4	5.5E-02
AT3G07100 (REPRESSED:PCHX) AT5G07680	-0.3	6.2E-02
AT3G07110 (INDUCED:PCHX) AT5G07680	0.4	4.6E-02
AT3G07160 (REPRESSED:PCHX) AT5G07680	-0.3	5.1E-02
AT3G07800 (INDUCED:PCHX) AT5G07680	0.5	4.5E-04
AT3G08850 (REPRESSED:PCHX) AT5G07680	-0.3	3.8E-02
AT3G09020 (INDUCED:PCHX) AT5G07680	0.6	1.4E-03
AT3G09030 (INDUCED:PCHX) AT5G07680	0.4	3.9E-02
AT3G09200 (INDUCED:PCHX) AT5G07680	0.4	7.7E-04
AT3G09270 (INDUCED:PCHX) AT5G07680	0.5	3.3E-02
AT3G09480 (INDUCED:PCHX) AT5G07680	0.8	7.6E-05
AT3G09500 (INDUCED:PCHX) AT5G07680	0.5	2.4E-02
AT3G09520 (INDUCED:PCHX) AT5G07680	0.8	6.9E-05
AT3G09560 (REPRESSED:PCHX) AT5G07680	-0.3	8.0E-02
AT3G09630 (INDUCED:PCHX) AT5G07680	0.3	7.1E-02
AT3G09870 (INDUCED:PCHX) AT5G07680	0.5	6.2E-02
AT3G09940 (INDUCED:PCHX) AT5G07680	0.3	6.6E-02
AT3G10500 (INDUCED:PCHX) AT5G07680	0.3	9.2E-02
AT3G10590 (INDUCED:PCHX) AT5G07680	0.6	8.6E-02
AT3G10610 (INDUCED:PCHX) AT5G07680	0.5	6.2E-02
AT3G11250 (INDUCED:PCHX) AT5G07680	0.6	2.2E-02
AT3G11280 (REPRESSED:PCHX) AT5G07680	-0.4	2.2E-03
AT3G11510 (INDUCED:PCHX) AT5G07680	0.4	4.7E-02
AT3G11560 (REPRESSED:PCHX) AT5G07680	-0.6	1.0E-03
AT3G11580 (INDUCED:PCHX) AT5G07680	0.5	4.9E-04
AT3G11910 (REPRESSED:PCHX) AT5G07680	-0.3	9.4E-02
AT3G12060 (REPRESSED:PCHX) AT5G07680	-0.5	7.9E-02
AT3G12630 (INDUCED:PCHX) AT5G07680	0.3	1.9E-02
AT3G12700 (INDUCED:PCHX) AT5G07680	1.4	5.6E-17
AT3G12860 (INDUCED:PCHX) AT5G07680	0.9	2.7E-06
AT3G13030 (REPRESSED:PCHX) AT5G07680	-0.5	6.1E-02
AT3G13060 (REPRESSED:PCHX) AT5G07680	-0.4	6.2E-02
AT3G13065 (REPRESSED:PCHX) AT5G07680	-0.5	4.7E-02
AT3G13230 (INDUCED:PCHX) AT5G07680	0.6	8.8E-03
AT3G13330 (REPRESSED:PCHX) AT5G07680	-0.3	2.6E-02
AT3G13580 (INDUCED:PCHX) AT5G07680	0.7	3.2E-05
AT3G13870 (REPRESSED:PCHX) AT5G07680	-0.3	3.5E-02
AT3G14067 (REPRESSED:PCHX) AT5G07680	-0.3	7.5E-02
AT3G14080 (INDUCED:PCHX) AT5G07680	0.5	4.2E-02
AT3G14240 (REPRESSED:PCHX) AT5G07680	-0.4	8.5E-02
AT3G14310 (REPRESSED:PCHX) AT5G07680	-0.6	2.1E-04
AT3G14570 (REPRESSED:PCHX) AT5G07680	-0.4	1.4E-02
AT3G14610 (REPRESSED:PCHX) AT5G07680	-0.5	3.5E-03
AT3G14890 (INDUCED:PCHX) AT5G07680	0.6	2.9E-02
AT3G14940 (REPRESSED:PCHX) AT5G07680	-0.3	3.7E-02
AT3G15095 (REPRESSED:PCHX) AT5G07680	-0.7	3.4E-03
AT3G15450 (REPRESSED:PCHX) AT5G07680	-0.3	4.9E-02
AT3G15470 (REPRESSED:PCHX) AT5G07680	-0.4	4.5E-02
AT3G16080 (INDUCED:PCHX) AT5G07680	0.4	5.0E-02
AT3G16170 (REPRESSED:PCHX) AT5G07680	-0.4	8.6E-02
AT3G16310 (INDUCED:PCHX) AT5G07680	0.4	6.6E-02
AT3G16640 (INDUCED:PCHX) AT5G07680	0.3	2.3E-02
AT3G16780 (INDUCED:PCHX) AT5G07680	0.4	7.0E-02
AT3G16870 (INDUCED:PCHX) AT5G07680	0.9	1.7E-04
AT3G16940 (REPRESSED:PCHX) AT5G07680	-0.6	1.7E-06
AT3G17510 (INDUCED:PCHX) AT5G07680	0.3	7.5E-03
AT3G17620 (INDUCED:PCHX) AT5G07680	0.6	5.3E-02
AT3G17630 (INDUCED:PCHX) AT5G07680	0.4	7.8E-02
AT3G17680 (INDUCED:PCHX) AT5G07680	0.6	1.9E-02
AT3G18130 (INDUCED:PCHX) AT5G07680	0.9	4.4E-04
AT3G18290 (REPRESSED:PCHX) AT5G07680	-0.4	5.3E-02
AT3G18370 (REPRESSED:PCHX) AT5G07680	-0.4	4.2E-02
AT3G18740 (INDUCED:PCHX) AT5G07680	0.7	8.7E-05
AT3G19030 (INDUCED:PCHX) AT5G07680	0.4	1.6E-02
AT3G19190 (REPRESSED:PCHX) AT5G07680	-0.4	3.5E-03
AT3G19300 (REPRESSED:PCHX) AT5G07680	-0.5	2.6E-02
AT3G19360 (INDUCED:PCHX) AT5G07680	1.2	4.7E-06
AT3G19580 (INDUCED:PCHX) AT5G07680	0.3	1.6E-02
AT3G20100 (REPRESSED:PCHX) AT5G07680	-0.5	6.0E-02
AT3G20130 (REPRESSED:PCHX) AT5G07680	-0.6	7.3E-02
AT3G20250 (REPRESSED:PCHX) AT5G07680	-0.3	1.5E-02
AT3G20520 (REPRESSED:PCHX) AT5G07680	-0.4	7.3E-02
AT3G20670 (INDUCED:PCHX) AT5G07680	0.8	2.8E-05
AT3G21430 (REPRESSED:PCHX) AT5G07680	-0.5	2.1E-02
AT3G22230 (INDUCED:PCHX) AT5G07680	0.6	1.3E-03
AT3G22440 (REPRESSED:PCHX) AT5G07680	-0.3	4.2E-02
AT3G22660 (INDUCED:PCHX) AT5G07680	0.5	6.7E-02
AT3G22680 (INDUCED:PCHX) AT5G07680	0.5	6.2E-02
AT3G23390 (INDUCED:PCHX) AT5G07680	0.8	4.8E-04
AT3G23590 (REPRESSED:PCHX) AT5G07680	-0.3	2.9E-02
AT3G23820 (REPRESSED:PCHX) AT5G07680	-0.4	1.1E-02
AT3G23830 (INDUCED:PCHX) AT5G07680	0.5	9.9E-02
AT3G24080 (INDUCED:PCHX) AT5G07680	0.4	1.1E-02
AT3G24170 (REPRESSED:PCHX) AT5G07680	-0.4	1.4E-03
AT3G24180 (REPRESSED:PCHX) AT5G07680	-0.4	2.1E-03
AT3G24560 (REPRESSED:PCHX) AT5G07680	-0.4	3.7E-02
AT3G24830 (INDUCED:PCHX) AT5G07680	0.5	1.9E-03
AT3G25290 (INDUCED:PCHX) AT5G07680	0.7	1.0E-02
AT3G25520 (INDUCED:PCHX) AT5G07680	0.4	1.6E-02
AT3G25650 (INDUCED:PCHX) AT5G07680	0.5	6.4E-02
AT3G25840 (REPRESSED:PCHX) AT5G07680	-0.3	5.4E-02
AT3G26480 (INDUCED:PCHX) AT5G07680	0.5	3.1E-02
AT3G26830 (INDUCED:PCHX) AT5G07680	0.5	3.2E-03
AT3G26890 (REPRESSED:PCHX) AT5G07680	-0.4	5.2E-02
AT3G27060 (INDUCED:PCHX) AT5G07680	0.6	2.8E-05
AT3G27080 (INDUCED:PCHX) AT5G07680	0.5	6.7E-02
AT3G27620 (INDUCED:PCHX) AT5G07680	0.4	4.0E-02
AT3G27670 (REPRESSED:PCHX) AT5G07680	-0.5	1.9E-02
AT3G27880 (INDUCED:PCHX) AT5G07680	0.3	5.4E-02
AT3G28210 (INDUCED:PCHX) AT5G07680	0.5	3.1E-03
AT3G28510 (INDUCED:PCHX) AT5G07680	0.6	1.3E-02
AT3G28900 (INDUCED:PCHX) AT5G07680	0.5	7.2E-02
AT3G29360 (INDUCED:PCHX) AT5G07680	0.5	9.2E-04
AT3G30300 (REPRESSED:PCHX) AT5G07680	-0.3	7.5E-02
AT3G30390 (REPRESSED:PCHX) AT5G07680	-0.4	3.1E-03
AT3G33530 (REPRESSED:PCHX) AT5G07680	-0.4	5.4E-03
AT3G43250 (INDUCED:PCHX) AT5G07680	0.8	8.5E-06
AT3G43300 (REPRESSED:PCHX) AT5G07680	-0.4	5.5E-03
AT3G43600 (REPRESSED:PCHX) AT5G07680	-0.4	8.2E-02
AT3G44190 (INDUCED:PCHX) AT5G07680	0.4	5.6E-03
AT3G44350 (INDUCED:PCHX) AT5G07680	0.9	3.8E-06
AT3G44720 (INDUCED:PCHX) AT5G07680	0.3	3.3E-02
AT3G44750 (INDUCED:PCHX) AT5G07680	0.7	5.5E-03
AT3G46030 (INDUCED:PCHX) AT5G07680	0.6	4.7E-03
AT3G46040 (INDUCED:PCHX) AT5G07680	0.5	7.0E-02
AT3G46070 (INDUCED:PCHX) AT5G07680	0.5	9.4E-03
AT3G46220 (REPRESSED:PCHX) AT5G07680	-0.4	4.4E-02
AT3G46540 (REPRESSED:PCHX) AT5G07680	-0.5	7.3E-02
AT3G46560 (INDUCED:PCHX) AT5G07680	0.6	4.9E-02
AT3G47370 (INDUCED:PCHX) AT5G07680	0.5	3.3E-02
AT3G47540 (INDUCED:PCHX) AT5G07680	1.0	6.2E-06
AT3G48190 (REPRESSED:PCHX) AT5G07680	-0.5	4.5E-03
AT3G48510 (REPRESSED:PCHX) AT5G07680	-0.7	2.1E-03
AT3G48930 (INDUCED:PCHX) AT5G07680	0.6	5.8E-04
AT3G49010 (INDUCED:PCHX) AT5G07680	0.4	5.7E-03
AT3G49060 (REPRESSED:PCHX) AT5G07680	-0.6	3.7E-04
AT3G49130 (INDUCED:PCHX) AT5G07680	0.5	3.8E-02
AT3G49490 (REPRESSED:PCHX) AT5G07680	-0.3	5.4E-02
AT3G49710 (REPRESSED:PCHX) AT5G07680	-0.2	9.0E-02
AT3G49910 (INDUCED:PCHX) AT5G07680	0.6	5.0E-04
AT3G49940 (INDUCED:PCHX) AT5G07680	1.5	2.0E-23
AT3G50260 (INDUCED:PCHX) AT5G07680	0.5	1.5E-03
AT3G50380 (REPRESSED:PCHX) AT5G07680	-0.3	7.0E-02
AT3G50590 (REPRESSED:PCHX) AT5G07680	-0.4	6.7E-02
AT3G51050 (REPRESSED:PCHX) AT5G07680	-0.3	8.2E-02
AT3G51490 (REPRESSED:PCHX) AT5G07680	-0.5	8.9E-02
AT3G51500 (INDUCED:PCHX) AT5G07680	0.5	8.2E-03
AT3G51840 (REPRESSED:PCHX) AT5G07680	-0.3	6.2E-02
AT3G52060 (REPRESSED:PCHX) AT5G07680	-0.3	4.3E-02
AT3G52580 (INDUCED:PCHX) AT5G07680	0.6	1.3E-03
AT3G52590 (INDUCED:PCHX) AT5G07680	0.5	1.9E-04
AT3G52730 (INDUCED:PCHX) AT5G07680	0.4	7.9E-02
AT3G52820 (INDUCED:PCHX) AT5G07680	0.6	2.2E-02
AT3G53020 (INDUCED:PCHX) AT5G07680	0.5	1.2E-03
AT3G53040 (INDUCED:PCHX) AT5G07680	0.8	8.6E-03
AT3G53090 (REPRESSED:PCHX) AT5G07680	-0.4	6.2E-02
AT3G53180 (REPRESSED:PCHX) AT5G07680	-0.4	7.0E-04
AT3G53430 (INDUCED:PCHX) AT5G07680	0.6	8.9E-04
AT3G53730 (INDUCED:PCHX) AT5G07680	0.5	1.7E-02
AT3G53740 (INDUCED:PCHX) AT5G07680	0.4	6.0E-02
AT3G53890 (INDUCED:PCHX) AT5G07680	0.6	2.2E-03
AT3G54500 (REPRESSED:PCHX) AT5G07680	-0.7	2.4E-05
AT3G54790 (REPRESSED:PCHX) AT5G07680	-0.6	5.0E-02
AT3G55170 (INDUCED:PCHX) AT5G07680	0.6	2.3E-02
AT3G55410 (REPRESSED:PCHX) AT5G07680	-0.3	7.5E-02
AT3G56070 (INDUCED:PCHX) AT5G07680	0.7	7.2E-03
AT3G56340 (INDUCED:PCHX) AT5G07680	0.6	5.3E-04
AT3G56400 (INDUCED:PCHX) AT5G07680	0.6	9.7E-03
AT3G56480 (INDUCED:PCHX) AT5G07680	0.6	4.0E-02
AT3G57150 (INDUCED:PCHX) AT5G07680	0.5	1.4E-03
AT3G57490 (INDUCED:PCHX) AT5G07680	0.6	3.9E-02
AT3G57520 (INDUCED:PCHX) AT5G07680	0.4	6.4E-03
AT3G58660 (INDUCED:PCHX) AT5G07680	0.6	3.8E-04
AT3G58700 (INDUCED:PCHX) AT5G07680	0.5	1.1E-02
AT3G58760 (REPRESSED:PCHX) AT5G07680	-0.4	8.0E-02
AT3G59100 (REPRESSED:PCHX) AT5G07680	-0.6	2.1E-04
AT3G59540 (INDUCED:PCHX) AT5G07680	0.5	8.0E-03
AT3G60240 (REPRESSED:PCHX) AT5G07680	-0.5	1.3E-03
AT3G60245 (INDUCED:PCHX) AT5G07680	0.7	3.2E-07
AT3G60320 (REPRESSED:PCHX) AT5G07680	-0.6	1.5E-03
AT3G60690 (INDUCED:PCHX) AT5G07680	0.6	9.9E-03
AT3G60750 (REPRESSED:PCHX) AT5G07680	-0.3	9.0E-02
AT3G60770 (INDUCED:PCHX) AT5G07680	0.5	2.0E-03
AT3G60860 (REPRESSED:PCHX) AT5G07680	-0.4	4.2E-02
AT3G61110 (INDUCED:PCHX) AT5G07680	0.4	5.9E-02
AT3G62090 (REPRESSED:PCHX) AT5G07680	-0.6	6.1E-02
AT3G62360 (REPRESSED:PCHX) AT5G07680	-0.4	7.0E-03
AT3G62370 (REPRESSED:PCHX) AT5G07680	-0.7	2.0E-02
AT3G62700 (REPRESSED:PCHX) AT5G07680	-0.4	1.5E-02
AT3G62870 (INDUCED:PCHX) AT5G07680	0.5	1.1E-04
AT3G63380 (INDUCED:PCHX) AT5G07680	0.4	1.4E-04
AT4G00100 (INDUCED:PCHX) AT5G07680	0.4	7.5E-02
AT4G00440 (REPRESSED:PCHX) AT5G07680	-0.4	5.2E-02
AT4G00450 (REPRESSED:PCHX) AT5G07680	-0.4	4.0E-02
AT4G00630 (REPRESSED:PCHX) AT5G07680	-0.5	4.2E-03
AT4G00810 (INDUCED:PCHX) AT5G07680	0.4	4.5E-02
AT4G00860 (INDUCED:PCHX) AT5G07680	0.4	5.0E-02
AT4G01290 (REPRESSED:PCHX) AT5G07680	-0.4	1.1E-02
AT4G01410 (INDUCED:PCHX) AT5G07680	0.6	1.2E-02
AT4G02030 (REPRESSED:PCHX) AT5G07680	-0.4	6.4E-02
AT4G02380 (INDUCED:PCHX) AT5G07680	0.3	5.8E-02
AT4G02480 (REPRESSED:PCHX) AT5G07680	-0.3	3.1E-02
AT4G02680 (REPRESSED:PCHX) AT5G07680	-0.3	8.5E-02
AT4G02710 (REPRESSED:PCHX) AT5G07680	-0.5	6.0E-02
AT4G02840 (INDUCED:PCHX) AT5G07680	0.6	1.2E-02
AT4G02940 (INDUCED:PCHX) AT5G07680	0.3	8.7E-02
AT4G03390 (REPRESSED:PCHX) AT5G07680	-0.4	2.1E-02
AT4G03510 (INDUCED:PCHX) AT5G07680	0.5	8.6E-03
AT4G04490 (INDUCED:PCHX) AT5G07680	0.7	3.9E-03
AT4G04620 (INDUCED:PCHX) AT5G07680	0.4	6.1E-02
AT4G08480 (REPRESSED:PCHX) AT5G07680	-0.5	1.3E-02
AT4G08850 (REPRESSED:PCHX) AT5G07680	-0.3	4.8E-03
AT4G09100 (INDUCED:PCHX) AT5G07680	0.7	5.1E-03
AT4G09320 (INDUCED:PCHX) AT5G07680	0.5	1.1E-03
AT4G09800 (INDUCED:PCHX) AT5G07680	0.5	7.3E-03
AT4G10380 (REPRESSED:PCHX) AT5G07680	-0.5	3.0E-02
AT4G10450 (INDUCED:PCHX) AT5G07680	0.6	1.9E-02
AT4G10920 (INDUCED:PCHX) AT5G07680	0.4	9.1E-02
AT4G12040 (INDUCED:PCHX) AT5G07680	0.3	3.4E-02
AT4G12600 (INDUCED:PCHX) AT5G07680	0.7	4.1E-04
AT4G12910 (REPRESSED:PCHX) AT5G07680	-0.9	5.8E-04
AT4G13820 (INDUCED:PCHX) AT5G07680	0.5	6.4E-03
AT4G13850 (INDUCED:PCHX) AT5G07680	0.6	1.0E-03
AT4G13940 (INDUCED:PCHX) AT5G07680	0.3	7.2E-02
AT4G14320 (INDUCED:PCHX) AT5G07680	0.4	7.8E-02
AT4G14365 (INDUCED:PCHX) AT5G07680	0.3	6.4E-02
AT4G15000 (INDUCED:PCHX) AT5G07680	0.5	9.5E-04
AT4G15260 (REPRESSED:PCHX) AT5G07680	-0.3	6.7E-02
AT4G15280 (INDUCED:PCHX) AT5G07680	0.5	2.1E-02
AT4G15330 (INDUCED:PCHX) AT5G07680	0.4	2.3E-02
AT4G15530 (REPRESSED:PCHX) AT5G07680	-0.5	5.2E-03
AT4G15770 (INDUCED:PCHX) AT5G07680	0.4	8.8E-02
AT4G16130 (REPRESSED:PCHX) AT5G07680	-0.3	9.6E-02
AT4G16720 (INDUCED:PCHX) AT5G07680	0.4	2.2E-02
AT4G16750 (INDUCED:PCHX) AT5G07680	0.5	8.1E-03
AT4G17140 (REPRESSED:PCHX) AT5G07680	-0.5	6.9E-03
AT4G17390 (INDUCED:PCHX) AT5G07680	0.7	1.5E-05
AT4G17785 (INDUCED:PCHX) AT5G07680	0.6	1.7E-04
AT4G18130 (REPRESSED:PCHX) AT5G07680	-0.3	8.6E-02
AT4G18600 (REPRESSED:PCHX) AT5G07680	-0.6	3.0E-02
AT4G18820 (REPRESSED:PCHX) AT5G07680	-0.5	5.6E-02
AT4G18950 (INDUCED:PCHX) AT5G07680	0.4	1.3E-02
AT4G19450 (REPRESSED:PCHX) AT5G07680	-0.4	3.3E-02
AT4G19810 (INDUCED:PCHX) AT5G07680	0.8	7.7E-03
AT4G20000 (INDUCED:PCHX) AT5G07680	0.6	2.7E-03
AT4G20850 (REPRESSED:PCHX) AT5G07680	-0.3	3.0E-02
AT4G20860 (INDUCED:PCHX) AT5G07680	0.6	1.4E-07
AT4G21120 (REPRESSED:PCHX) AT5G07680	-0.4	3.9E-02
AT4G21850 (INDUCED:PCHX) AT5G07680	0.5	9.7E-03
AT4G22212 (INDUCED:PCHX) AT5G07680	0.4	5.7E-02
AT4G22380 (INDUCED:PCHX) AT5G07680	0.5	4.5E-02
AT4G22820 (INDUCED:PCHX) AT5G07680	0.3	8.3E-02
AT4G23670 (REPRESSED:PCHX) AT5G07680	-0.3	5.0E-02
AT4G23690 (INDUCED:PCHX) AT5G07680	0.5	1.1E-02
AT4G23800 (REPRESSED:PCHX) AT5G07680	-0.4	9.1E-02
AT4G23880 (INDUCED:PCHX) AT5G07680	0.6	4.2E-04
AT4G24160 (INDUCED:PCHX) AT5G07680	0.4	4.0E-03
AT4G24350 (INDUCED:PCHX) AT5G07680	0.3	3.8E-02
AT4G24400 (REPRESSED:PCHX) AT5G07680	-0.3	7.1E-02
AT4G24430 (REPRESSED:PCHX) AT5G07680	-1.4	1.1E-08
AT4G24440 (INDUCED:PCHX) AT5G07680	0.5	1.6E-02
AT4G24450 (REPRESSED:PCHX) AT5G07680	-0.6	2.8E-02
AT4G24480 (REPRESSED:PCHX) AT5G07680	-0.5	5.3E-03
AT4G24830 (INDUCED:PCHX) AT5G07680	0.5	6.4E-03
AT4G24840 (REPRESSED:PCHX) AT5G07680	-0.4	2.6E-02
AT4G25390 (INDUCED:PCHX) AT5G07680	0.3	1.9E-02
AT4G25480 (REPRESSED:PCHX) AT5G07680	-0.3	9.7E-02
AT4G25630 (INDUCED:PCHX) AT5G07680	0.9	1.1E-07
AT4G26120 (INDUCED:PCHX) AT5G07680	0.4	9.7E-02
AT4G26940 (REPRESSED:PCHX) AT5G07680	-0.4	6.7E-02
AT4G27090 (INDUCED:PCHX) AT5G07680	0.4	2.7E-03
AT4G27230 (INDUCED:PCHX) AT5G07680	0.4	5.5E-02
AT4G27430 (REPRESSED:PCHX) AT5G07680	-0.5	6.4E-02
AT4G28110 (INDUCED:PCHX) AT5G07680	0.6	3.1E-03
AT4G28190 (REPRESSED:PCHX) AT5G07680	-0.8	1.9E-03
AT4G28350 (REPRESSED:PCHX) AT5G07680	-0.5	3.8E-03
AT4G28710 (REPRESSED:PCHX) AT5G07680	-0.5	7.3E-03
AT4G29010 (REPRESSED:PCHX) AT5G07680	-0.4	1.2E-02
AT4G29220 (REPRESSED:PCHX) AT5G07680	-0.4	5.0E-02
AT4G29410 (INDUCED:PCHX) AT5G07680	0.7	9.9E-06
AT4G29640 (INDUCED:PCHX) AT5G07680	1.4	3.3E-19
AT4G30160 (REPRESSED:PCHX) AT5G07680	-0.4	5.3E-02
AT4G30220 (INDUCED:PCHX) AT5G07680	0.5	4.4E-02
AT4G30280 (INDUCED:PCHX) AT5G07680	0.3	5.5E-02
AT4G31700 (INDUCED:PCHX) AT5G07680	0.6	1.7E-06
AT4G31730 (INDUCED:PCHX) AT5G07680	0.5	1.5E-03
AT4G31985 (INDUCED:PCHX) AT5G07680	0.5	1.6E-02
AT4G31990 (REPRESSED:PCHX) AT5G07680	-0.4	5.3E-02
AT4G32410 (REPRESSED:PCHX) AT5G07680	-0.3	5.1E-02
AT4G32630 (REPRESSED:PCHX) AT5G07680	-0.4	6.0E-02
AT4G32640 (REPRESSED:PCHX) AT5G07680	-0.4	1.4E-02
AT4G32760 (REPRESSED:PCHX) AT5G07680	-0.4	1.2E-02
AT4G32950 (INDUCED:PCHX) AT5G07680	0.5	4.6E-02
AT4G33150 (REPRESSED:PCHX) AT5G07680	-0.4	1.3E-02
AT4G33420 (INDUCED:PCHX) AT5G07680	0.5	4.1E-02
AT4G33865 (INDUCED:PCHX) AT5G07680	0.6	7.0E-03
AT4G34120 (INDUCED:PCHX) AT5G07680	0.5	8.8E-03
AT4G34310 (REPRESSED:PCHX) AT5G07680	-0.3	5.6E-02
AT4G34350 (REPRESSED:PCHX) AT5G07680	-0.3	5.5E-02
AT4G34430 (REPRESSED:PCHX) AT5G07680	-0.4	1.6E-02
AT4G34670 (INDUCED:PCHX) AT5G07680	0.5	5.0E-04
AT4G34870 (INDUCED:PCHX) AT5G07680	0.3	5.1E-02
AT4G34950 (INDUCED:PCHX) AT5G07680	0.7	3.7E-05
AT4G35090 (REPRESSED:PCHX) AT5G07680	-0.4	9.7E-03
AT4G35110 (INDUCED:PCHX) AT5G07680	0.5	3.9E-03
AT4G35350 (REPRESSED:PCHX) AT5G07680	-1.0	5.2E-06
AT4G35470 (REPRESSED:PCHX) AT5G07680	-0.6	9.7E-03
AT4G36020 (INDUCED:PCHX) AT5G07680	0.7	1.0E-05
AT4G36110 (INDUCED:PCHX) AT5G07680	0.6	1.6E-02
AT4G36360 (REPRESSED:PCHX) AT5G07680	-0.6	1.6E-05
AT4G36380 (REPRESSED:PCHX) AT5G07680	-0.3	9.7E-02
AT4G36500 (INDUCED:PCHX) AT5G07680	0.3	6.7E-02
AT4G36710 (INDUCED:PCHX) AT5G07680	0.2	7.9E-02
AT4G36760 (REPRESSED:PCHX) AT5G07680	-0.3	7.3E-02
