shared name	FOLDCHANGE	PVALUE
AT1G67430 (INDUCED:PCHX) AT4G27950	0.5	2.3E-03
AT1G68990 (INDUCED:PCHX) AT4G27950	0.4	2.7E-02
AT1G69490 (REPRESSED:PCHX) AT4G27950	-0.3	6.3E-02
AT1G72070 (REPRESSED:PCHX) AT4G27950	-0.4	3.7E-02
AT1G72090 (INDUCED:PCHX) AT4G27950	0.6	6.7E-03
AT1G72370 (INDUCED:PCHX) AT4G27950	0.5	1.2E-04
AT1G72940 (REPRESSED:PCHX) AT4G27950	-0.3	5.4E-02
AT1G74420 (REPRESSED:PCHX) AT4G27950	-0.4	9.2E-02
AT1G74930 (REPRESSED:PCHX) AT4G27950	-0.3	6.2E-02
AT1G77550 (INDUCED:PCHX) AT4G27950	0.5	1.1E-02
AT1G77940 (INDUCED:PCHX) AT4G27950	0.6	3.8E-04
AT1G78060 (REPRESSED:PCHX) AT4G27950	-0.4	8.8E-02
AT1G78290 (REPRESSED:PCHX) AT4G27950	-0.4	5.4E-02
AT1G80410 (INDUCED:PCHX) AT4G27950	0.3	7.6E-02
AT1G80440 (REPRESSED:PCHX) AT4G27950	-0.4	4.5E-02
AT2G01250 (INDUCED:PCHX) AT4G27950	0.5	1.9E-03
AT2G15000 (INDUCED:PCHX) AT4G27950	0.5	9.2E-02
AT2G16570 (INDUCED:PCHX) AT4G27950	0.4	1.8E-02
AT2G16720 (REPRESSED:PCHX) AT4G27950	-0.4	9.1E-03
AT2G17360 (INDUCED:PCHX) AT4G27950	0.4	3.7E-02
AT2G18370 (REPRESSED:PCHX) AT4G27950	-0.4	7.6E-02
AT2G19730 (INDUCED:PCHX) AT4G27950	0.6	6.8E-05
AT2G19740 (INDUCED:PCHX) AT4G27950	0.4	7.9E-02
AT2G20060 (INDUCED:PCHX) AT4G27950	0.4	9.5E-02
AT2G21580 (INDUCED:PCHX) AT4G27950	0.6	2.6E-04
AT2G21790 (INDUCED:PCHX) AT4G27950	0.5	2.8E-03
AT2G23350 (INDUCED:PCHX) AT4G27950	0.4	5.8E-02
AT2G27530 (INDUCED:PCHX) AT4G27950	0.4	6.4E-02
AT2G27710 (INDUCED:PCHX) AT4G27950	0.4	2.1E-02
AT2G27720 (INDUCED:PCHX) AT4G27950	0.5	4.1E-03
AT2G28600 (INDUCED:PCHX) AT4G27950	0.5	5.2E-02
AT2G30750 (INDUCED:PCHX) AT4G27950	0.3	4.2E-02
AT2G33210 (INDUCED:PCHX) AT4G27950	0.4	4.8E-02
AT2G33830 (REPRESSED:PCHX) AT4G27950	-0.3	6.1E-02
AT2G34357 (INDUCED:PCHX) AT4G27950	0.3	5.4E-02
AT2G34480 (INDUCED:PCHX) AT4G27950	0.5	7.2E-05
AT2G35040 (INDUCED:PCHX) AT4G27950	0.5	2.3E-03
AT2G36160 (INDUCED:PCHX) AT4G27950	0.6	1.1E-04
AT2G36620 (INDUCED:PCHX) AT4G27950	0.5	5.3E-02
AT2G37130 (REPRESSED:PCHX) AT4G27950	-0.4	1.0E-02
AT2G37190 (INDUCED:PCHX) AT4G27950	0.5	1.1E-02
AT2G39460 (INDUCED:PCHX) AT4G27950	0.4	4.3E-02
AT2G41840 (INDUCED:PCHX) AT4G27950	0.4	6.0E-03
AT2G43460 (INDUCED:PCHX) AT4G27950	0.6	6.1E-04
AT2G43650 (INDUCED:PCHX) AT4G27950	0.4	3.4E-02
AT2G44120 (INDUCED:PCHX) AT4G27950	0.5	2.1E-03
AT2G45220 (INDUCED:PCHX) AT4G27950	0.4	4.6E-02
AT2G47610 (INDUCED:PCHX) AT4G27950	0.6	3.8E-06
AT3G02080 (INDUCED:PCHX) AT4G27950	0.4	4.0E-02
AT3G02560 (INDUCED:PCHX) AT4G27950	0.5	8.9E-03
AT3G02850 (REPRESSED:PCHX) AT4G27950	-0.4	1.9E-02
AT3G03920 (INDUCED:PCHX) AT4G27950	0.4	8.8E-02
AT3G04400 (INDUCED:PCHX) AT4G27950	0.5	1.7E-02
AT3G04840 (INDUCED:PCHX) AT4G27950	0.5	3.2E-04
AT3G04920 (INDUCED:PCHX) AT4G27950	0.4	2.8E-02
AT3G05560 (INDUCED:PCHX) AT4G27950	0.5	4.7E-03
AT3G05590 (INDUCED:PCHX) AT4G27950	0.6	5.8E-07
AT3G06530 (INDUCED:PCHX) AT4G27950	0.5	1.2E-04
AT3G07630 (INDUCED:PCHX) AT4G27950	0.4	9.9E-02
AT3G09200 (INDUCED:PCHX) AT4G27950	0.5	2.1E-05
AT3G09500 (INDUCED:PCHX) AT4G27950	0.5	8.4E-03
AT3G09630 (INDUCED:PCHX) AT4G27950	0.3	9.8E-03
AT3G11710 (INDUCED:PCHX) AT4G27950	0.4	7.4E-04
AT3G12670 (INDUCED:PCHX) AT4G27950	0.4	2.7E-02
AT3G13570 (INDUCED:PCHX) AT4G27950	0.4	5.4E-02
AT3G13580 (INDUCED:PCHX) AT4G27950	0.9	7.6E-10
AT3G14600 (INDUCED:PCHX) AT4G27950	0.6	1.1E-04
AT3G16080 (INDUCED:PCHX) AT4G27950	0.5	1.4E-02
AT3G16440 (INDUCED:PCHX) AT4G27950	0.5	3.8E-02
AT3G16640 (INDUCED:PCHX) AT4G27950	0.3	2.6E-02
AT3G16780 (INDUCED:PCHX) AT4G27950	0.4	4.7E-02
AT3G18740 (INDUCED:PCHX) AT4G27950	0.4	2.3E-02
AT3G19360 (INDUCED:PCHX) AT4G27950	0.5	3.0E-02
AT3G20000 (INDUCED:PCHX) AT4G27950	0.3	7.0E-02
AT3G21540 (INDUCED:PCHX) AT4G27950	0.4	4.6E-02
AT3G22230 (INDUCED:PCHX) AT4G27950	0.5	6.3E-03
AT3G23390 (INDUCED:PCHX) AT4G27950	0.6	5.1E-03
AT3G23940 (INDUCED:PCHX) AT4G27950	0.6	4.8E-04
AT3G23990 (INDUCED:PCHX) AT4G27950	0.4	4.2E-02
AT3G24830 (INDUCED:PCHX) AT4G27950	0.6	2.2E-04
AT3G25520 (INDUCED:PCHX) AT4G27950	0.5	4.2E-05
AT3G29020 (REPRESSED:PCHX) AT4G27950	-0.4	9.3E-02
AT3G48560 (INDUCED:PCHX) AT4G27950	0.5	8.7E-04
AT3G48930 (INDUCED:PCHX) AT4G27950	0.4	8.3E-02
AT3G49010 (INDUCED:PCHX) AT4G27950	0.4	2.1E-02
AT3G49910 (INDUCED:PCHX) AT4G27950	0.5	5.9E-03
AT3G52140 (INDUCED:PCHX) AT4G27950	0.3	7.6E-02
AT3G52580 (INDUCED:PCHX) AT4G27950	0.4	9.5E-02
AT3G52590 (INDUCED:PCHX) AT4G27950	0.4	2.9E-02
AT3G53020 (INDUCED:PCHX) AT4G27950	0.3	9.3E-02
AT3G53740 (INDUCED:PCHX) AT4G27950	0.4	5.7E-02
AT3G55280 (INDUCED:PCHX) AT4G27950	0.5	3.9E-02
AT3G56070 (INDUCED:PCHX) AT4G27950	0.6	3.3E-03
AT3G56120 (INDUCED:PCHX) AT4G27950	0.6	8.5E-03
AT3G56340 (INDUCED:PCHX) AT4G27950	0.5	7.1E-03
AT3G56510 (INDUCED:PCHX) AT4G27950	0.5	4.6E-02
AT3G57150 (INDUCED:PCHX) AT4G27950	0.7	2.8E-08
AT3G57460 (REPRESSED:PCHX) AT4G27950	-0.4	3.2E-02
AT3G57660 (INDUCED:PCHX) AT4G27950	0.4	3.4E-02
AT3G58610 (INDUCED:PCHX) AT4G27950	0.3	1.6E-02
AT3G58660 (INDUCED:PCHX) AT4G27950	0.4	5.7E-02
AT3G60245 (INDUCED:PCHX) AT4G27950	0.5	7.9E-04
AT3G60770 (INDUCED:PCHX) AT4G27950	0.3	9.5E-02
AT3G62310 (INDUCED:PCHX) AT4G27950	0.4	1.5E-02
AT3G62870 (INDUCED:PCHX) AT4G27950	0.7	5.8E-07
AT4G00080 (INDUCED:PCHX) AT4G27950	0.4	9.9E-02
AT4G00100 (INDUCED:PCHX) AT4G27950	0.5	6.9E-03
AT4G01700 (REPRESSED:PCHX) AT4G27950	-0.4	2.0E-02
AT4G02230 (INDUCED:PCHX) AT4G27950	0.6	1.3E-04
AT4G02930 (INDUCED:PCHX) AT4G27950	0.3	7.4E-02
AT4G04940 (INDUCED:PCHX) AT4G27950	0.4	7.7E-02
AT4G09320 (INDUCED:PCHX) AT4G27950	0.5	3.4E-03
AT4G09800 (INDUCED:PCHX) AT4G27950	0.4	5.1E-02
AT4G10380 (REPRESSED:PCHX) AT4G27950	-0.3	8.7E-02
AT4G10480 (INDUCED:PCHX) AT4G27950	0.4	8.6E-02
AT4G12470 (REPRESSED:PCHX) AT4G27950	-0.8	1.3E-05
AT4G13780 (INDUCED:PCHX) AT4G27950	0.3	4.6E-02
AT4G15000 (INDUCED:PCHX) AT4G27950	0.5	3.6E-03
AT4G16260 (REPRESSED:PCHX) AT4G27950	-0.5	5.2E-04
AT4G16720 (INDUCED:PCHX) AT4G27950	0.4	2.5E-02
AT4G17390 (INDUCED:PCHX) AT4G27950	0.6	2.2E-04
AT4G17785 (REPRESSED:PCHX) AT4G27950	-0.4	8.3E-03
AT4G23670 (REPRESSED:PCHX) AT4G27950	-0.4	8.8E-02
AT4G23800 (REPRESSED:PCHX) AT4G27950	-0.5	8.9E-03
AT4G24580 (REPRESSED:PCHX) AT4G27950	-0.4	8.0E-03
AT4G24830 (INDUCED:PCHX) AT4G27950	0.5	2.5E-03
AT4G25340 (INDUCED:PCHX) AT4G27950	0.4	1.7E-02
AT4G25730 (INDUCED:PCHX) AT4G27950	0.4	8.9E-03
AT4G25740 (INDUCED:PCHX) AT4G27950	0.6	1.8E-02
AT4G25890 (INDUCED:PCHX) AT4G27950	0.5	9.3E-02
AT4G26110 (INDUCED:PCHX) AT4G27950	0.4	2.9E-03
AT4G27090 (INDUCED:PCHX) AT4G27950	0.6	4.7E-06
AT4G29390 (INDUCED:PCHX) AT4G27950	0.5	4.8E-02
AT4G29410 (INDUCED:PCHX) AT4G27950	0.5	6.7E-03
AT4G31700 (INDUCED:PCHX) AT4G27950	0.6	1.5E-06
AT4G31985 (INDUCED:PCHX) AT4G27950	0.6	1.5E-03
AT4G34670 (INDUCED:PCHX) AT4G27950	0.5	1.1E-03
AT4G34990 (REPRESSED:PCHX) AT4G27950	-0.3	9.3E-02
AT4G38080 (REPRESSED:PCHX) AT4G27950	-0.3	4.6E-02
AT4G38680 (INDUCED:PCHX) AT4G27950	0.4	7.4E-02
AT4G39200 (INDUCED:PCHX) AT4G27950	0.5	2.1E-03
AT5G01220 (INDUCED:PCHX) AT4G27950	0.5	2.8E-02
AT5G02450 (INDUCED:PCHX) AT4G27950	0.4	8.1E-02
AT5G02870 (INDUCED:PCHX) AT4G27950	0.4	7.4E-04
AT5G07090 (INDUCED:PCHX) AT4G27950	0.6	1.6E-04
AT5G08180 (INDUCED:PCHX) AT4G27950	0.4	4.6E-02
AT5G08420 (INDUCED:PCHX) AT4G27950	0.4	2.6E-02
AT5G09220 (REPRESSED:PCHX) AT4G27950	-0.5	5.5E-03
AT5G10240 (INDUCED:PCHX) AT4G27950	0.4	7.6E-02
AT5G15200 (INDUCED:PCHX) AT4G27950	0.6	1.1E-05
AT5G15810 (INDUCED:PCHX) AT4G27950	0.4	9.9E-02
AT5G16130 (INDUCED:PCHX) AT4G27950	0.4	5.7E-02
AT5G16930 (INDUCED:PCHX) AT4G27950	0.4	8.6E-02
AT5G19510 (INDUCED:PCHX) AT4G27950	0.5	6.4E-03
AT5G20290 (INDUCED:PCHX) AT4G27950	0.5	4.1E-05
AT5G21160 (INDUCED:PCHX) AT4G27950	0.4	1.2E-02
AT5G22440 (INDUCED:PCHX) AT4G27950	0.7	5.7E-04
AT5G23900 (INDUCED:PCHX) AT4G27950	0.5	4.2E-03
AT5G24070 (INDUCED:PCHX) AT4G27950	0.5	8.9E-02
AT5G27330 (INDUCED:PCHX) AT4G27950	0.5	7.4E-02
AT5G27540 (INDUCED:PCHX) AT4G27950	0.3	8.3E-02
AT5G27700 (INDUCED:PCHX) AT4G27950	0.4	2.4E-02
AT5G27770 (INDUCED:PCHX) AT4G27950	0.6	2.7E-03
AT5G27850 (INDUCED:PCHX) AT4G27950	0.5	2.4E-03
AT5G28060 (INDUCED:PCHX) AT4G27950	0.4	5.7E-02
AT5G35530 (INDUCED:PCHX) AT4G27950	0.4	3.2E-02
AT5G39680 (REPRESSED:PCHX) AT4G27950	-0.3	5.4E-02
AT5G39740 (INDUCED:PCHX) AT4G27950	0.5	2.1E-03
AT5G41520 (INDUCED:PCHX) AT4G27950	0.5	2.2E-03
AT5G43970 (INDUCED:PCHX) AT4G27950	0.5	5.8E-02
AT5G44020 (REPRESSED:PCHX) AT4G27950	-0.5	7.0E-02
AT5G52470 (INDUCED:PCHX) AT4G27950	0.6	6.1E-06
AT5G55400 (INDUCED:PCHX) AT4G27950	0.4	9.7E-02
AT5G55920 (INDUCED:PCHX) AT4G27950	0.4	4.6E-02
AT5G56710 (INDUCED:PCHX) AT4G27950	0.4	5.6E-02
AT5G57290 (INDUCED:PCHX) AT4G27950	0.4	5.8E-02
AT5G59220 (REPRESSED:PCHX) AT4G27950	-0.3	4.6E-02
AT5G61170 (INDUCED:PCHX) AT4G27950	0.5	1.9E-02
AT5G62190 (INDUCED:PCHX) AT4G27950	0.3	6.5E-02
