shared name	FOLDCHANGE	PVALUE
AT1G04270 (REPRESSED:PCHX) AT5G65210	-0.3	3.5E-02
AT1G04300 (INDUCED:PCHX) AT5G65210	0.3	3.9E-02
AT1G04400 (REPRESSED:PCHX) AT5G65210	-0.5	1.9E-04
AT1G04410 (REPRESSED:PCHX) AT5G65210	-0.9	6.6E-17
AT1G04510 (INDUCED:PCHX) AT5G65210	0.3	2.7E-02
AT1G04680 (REPRESSED:PCHX) AT5G65210	-0.7	1.2E-03
AT1G04690 (REPRESSED:PCHX) AT5G65210	-0.4	4.6E-02
AT1G04750 (REPRESSED:PCHX) AT5G65210	-0.3	3.8E-02
AT1G04780 (INDUCED:PCHX) AT5G65210	0.2	7.9E-02
AT1G04810 (INDUCED:PCHX) AT5G65210	0.3	1.7E-03
AT1G04820 (REPRESSED:PCHX) AT5G65210	-0.8	5.0E-08
AT1G04850 (REPRESSED:PCHX) AT5G65210	-0.4	6.2E-04
AT1G05000 (INDUCED:PCHX) AT5G65210	1.0	1.2E-13
AT1G05010 (REPRESSED:PCHX) AT5G65210	-0.7	4.4E-07
AT1G05205 (REPRESSED:PCHX) AT5G65210	-0.9	2.7E-04
AT1G05330 (REPRESSED:PCHX) AT5G65210	-0.8	2.9E-04
AT1G05490 (INDUCED:PCHX) AT5G65210	0.8	2.5E-02
AT1G05500 (REPRESSED:PCHX) AT5G65210	-0.3	8.1E-02
AT1G05520 (REPRESSED:PCHX) AT5G65210	-0.3	4.6E-02
AT1G05570 (INDUCED:PCHX) AT5G65210	1.0	4.3E-18
AT1G05670 (INDUCED:PCHX) AT5G65210	0.8	1.3E-05
AT1G05800 (REPRESSED:PCHX) AT5G65210	-0.7	7.8E-02
AT1G05850 (REPRESSED:PCHX) AT5G65210	-0.4	3.7E-03
AT1G06070 (INDUCED:PCHX) AT5G65210	0.7	7.1E-10
AT1G06230 (INDUCED:PCHX) AT5G65210	0.5	8.7E-06
AT1G06520 (INDUCED:PCHX) AT5G65210	2.3	5.4E-98
AT1G06550 (REPRESSED:PCHX) AT5G65210	-0.7	8.7E-17
AT1G06560 (INDUCED:PCHX) AT5G65210	0.4	4.1E-02
AT1G06570 (REPRESSED:PCHX) AT5G65210	-0.3	7.4E-02
AT1G06590 (INDUCED:PCHX) AT5G65210	0.5	2.9E-04
AT1G06670 (INDUCED:PCHX) AT5G65210	0.3	1.3E-02
AT1G06760 (INDUCED:PCHX) AT5G65210	0.5	9.3E-06
AT1G06780 (INDUCED:PCHX) AT5G65210	0.3	4.7E-02
AT1G06950 (INDUCED:PCHX) AT5G65210	0.4	1.8E-03
AT1G07150 (REPRESSED:PCHX) AT5G65210	-0.3	2.4E-02
AT1G07180 (INDUCED:PCHX) AT5G65210	1.0	1.6E-04
AT1G07350 (INDUCED:PCHX) AT5G65210	0.5	1.2E-06
AT1G07360 (INDUCED:PCHX) AT5G65210	0.5	2.2E-04
AT1G07430 (INDUCED:PCHX) AT5G65210	0.7	1.5E-09
AT1G07510 (INDUCED:PCHX) AT5G65210	0.3	1.2E-02
AT1G07590 (REPRESSED:PCHX) AT5G65210	-0.8	2.7E-10
AT1G07630 (INDUCED:PCHX) AT5G65210	0.3	6.1E-02
AT1G07640 (INDUCED:PCHX) AT5G65210	0.3	8.2E-02
AT1G07720 (INDUCED:PCHX) AT5G65210	3.1	2.2E-47
AT1G07790 (INDUCED:PCHX) AT5G65210	0.7	3.2E-06
AT1G07850 (INDUCED:PCHX) AT5G65210	0.4	2.2E-02
AT1G07890 (REPRESSED:PCHX) AT5G65210	-0.3	6.6E-03
AT1G07910 (INDUCED:PCHX) AT5G65210	2.9	1.9E-160
AT1G07990 (INDUCED:PCHX) AT5G65210	0.5	1.8E-05
AT1G08050 (REPRESSED:PCHX) AT5G65210	-0.4	1.2E-03
AT1G08090 (REPRESSED:PCHX) AT5G65210	-1.3	1.1E-16
AT1G08100 (REPRESSED:PCHX) AT5G65210	-1.3	1.5E-04
AT1G08190 (REPRESSED:PCHX) AT5G65210	-0.3	4.0E-02
AT1G08270 (INDUCED:PCHX) AT5G65210	0.8	1.5E-04
AT1G08340 (REPRESSED:PCHX) AT5G65210	-0.8	5.6E-03
AT1G08480 (REPRESSED:PCHX) AT5G65210	-0.6	4.5E-06
AT1G08600 (INDUCED:PCHX) AT5G65210	0.4	2.0E-02
AT1G08650 (INDUCED:PCHX) AT5G65210	0.4	1.1E-02
AT1G08680 (INDUCED:PCHX) AT5G65210	0.3	8.8E-03
AT1G08830 (REPRESSED:PCHX) AT5G65210	-0.7	4.8E-10
AT1G09060 (INDUCED:PCHX) AT5G65210	0.6	5.2E-08
AT1G09080 (REPRESSED:PCHX) AT5G65210	-0.6	4.9E-06
AT1G09100 (INDUCED:PCHX) AT5G65210	0.5	5.0E-04
AT1G09160 (INDUCED:PCHX) AT5G65210	0.5	2.9E-04
AT1G09200 (REPRESSED:PCHX) AT5G65210	-0.6	4.8E-03
AT1G09210 (REPRESSED:PCHX) AT5G65210	-0.7	9.3E-06
AT1G09230 (INDUCED:PCHX) AT5G65210	0.5	3.3E-03
AT1G09430 (REPRESSED:PCHX) AT5G65210	-0.8	1.1E-09
AT1G09500 (INDUCED:PCHX) AT5G65210	0.7	8.3E-02
AT1G09510 (INDUCED:PCHX) AT5G65210	0.8	3.6E-02
AT1G09530 (INDUCED:PCHX) AT5G65210	0.8	3.9E-02
AT1G09570 (REPRESSED:PCHX) AT5G65210	-0.3	5.8E-02
AT1G09730 (INDUCED:PCHX) AT5G65210	0.3	2.1E-02
AT1G09770 (INDUCED:PCHX) AT5G65210	0.4	1.2E-03
AT1G09780 (REPRESSED:PCHX) AT5G65210	-0.4	1.3E-04
AT1G09815 (INDUCED:PCHX) AT5G65210	0.4	2.8E-03
AT1G09950 (REPRESSED:PCHX) AT5G65210	-0.2	5.2E-02
AT1G09970 (REPRESSED:PCHX) AT5G65210	-0.4	2.4E-04
AT1G10050 (INDUCED:PCHX) AT5G65210	0.6	4.2E-08
AT1G10070 (REPRESSED:PCHX) AT5G65210	-0.4	6.8E-02
AT1G10140 (REPRESSED:PCHX) AT5G65210	-0.4	8.1E-04
AT1G10270 (INDUCED:PCHX) AT5G65210	0.5	4.1E-03
AT1G10300 (INDUCED:PCHX) AT5G65210	0.6	8.8E-02
AT1G10370 (REPRESSED:PCHX) AT5G65210	-0.7	3.1E-08
AT1G10390 (INDUCED:PCHX) AT5G65210	0.2	4.0E-02
AT1G10560 (REPRESSED:PCHX) AT5G65210	-1.0	8.6E-06
AT1G10650 (REPRESSED:PCHX) AT5G65210	-0.4	9.8E-03
AT1G10670 (REPRESSED:PCHX) AT5G65210	-0.8	1.1E-07
AT1G10690 (REPRESSED:PCHX) AT5G65210	-0.6	9.3E-02
AT1G10870 (INDUCED:PCHX) AT5G65210	0.3	2.2E-02
AT1G10940 (INDUCED:PCHX) AT5G65210	0.4	2.8E-03
AT1G11290 (INDUCED:PCHX) AT5G65210	0.5	3.8E-02
AT1G11300 (INDUCED:PCHX) AT5G65210	0.7	3.9E-03
AT1G11310 (INDUCED:PCHX) AT5G65210	0.7	2.0E-11
AT1G11430 (INDUCED:PCHX) AT5G65210	0.5	2.6E-02
AT1G11480 (INDUCED:PCHX) AT5G65210	0.3	3.1E-02
AT1G11650 (REPRESSED:PCHX) AT5G65210	-0.3	1.4E-03
AT1G11670 (REPRESSED:PCHX) AT5G65210	-0.7	2.6E-16
AT1G11680 (REPRESSED:PCHX) AT5G65210	-0.5	1.9E-03
AT1G11860 (REPRESSED:PCHX) AT5G65210	-1.2	3.1E-11
AT1G11950 (INDUCED:PCHX) AT5G65210	0.3	3.1E-02
AT1G11960 (INDUCED:PCHX) AT5G65210	0.2	8.9E-02
AT1G11990 (REPRESSED:PCHX) AT5G65210	-0.7	5.7E-02
AT1G12000 (REPRESSED:PCHX) AT5G65210	-0.7	2.3E-09
AT1G12040 (REPRESSED:PCHX) AT5G65210	-1.8	7.3E-34
AT1G12050 (REPRESSED:PCHX) AT5G65210	-0.8	8.9E-12
AT1G12080 (INDUCED:PCHX) AT5G65210	1.9	2.1E-07
AT1G12110 (REPRESSED:PCHX) AT5G65210	-0.8	2.4E-09
AT1G12140 (REPRESSED:PCHX) AT5G65210	-0.6	8.0E-09
AT1G12160 (REPRESSED:PCHX) AT5G65210	-0.6	7.0E-02
AT1G12200 (REPRESSED:PCHX) AT5G65210	-1.0	7.0E-19
AT1G12230 (REPRESSED:PCHX) AT5G65210	-0.6	8.3E-04
AT1G12360 (INDUCED:PCHX) AT5G65210	0.4	1.0E-03
AT1G12410 (INDUCED:PCHX) AT5G65210	0.4	5.7E-03
AT1G12560 (REPRESSED:PCHX) AT5G65210	-2.5	2.2E-30
AT1G12580 (INDUCED:PCHX) AT5G65210	0.4	8.2E-05
AT1G12840 (REPRESSED:PCHX) AT5G65210	-0.6	1.5E-07
AT1G12880 (REPRESSED:PCHX) AT5G65210	-0.6	8.3E-02
AT1G13030 (INDUCED:PCHX) AT5G65210	0.8	3.2E-04
AT1G13120 (INDUCED:PCHX) AT5G65210	0.6	1.4E-06
AT1G13160 (INDUCED:PCHX) AT5G65210	0.4	3.1E-02
AT1G13220 (INDUCED:PCHX) AT5G65210	0.5	4.5E-05
AT1G13300 (REPRESSED:PCHX) AT5G65210	-0.9	1.0E-03
AT1G13310 (REPRESSED:PCHX) AT5G65210	-0.3	9.3E-02
AT1G13440 (REPRESSED:PCHX) AT5G65210	-0.9	6.5E-24
AT1G13630 (INDUCED:PCHX) AT5G65210	0.5	9.1E-02
AT1G14040 (REPRESSED:PCHX) AT5G65210	-0.4	9.0E-03
AT1G14210 (REPRESSED:PCHX) AT5G65210	-0.9	9.8E-04
AT1G14300 (INDUCED:PCHX) AT5G65210	0.6	5.8E-03
AT1G14330 (INDUCED:PCHX) AT5G65210	0.5	3.8E-03
AT1G14345 (REPRESSED:PCHX) AT5G65210	-0.6	8.6E-02
AT1G14450 (REPRESSED:PCHX) AT5G65210	-0.8	2.2E-02
AT1G14490 (REPRESSED:PCHX) AT5G65210	-0.6	1.5E-02
AT1G14530 (INDUCED:PCHX) AT5G65210	0.4	1.6E-03
AT1G14540 (INDUCED:PCHX) AT5G65210	0.5	5.0E-04
AT1G14670 (REPRESSED:PCHX) AT5G65210	-0.4	3.8E-03
AT1G14710 (INDUCED:PCHX) AT5G65210	0.4	4.2E-03
AT1G14720 (INDUCED:PCHX) AT5G65210	0.4	6.3E-03
AT1G14740 (INDUCED:PCHX) AT5G65210	0.2	6.8E-02
AT1G14780 (INDUCED:PCHX) AT5G65210	0.7	4.5E-12
AT1G14850 (INDUCED:PCHX) AT5G65210	0.3	1.2E-02
AT1G14890 (REPRESSED:PCHX) AT5G65210	-1.0	1.3E-24
AT1G14990 (REPRESSED:PCHX) AT5G65210	-0.6	2.9E-02
AT1G15060 (REPRESSED:PCHX) AT5G65210	-0.3	9.5E-02
AT1G15080 (REPRESSED:PCHX) AT5G65210	-0.5	4.2E-02
AT1G15120 (REPRESSED:PCHX) AT5G65210	-0.4	3.2E-03
AT1G15190 (INDUCED:PCHX) AT5G65210	0.4	8.4E-02
AT1G15200 (INDUCED:PCHX) AT5G65210	0.7	4.6E-12
AT1G15230 (INDUCED:PCHX) AT5G65210	0.4	1.7E-03
AT1G15270 (REPRESSED:PCHX) AT5G65210	-0.5	1.7E-04
AT1G15290 (REPRESSED:PCHX) AT5G65210	-0.5	6.0E-02
AT1G15340 (INDUCED:PCHX) AT5G65210	0.3	1.5E-02
AT1G15350 (REPRESSED:PCHX) AT5G65210	-0.6	3.2E-03
AT1G15370 (REPRESSED:PCHX) AT5G65210	-0.6	5.2E-03
AT1G15380 (INDUCED:PCHX) AT5G65210	0.5	3.5E-03
AT1G15420 (INDUCED:PCHX) AT5G65210	0.6	1.2E-03
AT1G15440 (INDUCED:PCHX) AT5G65210	0.3	3.2E-02
AT1G15670 (REPRESSED:PCHX) AT5G65210	-0.5	1.2E-02
AT1G15690 (REPRESSED:PCHX) AT5G65210	-0.4	1.9E-03
AT1G15780 (INDUCED:PCHX) AT5G65210	0.2	3.0E-02
AT1G15940 (INDUCED:PCHX) AT5G65210	0.5	7.1E-05
AT1G16020 (INDUCED:PCHX) AT5G65210	0.5	2.2E-02
AT1G16090 (INDUCED:PCHX) AT5G65210	0.6	4.3E-02
AT1G16150 (INDUCED:PCHX) AT5G65210	2.8	3.0E-108
AT1G16160 (INDUCED:PCHX) AT5G65210	1.6	1.1E-13
AT1G16170 (INDUCED:PCHX) AT5G65210	0.7	2.1E-03
AT1G16280 (INDUCED:PCHX) AT5G65210	0.5	2.1E-02
AT1G16310 (REPRESSED:PCHX) AT5G65210	-0.7	8.1E-02
AT1G16350 (REPRESSED:PCHX) AT5G65210	-0.9	1.2E-13
AT1G16380 (REPRESSED:PCHX) AT5G65210	-0.9	1.6E-10
AT1G16440 (INDUCED:PCHX) AT5G65210	1.5	4.2E-06
AT1G16500 (INDUCED:PCHX) AT5G65210	1.0	3.9E-07
AT1G16520 (REPRESSED:PCHX) AT5G65210	-0.4	3.5E-02
AT1G16560 (REPRESSED:PCHX) AT5G65210	-0.4	6.6E-02
AT1G16670 (INDUCED:PCHX) AT5G65210	1.5	6.0E-46
AT1G16830 (INDUCED:PCHX) AT5G65210	0.8	3.1E-02
AT1G16840 (REPRESSED:PCHX) AT5G65210	-0.4	1.5E-02
AT1G16900 (INDUCED:PCHX) AT5G65210	0.6	7.8E-06
AT1G16920 (REPRESSED:PCHX) AT5G65210	-0.6	6.2E-02
AT1G17020 (REPRESSED:PCHX) AT5G65210	-0.6	2.8E-03
AT1G17060 (INDUCED:PCHX) AT5G65210	1.5	3.3E-22
AT1G17070 (INDUCED:PCHX) AT5G65210	0.3	9.9E-02
AT1G17110 (INDUCED:PCHX) AT5G65210	0.3	2.2E-02
AT1G17130 (INDUCED:PCHX) AT5G65210	0.4	3.0E-04
AT1G17160 (REPRESSED:PCHX) AT5G65210	-0.6	8.8E-02
AT1G17170 (REPRESSED:PCHX) AT5G65210	-0.5	3.3E-05
AT1G17190 (REPRESSED:PCHX) AT5G65210	-0.9	5.8E-10
AT1G17360 (INDUCED:PCHX) AT5G65210	1.1	7.3E-30
AT1G17460 (INDUCED:PCHX) AT5G65210	1.1	1.3E-10
AT1G17500 (INDUCED:PCHX) AT5G65210	0.6	4.4E-07
AT1G17680 (INDUCED:PCHX) AT5G65210	0.4	3.9E-03
AT1G17690 (INDUCED:PCHX) AT5G65210	0.5	5.1E-04
AT1G17710 (INDUCED:PCHX) AT5G65210	0.7	7.3E-06
AT1G17750 (REPRESSED:PCHX) AT5G65210	-0.5	8.2E-05
AT1G17790 (INDUCED:PCHX) AT5G65210	0.3	6.1E-02
AT1G17890 (REPRESSED:PCHX) AT5G65210	-0.4	5.1E-02
AT1G17980 (INDUCED:PCHX) AT5G65210	0.3	4.9E-02
AT1G18070 (INDUCED:PCHX) AT5G65210	0.5	1.1E-07
AT1G18090 (INDUCED:PCHX) AT5G65210	1.0	1.0E-06
AT1G18160 (INDUCED:PCHX) AT5G65210	0.3	1.5E-02
AT1G18270 (REPRESSED:PCHX) AT5G65210	-0.3	2.2E-03
AT1G18310 (REPRESSED:PCHX) AT5G65210	-0.4	4.2E-03
AT1G18470 (INDUCED:PCHX) AT5G65210	0.4	7.3E-06
AT1G18590 (REPRESSED:PCHX) AT5G65210	-0.9	3.3E-03
AT1G18600 (REPRESSED:PCHX) AT5G65210	-0.9	2.1E-04
AT1G18640 (REPRESSED:PCHX) AT5G65210	-1.0	4.6E-05
AT1G18700 (INDUCED:PCHX) AT5G65210	0.3	6.1E-02
AT1G18750 (REPRESSED:PCHX) AT5G65210	-0.4	2.8E-05
AT1G18800 (INDUCED:PCHX) AT5G65210	0.3	4.9E-02
AT1G18880 (REPRESSED:PCHX) AT5G65210	-0.7	7.2E-09
AT1G18910 (INDUCED:PCHX) AT5G65210	0.3	1.1E-02
AT1G19130 (REPRESSED:PCHX) AT5G65210	-0.8	6.6E-06
AT1G19180 (REPRESSED:PCHX) AT5G65210	-0.2	9.7E-02
AT1G19210 (REPRESSED:PCHX) AT5G65210	-1.2	1.0E-30
AT1G19230 (INDUCED:PCHX) AT5G65210	0.3	8.6E-02
AT1G19250 (INDUCED:PCHX) AT5G65210	0.4	5.6E-02
AT1G19310 (INDUCED:PCHX) AT5G65210	0.4	9.6E-03
AT1G19440 (REPRESSED:PCHX) AT5G65210	-0.8	2.9E-04
AT1G19485 (INDUCED:PCHX) AT5G65210	0.6	4.9E-05
AT1G19835 (REPRESSED:PCHX) AT5G65210	-0.5	1.0E-02
AT1G19860 (INDUCED:PCHX) AT5G65210	0.4	5.8E-02
AT1G19970 (REPRESSED:PCHX) AT5G65210	-0.5	4.6E-02
AT1G20050 (REPRESSED:PCHX) AT5G65210	-0.6	1.1E-03
AT1G20180 (INDUCED:PCHX) AT5G65210	1.3	3.8E-04
AT1G20270 (INDUCED:PCHX) AT5G65210	0.3	8.6E-02
AT1G20290 (INDUCED:PCHX) AT5G65210	1.1	9.1E-03
AT1G20300 (INDUCED:PCHX) AT5G65210	1.0	2.0E-14
AT1G20350 (INDUCED:PCHX) AT5G65210	0.8	2.6E-02
AT1G20430 (REPRESSED:PCHX) AT5G65210	-1.1	6.8E-05
AT1G20500 (INDUCED:PCHX) AT5G65210	0.6	3.2E-06
AT1G20560 (REPRESSED:PCHX) AT5G65210	-0.4	2.7E-02
AT1G20640 (INDUCED:PCHX) AT5G65210	0.7	1.3E-05
AT1G20750 (INDUCED:PCHX) AT5G65210	1.3	1.2E-05
AT1G20920 (INDUCED:PCHX) AT5G65210	0.6	5.9E-07
AT1G20950 (REPRESSED:PCHX) AT5G65210	-0.5	2.2E-03
AT1G20960 (INDUCED:PCHX) AT5G65210	0.3	1.4E-02
AT1G21010 (REPRESSED:PCHX) AT5G65210	-0.7	5.4E-05
AT1G21080 (INDUCED:PCHX) AT5G65210	0.4	1.6E-03
AT1G21120 (INDUCED:PCHX) AT5G65210	1.2	7.2E-11
AT1G21130 (INDUCED:PCHX) AT5G65210	0.6	8.5E-02
AT1G21310 (REPRESSED:PCHX) AT5G65210	-0.6	3.0E-10
AT1G21550 (INDUCED:PCHX) AT5G65210	0.4	1.2E-02
AT1G21590 (REPRESSED:PCHX) AT5G65210	-0.4	4.6E-02
AT1G21610 (INDUCED:PCHX) AT5G65210	0.4	1.7E-02
AT1G21680 (REPRESSED:PCHX) AT5G65210	-0.7	2.9E-04
AT1G21740 (INDUCED:PCHX) AT5G65210	0.8	2.5E-02
AT1G21750 (REPRESSED:PCHX) AT5G65210	-0.5	2.7E-04
AT1G21850 (INDUCED:PCHX) AT5G65210	0.9	3.2E-02
AT1G22180 (INDUCED:PCHX) AT5G65210	0.6	6.2E-04
AT1G22200 (INDUCED:PCHX) AT5G65210	0.3	5.1E-02
AT1G22275 (INDUCED:PCHX) AT5G65210	1.0	1.6E-03
AT1G22290 (INDUCED:PCHX) AT5G65210	0.7	4.1E-03
AT1G22300 (REPRESSED:PCHX) AT5G65210	-0.2	8.6E-02
AT1G22410 (REPRESSED:PCHX) AT5G65210	-1.1	3.1E-23
AT1G22440 (REPRESSED:PCHX) AT5G65210	-0.6	1.1E-05
AT1G22450 (REPRESSED:PCHX) AT5G65210	-0.5	3.7E-04
AT1G22500 (INDUCED:PCHX) AT5G65210	0.3	1.7E-02
AT1G22510 (INDUCED:PCHX) AT5G65210	0.4	5.6E-04
AT1G22530 (INDUCED:PCHX) AT5G65210	0.4	1.9E-03
AT1G22660 (INDUCED:PCHX) AT5G65210	0.5	6.1E-03
AT1G22710 (REPRESSED:PCHX) AT5G65210	-0.6	7.4E-03
AT1G22740 (INDUCED:PCHX) AT5G65210	1.1	5.3E-04
AT1G22840 (REPRESSED:PCHX) AT5G65210	-0.3	8.6E-03
AT1G22880 (INDUCED:PCHX) AT5G65210	0.4	5.1E-02
AT1G22885 (REPRESSED:PCHX) AT5G65210	-0.6	8.9E-03
AT1G22890 (INDUCED:PCHX) AT5G65210	0.9	1.3E-05
AT1G22930 (INDUCED:PCHX) AT5G65210	0.3	1.6E-03
AT1G23040 (REPRESSED:PCHX) AT5G65210	-0.5	1.3E-02
AT1G23120 (REPRESSED:PCHX) AT5G65210	-0.5	5.6E-02
AT1G23190 (REPRESSED:PCHX) AT5G65210	-0.5	4.5E-05
AT1G23280 (INDUCED:PCHX) AT5G65210	0.7	3.6E-04
AT1G23440 (REPRESSED:PCHX) AT5G65210	-0.3	5.0E-02
AT1G23480 (REPRESSED:PCHX) AT5G65210	-0.9	1.6E-04
AT1G23700 (INDUCED:PCHX) AT5G65210	1.4	6.3E-05
AT1G23710 (INDUCED:PCHX) AT5G65210	0.3	7.7E-03
AT1G23720 (REPRESSED:PCHX) AT5G65210	-1.1	8.5E-14
AT1G23820 (REPRESSED:PCHX) AT5G65210	-0.7	5.8E-10
AT1G24180 (REPRESSED:PCHX) AT5G65210	-0.5	4.8E-08
AT1G24190 (INDUCED:PCHX) AT5G65210	0.3	4.9E-02
AT1G24280 (REPRESSED:PCHX) AT5G65210	-0.4	1.0E-02
AT1G24360 (REPRESSED:PCHX) AT5G65210	-0.4	1.7E-02
AT1G24450 (REPRESSED:PCHX) AT5G65210	-0.8	2.5E-02
AT1G24510 (REPRESSED:PCHX) AT5G65210	-0.3	8.8E-02
AT1G24610 (INDUCED:PCHX) AT5G65210	0.9	3.7E-08
AT1G24625 (REPRESSED:PCHX) AT5G65210	-0.8	4.9E-03
AT1G24706 (INDUCED:PCHX) AT5G65210	0.5	1.8E-06
AT1G25250 (INDUCED:PCHX) AT5G65210	0.9	3.3E-02
AT1G25260 (INDUCED:PCHX) AT5G65210	0.5	5.1E-03
AT1G25350 (INDUCED:PCHX) AT5G65210	0.2	9.7E-02
AT1G25540 (INDUCED:PCHX) AT5G65210	0.3	1.2E-02
AT1G25550 (INDUCED:PCHX) AT5G65210	0.5	9.1E-05
AT1G25560 (REPRESSED:PCHX) AT5G65210	-0.5	5.9E-05
AT1G26150 (INDUCED:PCHX) AT5G65210	0.6	1.3E-02
AT1G26330 (INDUCED:PCHX) AT5G65210	1.1	3.8E-03
AT1G26550 (REPRESSED:PCHX) AT5G65210	-0.6	3.2E-06
AT1G26630 (REPRESSED:PCHX) AT5G65210	-0.3	2.6E-02
AT1G26690 (REPRESSED:PCHX) AT5G65210	-0.5	2.7E-03
AT1G26830 (INDUCED:PCHX) AT5G65210	0.3	1.3E-02
AT1G26900 (REPRESSED:PCHX) AT5G65210	-0.6	4.7E-02
AT1G26920 (INDUCED:PCHX) AT5G65210	0.6	1.3E-02
AT1G27000 (REPRESSED:PCHX) AT5G65210	-0.3	5.0E-03
AT1G27130 (REPRESSED:PCHX) AT5G65210	-1.0	9.2E-05
AT1G27290 (REPRESSED:PCHX) AT5G65210	-0.3	3.9E-02
AT1G27310 (REPRESSED:PCHX) AT5G65210	-0.4	4.9E-02
AT1G27450 (REPRESSED:PCHX) AT5G65210	-0.8	2.8E-09
AT1G27520 (INDUCED:PCHX) AT5G65210	0.5	2.2E-03
AT1G27530 (REPRESSED:PCHX) AT5G65210	-0.4	7.1E-03
